Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130413-195627_AWI230-08_SV1009.wav	20:05:36.676	71930.676284093	71943.495170944	56.8	1836.3	12.819	1779.5	78.2	Aa13	
2	Spectrogram 1	1	20130413-195627_AWI230-08_SV1009.wav	20:05:50.747	71944.746737532	71959.736564898	75.7	1817.3	14.990	1741.6	78.2	Ai13	
3	Spectrogram 1	1	20130413-195627_AWI230-08_SV1009.wav	20:06:05.598	71960.597811326	71979.205872884	37.9	1843.9	18.608	1806.0	77.6	Ah117	
4	Spectrogram 1	1	20130413-195627_AWI230-08_SV1009.wav	20:06:26.973	71980.972592523	71992.929995043	41.6	1794.6	11.957	1753.0	79.2	Aa13	
5	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:06:40.448	71995.448108109	72010.679151088	34.1	1798.4	15.231	1764.3	79.5	Ah121	
6	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:06:58.708	72012.707882571	72025.767985035	53.0	1794.6	13.060	1741.6	78.3	Aa15	
7	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:07:12.250	72027.249738085	72040.551056162	68.2	1809.8	13.301	1741.6	78.9	Aa13	
8	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:07:27.450	72042.450400483	72053.649696791	34.1	1787.1	11.199	1753.0	77.8	Aa12	
9	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:07:40.407	72055.407124827	72065.882774297	56.8	1809.8	10.476	1753.0	75.5	Aa12	
10	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:07:53.871	72067.871413126	72080.242328125	11.4	1798.4	12.371	1787.1	79.8	Aa12	
11	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:08:06.242	72081.241649949	72093.061214976	26.5	1790.8	11.820	1764.3	75.4	Aa12	
12	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:10:01.481	72195.480948264	72209.299156939	79.5	1828.7	13.818	1749.2	72.7	Aa12	
13	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:10:15.161	72210.160641271	72221.773450058	37.9	1836.3	11.613	1798.4	75.9	Aa12	
14	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:10:28.948	72222.948489002	72235.905213346	60.6	1836.3	12.957	1775.7	77.6	Aa13	
15	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:10:43.869	72237.869397622	72250.619365727	68.2	1794.6	12.750	1726.5	80.7	Aa13	
16	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:10:57.433	72252.433311766	72266.320439188	71.9	1806.0	13.887	1734.1	76.7	Ai13	
17	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:11:13.013	72268.012606635	72283.243649614	87.1	1794.6	15.231	1707.6	77.4	An1122	
18	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:11:29.346	72284.346349559	72298.888205073	106.0	1821.1	14.542	1715.1	75.7	Ak120	
19	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:11:45.128	72300.128267031	72314.566744426	49.2	1832.5	14.438	1783.3	78.1	Ad123	
20	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:12:01.669	72315.669444370	72326.214012586	49.2	1821.1	10.545	1771.9	79.1	Aa12	
21	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:12:13.834	72327.833786025	72338.688488601	37.9	1832.5	10.855	1794.6	75.6	Aa12	
22	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:12:26.135	72341.135104102	72351.851969185	45.4	1843.9	10.717	1798.4	75.9	Aa12	
23	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:12:38.119	72353.118698723	72364.765966884	41.6	1806.0	11.647	1764.3	75.6	Aa12	
24	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:12:51.884	72365.884414720	72377.083711028	45.4	1798.4	11.199	1753.0	76.0	Aa12	
25	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:13:04.962	72378.962496693	72391.953680411	49.2	1783.3	12.991	1734.1	76.3	Aa13	
26	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:13:18.394	72393.393548250	72406.694866327	49.2	1806.0	13.301	1756.8	80.4	Aa13	
27	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:13:33.832	72407.832025645	72420.823209362	64.4	1809.8	12.991	1745.4	80.1	Aa13	
28	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:13:47.437	72422.437349356	72433.429889425	53.0	1787.1	10.993	1734.1	75.1	Aa12	
29	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:13:59.291	72434.291373756	72446.593370009	71.9	1806.0	12.302	1734.1	75.1	Aa12	
30	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:14:13.477	72447.476912806	72459.641071565	79.7	1802.0	12.164	1722.4	75.2	Aa12	
31	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:14:25.434	72460.433637150	72473.149145882	26.6	1790.7	12.716	1764.1	75.8	Aa12	
32	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:15:51.371	72546.371491856	72562.360641047	91.1	1794.4	15.989	1703.4	75.5	Aa14	
33	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:16:10.675	72564.674814761	72579.664642127	60.7	1798.2	14.990	1737.5	75.9	Aa13	
34	Spectrogram 1	1	20130413-200627_AWI230-08_SV1009.wav	20:16:26.871	72580.870720191	72593.965282029	72.1	1813.4	13.095	1741.3	79.3	Aa13	
35	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:16:43.389	72596.388887942	72609.896962259	64.5	1809.6	13.508	1745.1	76.8	An1113	
36	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:16:58.292	72612.292400947	72623.491697256	75.9	1802.0	11.199	1726.2	75.7	Ak121	
37	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:17:11.878	72624.878284450	72636.353255744	83.5	1813.4	11.475	1730.0	75.3	Ak120	
38	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:17:24.539	72637.539306071	72652.046702212	53.1	1824.8	14.507	1771.7	78.2	Ad133	
39	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:17:40.322	72653.321699022	72667.415582684	91.1	1840.0	14.094	1748.9	76.8	Aa13	
40	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:17:55.874	72668.874326311	72678.936463302	34.1	1828.6	10.062	1794.4	80.1	Aa12	
41	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:18:07.142	72681.141863190	72692.134403259	56.9	1824.8	10.993	1767.9	78.0	Aa12	
42	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:18:20.022	72694.021822151	72708.804893278	75.9	1817.2	14.783	1741.3	75.9	Ai12	
43	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:18:36.252	72710.252186955	72732.840306124	83.5	1821.0	22.588	1737.5	76.0	Ah122	
45	Spectrogram 1	1	20130413-201628_AWI230-08_SV1009.wav	20:19:01.402	72734.401769350	72745.428768792	75.9	1809.6	11.027	1733.7	72.1	Aa12	
51	Spectrogram 1	1	20130413-212628_AWI230-08_SV1009.wav	21:34:26.532	77258.532128666	77272.660471701	94.8	1805.8	14.128	1711.0	75.3	Aa13	
52	Spectrogram 1	1	20130413-212628_AWI230-08_SV1009.wav	21:34:41.039	77274.038846631	77285.582736672	68.3	1847.6	11.544	1779.3	76.2	Aa12	
53	Spectrogram 1	1	20130413-212628_AWI230-08_SV1009.wav	21:34:54.489	77286.489471788	77299.687411745	91.1	1847.6	13.198	1756.5	74.2	Ai12	
54	Spectrogram 1	1	20130413-212628_AWI230-08_SV1009.wav	21:35:08.151	77301.151368017	77312.040529966	144.2	1824.8	10.889	1680.6	74.4	Ai12	
55	Spectrogram 1	1	20130413-212628_AWI230-08_SV1009.wav	21:35:21.290	77313.289700467	77325.695074839	144.2	1805.8	12.405	1661.7	77.6	Ac14	
56	Spectrogram 1	1	20130413-212628_AWI230-08_SV1009.wav	21:35:34.625	77326.625477917	77337.445721119	49.3	1832.4	10.820	1783.1	76.2	Aa12	
57	Spectrogram 1	1	20130413-212628_AWI230-08_SV1009.wav	21:35:47.296	77339.295863916	77351.873535155	91.1	1805.8	12.578	1714.8	72.9	Aa12	
58	Spectrogram 1	1	20130413-212628_AWI230-08_SV1009.wav	21:36:01.459	77353.458666324	77366.449850042	102.4	1775.5	12.991	1673.0	72.7	Aa12	
