Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:27:22.671	76623.671353174	76626.910534260	151.4	1859.0	3.239	1707.6	67.3	Gd11	
2	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:27:26.427	76627.427424859	76632.768627714	170.4	1855.2	5.341	1684.8	67.6	Gd12	
3	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:27:33.423	76634.422677630	76639.488205499	56.8	1843.9	5.066	1787.1	67.5	Gd11	
4	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:27:38.729	76639.729421111	76643.967924022	143.9	1859.0	4.239	1715.1	69.8	Gd11	
5	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:27:42.140	76644.140220888	76647.999670693	113.6	1851.4	3.859	1737.8	69.5	Gd11	
6	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:27:48.171	76650.170611208	76652.720604829	170.4	1881.7	2.550	1711.3	68.6	Gd11	
7	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:27:51.237	76653.237495428	76660.784098171	257.5	1855.2	7.547	1597.8	65.7	Ge17	
8	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:28:00.501	76661.501217935	76664.774858394	109.8	1851.4	3.274	1741.6	67.8	Gd11	
9	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:28:03.154	76665.153911500	76670.391736235	185.5	1862.8	5.238	1677.3	69.4	Gd12	
10	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:28:09.184	76671.184487816	76678.007443721	128.7	1840.1	6.823	1711.3	68.8	Gd12	
11	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:28:17.352	76678.352037453	76681.039868567	166.6	1855.2	2.688	1688.6	67.7	Gd11	
12	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:28:20.729	76681.729056032	76684.933777745	204.5	1859.0	3.205	1654.5	70.4	Gd11	
13	Spectrogram 1	1	20180512-212004_AWI227-14_SV1004.wav	21:28:24.347	76685.347290224	76693.824296045	155.2	1832.5	8.477	1677.3	66.3	Ge17	
