Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:40:56.814	9442.814254591	9449.061374478	15.9	587.9	6.247	572	107.2	Cb12	
2	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:41:02.510	9449.510062647	9457.10324704	37.1	794.5	7.593	757.4	103.9	Cc12	
3	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:41:11.621	9457.620964158	9463.557453774	37.1	791.8	5.936	754.7	105	Cc12	
4	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:41:17.696	9463.695511672	9467.630161767	15.9	789.2	3.935	773.3	106.1	Cb11	
5	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:41:22.252	9469.252342069	9476.569410667	23.8	783.9	7.317	760	105.7	Cb12	
6	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:41:30.057	9477.05717746	9483.166239449	34.4	789.2	6.109	754.7	105.2	Cc12	
7	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:41:37.960	9483.960072363	9489.413359336	60.9	789.2	5.453	728.2	103.4	Cc12	
8	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:41:43.000	9490.000105403	9493.624125227	21.2	773.3	3.624	752.1	106.2	Cb11	
9	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:41:48.763	9494.763102886	9501.873084637	23.8	778.6	7.11	754.7	105.4	Cb12	
10	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:41:56.632	9502.632403076	9509.569812453	7.9	786.5	6.937	778.6	107.3	Cc11	
11	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:42:03.122	9510.122044046	9515.954990239	34.4	781.2	5.833	746.8	104.8	Cc11	
12	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:42:10.659	9516.658759048	9520.973068363	29.1	778.6	4.314	749.4	105.6	Cb11	
13	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:42:16.837	9522.836849987	9526.771500081	26.5	797.1	3.935	770.6	105.9	Cb11	
14	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:42:21.394	9528.393680384	9536.746183216	42.4	810.3	8.353	768	104.1	Cc12	
15	Spectrogram	1	20110427-023334_AWI231-09_SV1002.wav	02:42:30.540	9537.54001613	9543.95970839	0	802.4	6.42	802.4	118.5	Cc12	
