Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram	1	20110419-033731_AWI229-09_SV1000.wav	03:37:56.435	12623.43491824	12635.066296152	90	1845.8	11.631	1755.7	93.6	Ba15	
2	Spectrogram	1	20110419-033731_AWI229-09_SV1000.wav	03:38:09.136	12636.136244862	12649.907520194	143	1829.9	13.771	1686.9	92.1	Ba15	
3	Spectrogram	1	20110419-033731_AWI229-09_SV1000.wav	03:38:23.908	12650.908439955	12658.501624348	79.4	1212.9	7.593	1133.4	97	Bb13	
4	Spectrogram	1	20110419-033731_AWI229-09_SV1000.wav	03:38:32.611	12659.611156642	12667.549485781	37.1	1170.5	7.938	1133.4	97.8	Aa13	
5	Spectrogram	1	20110419-033731_AWI229-09_SV1000.wav	03:38:41.412	12668.412347644	12678.490574202	42.4	1157.3	10.078	1114.9	97.7	Aa14	
6	Spectrogram	1	20110419-033731_AWI229-09_SV1000.wav	03:38:53.216	12680.216297928	12689.431662624	29.1	1157.3	9.215	1128.1	98.3	Aa14	
7	Spectrogram	1	20110419-033731_AWI229-09_SV1000.wav	03:39:03.674	12690.674183706	12700.648866841	21.2	1130.8	9.975	1109.6	101.2	Aa15	
8	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:49:04.794	13289.793832914	13300.527834488	135.1	1867	10.734	1731.9	92.7	Ba14	
9	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:49:16.425	13301.425210826	13313.643334804	79.4	1829.9	12.218	1750.4	94.4	Ba18	
10	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:49:30.266	13315.265515106	13326.862378543	185.4	1808.7	11.597	1623.3	92.5	Ba16	
11	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:49:43.099	13328.099499913	13334.898851393	74.1	1581	6.799	1506.8	95.8	Aa12	
12	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:49:50.762	13335.761713256	13340.835341009	60.9	1538.6	5.074	1477.7	96.7	Aa11	
13	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:49:57.561	13342.561064735	13351.120654415	68.9	1480.3	8.56	1411.5	96.4	Aa13	
14	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:55:52.269	13697.26921898	13706.312011303	92.7	1729.3	9.043	1636.6	94.7	Ba14	
15	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:56:02.416	13707.416474487	13717.080527352	103.3	1737.2	9.664	1633.9	94	Ba15	
16	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:56:15.620	13720.620426518	13724.727648985	50.3	696.5	4.107	646.2	100.4	?	
17	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:56:20.763	13725.763083221	13730.318993857	39.7	725.6	4.556	685.9	101.3	Aa11	
18	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:56:27.321	13732.320833379	13738.809554588	39.7	765.3	6.489	725.6	100.8	Aa12	
19	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:56:35.570	13740.569792788	13747.576231114	39.7	741.5	7.006	701.8	99.9	Aa12	
20	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:56:44.233	13749.232925891	13753.409177308	47.7	768	4.176	720.3	100.3	Aa11	
21	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:56:50.869	13755.869027793	13764.2560451	45	818.3	8.387	773.3	100	Aa13	
22	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:57:00.222	13765.222450387	13771.607628172	50.3	826.2	6.385	775.9	99.5	Aa12	
23	Spectrogram	1	20110419-034733_AWI229-09_SV1000.wav	03:57:08.368	13773.367866372	13778.510523075	47.7	828.9	5.143	781.2	100	Aa11	
