Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:22:31.135	61888.134916534	61892.752472550	117.8	2607.6	4.618	2489.8	78.2	Ee11	
2	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:22:36.476	61893.476119388	61897.714622299	85.7	2586.2	4.239	2500.5	78.2	Ee11	
3	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:22:40.094	61898.093675405	61902.814609541	117.8	2596.9	4.721	2479.1	78.2	Ee11	
4	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:22:46.676	61903.676093872	61907.535543677	96.4	2586.2	3.859	2489.8	78.4	Ee11	
5	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:22:51.259	61908.259190515	61911.946343454	48.2	2602.2	3.687	2554.1	78.0	Ee11	
6	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:22:55.759	61912.759234742	61918.341653210	133.9	2559.4	5.582	2425.6	78.6	Df11	
7	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:23:02.444	61919.444353154	61927.749062109	128.5	2564.8	8.305	2436.3	80.3	Df11	
8	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:23:11.231	61928.231493334	61939.051736537	149.9	2591.5	10.820	2441.6	79.2	Df11	
9	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:23:22.624	61939.624305572	61949.031714470	96.4	2575.5	9.407	2479.1	80.1	Df11	
10	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:23:32.866	61949.866296232	61959.618298864	117.8	2602.2	9.752	2484.4	79.9	Df11	
11	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:23:43.549	61960.548701942	61969.129085883	117.8	2586.2	8.580	2468.4	79.7	Be11	
12	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:23:52.059	61970.059488960	61979.122304127	58.9	2559.4	9.063	2500.5	78.4	Bg311	
13	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:24:02.996	61979.995899294	61990.471548763	69.6	2602.2	10.476	2532.6	78.7	Bf311	
14	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:24:13.057	61991.057358109	62000.809360740	0.0	2596.9	9.752	2596.9	99.6	Bf311	
15	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:24:25.487	62002.486788759	62010.446903981	101.7	2586.2	7.960	2484.4	78.2	Be31	
16	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:24:36.445	62013.444869455	62023.024575220	187.4	2543.3	9.580	2355.9	81.2	Df11	
17	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:24:47.169	62024.168633605	62034.678742448	75.0	2591.5	10.510	2516.6	80.0	Df11	
18	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:24:58.471	62035.471308033	62046.188173116	160.6	2564.8	10.717	2404.1	79.5	Df11	
19	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:25:09.687	62046.686503115	62057.954718170	96.4	2570.1	11.268	2473.7	79.2	Df11	
20	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:25:21.747	62058.747283755	62068.292530147	187.4	2580.8	9.545	2393.4	80.0	Df11	
21	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:25:31.051	62069.050636359	62073.702651748	128.5	2580.8	4.652	2452.3	78.4	Ee11	
22	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:25:37.221	62074.221465586	62078.425509124	128.5	2618.3	4.204	2489.8	78.4	Ee11	
23	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:25:43.700	62080.699827759	62084.042386964	107.1	2596.9	3.343	2489.8	78.3	Ee11	
24	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:25:47.387	62084.386980697	62088.453186741	117.8	2618.3	4.066	2500.5	77.9	Ee11	
25	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:25:53.865	62090.865342869	62094.552495808	48.2	2586.2	3.687	2538.0	78.3	Ee11	
26	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:25:58.380	62095.379520766	62098.584242479	123.2	2596.9	3.205	2473.7	78.1	Ee11	
27	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:26:04.603	62101.603426850	62105.462876655	53.5	2613.0	3.859	2559.4	77.9	Ee11	
28	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:26:08.876	62105.876389134	62109.563542072	48.2	2607.6	3.687	2559.4	78.5	Ee11	
29	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:26:14.819	62111.818986845	62116.367624115	117.8	2570.1	4.549	2452.3	78.1	Ee11	
30	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:26:19.643	62116.643299101	62120.640586399	42.8	2634.4	3.997	2591.5	78.2	Ee11	
31	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:26:26.635	62123.634841244	62135.833459377	171.3	2629.0	12.199	2457.7	80.2	Df11	
32	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:26:39.971	62136.970618694	62147.859780643	85.7	2613.0	10.889	2527.3	79.5	Df11	
33	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:26:52.604	62149.603968204	62159.493808329	144.6	2554.1	9.890	2409.5	79.6	Df11	
34	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:27:04.281	62161.280905919	62171.618717896	128.0	2549.2	10.338	2421.2	78.4	Df11	
35	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:27:15.911	62172.911459258	62182.801299382	58.7	2570.5	9.890	2511.8	78.8	Df11	
36	Spectrogram 1	1	20170504-172051_AWI227-14_SV1004.wav	17:27:27.233	62184.232535973	62193.846701111	53.3	2586.5	9.614	2533.2	79.6	Df11	
