Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
12	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:05:11.970	68505.970146045	68514.322648877	53	1051.3	8.353	998.4	93.2	Ea24	
13	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:05:20.944	68514.943909419	68519.051131886	42.4	1096.3	4.107	1054	94	Ea24	
14	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:05:26.369	68520.36905853	68524.200165201	50.3	1136.1	3.831	1085.8	93.8	Ea16	
15	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:05:30.752	68524.752396793	68528.790590312	50.3	1149.3	4.038	1099	94.1	Ea15	
16	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:05:34.963	68528.963162684	68531.689806171	23.8	940.1	2.727	916.3	96	Cb11	
17	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:05:38.587	68532.587182508	68541.526431408	42.4	969.2	8.939	926.9	94.2	Cb12	
18	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:05:47.734	68541.733518255	68550.569223731	37.1	934.8	8.836	897.7	95.7	Cc13	
19	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:05:57.294	68551.294027696	68555.780909383	21.2	1014.3	4.487	993.1	97.3	Cc11	
20	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:06:02.550	68556.549958591	68561.036840278	39.7	1051.3	4.487	1011.6	95.6	Cb11	
21	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:06:08.625	68562.624506106	68567.836191758	29.1	1077.8	5.212	1048.7	95.4	Cb12	
22	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:06:14.319	68568.319394401	68575.670977473	26.5	1215.5	7.352	1189	94.1	Cc11	
23	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:06:22.361	68576.361266963	68583.954451357	39.7	1040.7	7.593	1001	93.5	Cc11	
24	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:06:30.711	68584.710564979	68599.275673225	31.8	1469.7	14.565	1438	92.1	Ca19	
25	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:06:45.104	68600.104020613	68610.044189274	90	1739.9	9.94	1649.8	90.4	Ba24	
26	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:06:56.924	68610.924143073	68622.624549933	66.2	1750.4	11.7	1684.2	91.7	Ba25	
27	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:07:08.970	68622.969694678	68635.187818657	34.4	1779.6	12.218	1745.1	90.1	Ba22	
28	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:07:22.499	68636.499368688	68641.089793799	58.3	1302.9	4.59	1244.6	92.3	Aa11	
29	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:07:30.128	68645.127987317	68649.442296632	58.3	1226.1	4.314	1167.8	92.5	Aa11	
30	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:07:38.361	68652.360663215	68656.122740937	84.7	1048.7	3.762	963.9	91.3	Aa11	
31	Spectrogram	1	20110517-190330_AWI230-07_SV1001.wav	19:07:47.645	68661.64505686	68665.303591159	76.8	1003.7	3.659	926.9	92.1	Aa11	
32	Spectrogram	1	20110517-193331_AWI230-07_SV1001.wav	19:39:44.320	70578.319987539	70581.15017445	13.2	1358.5	2.83	1345.3	94.4	Ea12	
33	Spectrogram	1	20110517-193331_AWI230-07_SV1001.wav	19:39:48.668	70581.667891567	70586.051229831	42.4	1350.6	4.383	1308.2	94.4	Ea23	
34	Spectrogram	1	20110517-193331_AWI230-07_SV1001.wav	19:39:53.465	70586.465403525	70591.7806326	84.7	1308.2	5.315	1223.5	92	Ea25	
35	Spectrogram	1	20110517-193331_AWI230-07_SV1001.wav	19:39:59.989	70592.988639209	70597.164890625	84.7	1387.6	4.176	1302.9	91	Ea14	
36	Spectrogram	1	20110517-193331_AWI230-07_SV1001.wav	19:40:04.609	70597.609460868	70602.199885978	31.8	1292.3	4.59	1260.5	94.6	Cb12	
37	Spectrogram	1	20110517-193331_AWI230-07_SV1001.wav	19:40:09.890	70602.890175469	70607.100941359	26.5	1038.1	4.211	1011.6	97	Cb12	
38	Spectrogram	1	20110517-193331_AWI230-07_SV1001.wav	19:40:14.757	70607.756716375	70617.489798189	45	1488.3	9.733	1443.3	91.6	Ca17	
39	Spectrogram	1	20110517-193331_AWI230-07_SV1001.wav	19:40:24.019	70618.019168931	70627.683221795	71.5	1771.6	9.664	1700.1	90	Ba17	
40	Spectrogram	1	20110517-193331_AWI230-07_SV1001.wav	19:40:35.408	70628.40802576	70641.696098448	103.3	1716	13.288	1612.7	90.5	Ba25	
41	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:46:12.823	70965.823035743	70976.936696537	47.7	1411.5	11.114	1363.8	90.8	Aa21	
42	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:46:23.420	70977.419899181	70981.734208495	63.6	1249.9	4.314	1186.4	92	Aa11	
44	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:46:29.253	70983.252845374	70993.262042983	21.2	1281.7	10.009	1260.5	93.6	Aa21	
45	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:46:41.436	70994.435535117	70999.50916287	60.9	1210.2	5.074	1149.3	92.3	Aa11	
46	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:46:46.303	71000.302995784	71007.067832789	45	1207.6	6.765	1162.5	92.3	Aa21	
47	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:46:55.519	71008.519033146	71014.97323988	58.3	1287	6.454	1228.8	91.5	Aa11	
48	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:02.664	71015.663529371	71020.253954481	50.3	1287	4.59	1236.7	92.5	Aa11	
49	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:08.496	71021.496475564	71026.397530945	63.6	1173.1	4.901	1109.6	91.7	Aa11	
50	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:14.985	71027.985196773	71031.988875816	15.9	1385	4.004	1369.1	94.8	Ea24	
51	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:18.403	71032.403049511	71035.647410115	37.1	1358.5	3.244	1321.4	93.2	Ea24	
52	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:22.958	71035.958040386	71040.203320751	37.1	1347.9	4.245	1310.8	93.5	Ea24	
53	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:27.135	71041.135211563	71045.62209325	15.9	1340	4.487	1324.1	94.6	Ea25	
54	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:32.233	71046.233428702	71049.650361679	50.3	1334.7	3.417	1284.4	92.8	Ea25	
55	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:36.065	71050.064535373	71055.000105229	60.9	1363.8	4.936	1302.9	93.3	Ea26	
56	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:41.345	71055.345249974	71059.245385594	26.5	1342.6	3.9	1316.1	93.4	Ea24	
57	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:46.625	71059.625044814	71065.319933109	60.9	1133.4	5.695	1072.5	94.8	Cb12	
58	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:52.872	71065.872164701	71072.188313537	42.4	1141.4	6.316	1099	94.2	Cb12	
59	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:47:59.913	71072.913117502	71079.712468982	58.3	1141.4	6.799	1083.1	95.1	Cc12	
60	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:48:06.161	71080.16115715	71087.581769171	37.1	1114.9	7.421	1077.8	93.4	Cc11	
61	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:48:14.169	71088.169058971	71092.172738015	60.9	1030.1	4.004	969.2	94.2	Cb11	
62	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:48:19.690	71092.690455133	71098.281800004	50.3	1043.4	5.591	993.1	96	Cb11	
63	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:48:26.904	71099.903980307	71107.980367343	76.8	1109.6	8.076	1032.8	91.6	Cc11	
64	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:48:34.256	71108.256483139	71115.090349093	53	1054	6.834	1001	92.6	Cc11	
65	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:48:41.297	71115.29743594	71125.858865142	42.4	1030.1	10.561	987.8	93.1	Ca15	
66	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:48:53.016	71127.015711564	71135.057584126	84.7	1859	8.042	1774.3	90.5	Ba15	
67	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:49:02.644	71135.644330193	71145.170325159	121.8	1845.8	9.526	1724	90.3	Ba17	
68	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:49:12.413	71146.412846242	71153.97151616	63.6	1837.8	7.559	1774.3	94	Ba23	
69	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:49:21.524	71154.523747753	71165.982553292	87.4	1821.9	11.459	1734.6	91	Ba27	
70	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:49:33.826	71166.82579772	71174.280924215	198.6	1853.7	7.455	1655.1	93.5	Ba22	
71	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:49:41.661	71174.660583435	71183.910462605	116.5	1843.1	9.25	1726.6	90.2	Ba16	
72	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:49:50.351	71184.350507471	71197.189891991	190.7	1853.7	12.839	1663.1	88.3	Ba110	
73	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:50:04.535	71197.535036736	71204.886619808	174.8	1840.5	7.352	1665.7	92.3	Ba31	
74	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:50:12.542	71205.542394823	71219.900416222	74.1	1848.4	14.358	1774.3	90	Ba211	
75	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:50:36.792	71229.791510073	71238.316585278	42.4	1811.4	8.525	1769	89.7	Aa12	
76	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:50:45.662	71238.661730023	71243.493756455	58.3	1784.9	4.832	1726.6	89.9	Aaa12	
77	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:50:51.427	71244.426968002	71249.397052332	76.8	1829.9	4.97	1753.1	89.9	Ea18	
78	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:50:56.087	71250.087341822	71253.469760325	63.6	1808.7	3.382	1745.1	91.5	Ea15	
79	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:51:00.918	71253.918448494	71258.232757808	92.7	1814	4.314	1721.3	90.4	Ea25	
80	Spectrogram	1	20110517-194331_AWI230-07_SV1001.wav	19:51:04.267	71258.267272283	71261.960321056	76.8	1228.8	3.693	1152	91.5	Ea25	
