Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:08:21.896	53845.895900128	53850.616834264	133.9	2613.0	4.721	2479.1	66.2	Gd11	
2	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:08:26.340	53851.340481103	53854.407365322	123.2	2634.4	3.067	2511.2	68.5	Gd11	
3	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:08:30.303	53855.303309027	53862.298561798	117.8	2629.0	6.995	2511.2	64.2	Gd11	
4	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:08:38.470	53863.470180489	53869.155977076	75.0	2634.4	5.686	2559.4	67.2	Gd12	
5	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:08:44.569	53869.569489555	53874.600558051	69.6	2634.4	5.031	2564.8	67.9	Gd12	
6	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:08:50.273	53875.273030694	53883.405442782	85.7	2645.1	8.132	2559.4	67.5	Gd12	
7	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:08:59.796	53883.796184775	53889.378603242	123.2	2634.4	5.582	2511.2	68.9	Gd12	
8	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:09:05.792	53889.792115721	53900.956952656	96.4	2629.0	11.165	2532.6	65.8	Gf117	
9	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:09:16.040	53901.040377065	53906.519417413	101.7	2607.6	5.479	2505.9	67.2	Gg2	
10	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:09:23.630	53908.630311457	53915.108673629	85.7	2623.7	6.478	2538.0	64.8	Gd11	
11	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:09:30.453	53915.453267362	53921.345820189	91.0	2639.7	5.893	2548.7	66.8	Gd12	
12	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:09:37.863	53921.862710788	53931.097822820	91.0	2639.7	9.235	2548.7	67.0	Gd15	
13	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:09:47.407	53932.407465000	53938.300017827	64.3	2591.5	5.893	2527.2	69.0	Gd12	
14	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:09:54.817	53938.816908426	53943.606761309	75.0	2607.6	4.790	2532.6	67.2	Gd12	
15	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:09:59.193	53944.192570654	53949.499314136	101.7	2618.3	5.307	2516.6	68.9	Gd12	
16	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:10:05.257	53950.257420347	53955.357407589	128.5	2645.1	5.100	2516.6	70.0	Gd12	
17	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:10:11.848	53955.848475303	53959.397790748	160.6	2623.7	3.549	2463.1	65.3	Gd11	
18	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:10:15.294	53960.293734453	53965.049127962	155.3	2629.0	4.755	2473.7	70.2	Gd12	
19	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:10:21.773	53965.772774801	53970.390330817	80.3	2661.1	4.618	2580.8	69.2	Gd12	
20	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:10:26.934	53970.933838242	53979.031790958	101.7	2586.2	8.098	2484.5	65.9	Gd22	
21	Spectrogram 1	1	20180519-150045_AWI227-14_SV1004.wav	15:10:37.581	53982.581106403	53990.885815358	91.0	2613.0	8.305	2522.0	68.2	Bh12	
22	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:10:50.231	53995.230934783	54006.981581064	101.7	2543.3	11.751	2441.6	68.7	Bi131	
23	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:11:05.384	54010.384372737	54021.583669045	112.4	2570.1	11.199	2457.7	70.3	Bi142	
24	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:11:20.649	54024.648580057	54035.744498246	101.7	2613.0	11.096	2511.3	69.9	Bi133	
25	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:11:34.853	54038.852869159	54049.190681136	80.3	2580.8	10.338	2500.5	70.0	Bi114	
26	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:11:47.189	54052.188646609	54060.424436818	96.4	2586.2	8.236	2489.8	68.8	Bb14	
27	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:11:56.206	54061.205921296	54067.787661588	75.0	2613.0	6.582	2538.0	68.8	Bb12	
28	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:12:04.132	54069.131577145	54073.611295668	117.8	2586.2	4.480	2468.4	69.6	Gd12	
29	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:12:17.606	54081.605870264	54086.016670041	176.7	2639.7	4.411	2463.0	69.9	Gd12	
30	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:12:22.360	54087.360114023	54091.598616933	123.2	2564.8	4.239	2441.6	69.8	Gd11	
31	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:12:28.080	54093.080369983	54098.421572838	144.6	2661.1	5.341	2516.5	68.9	Gd12	
32	Spectrogram 1	1	20180519-151045_AWI227-14_SV1004.wav	15:12:43.988	54107.988038293	54118.084634657	160.6	2634.4	10.097	2473.8	66.3	Gf118	
