Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram	1	20110516-001917_AWI229-09_SV1000.wav	00:23:39.368	862.368188435	865.439976667	74.1	1721.3	3.072	1647.2	94.1	Ea15	
2	Spectrogram	1	20110516-001917_AWI229-09_SV1000.wav	00:23:43.027	866.026722733	870.789720216	58.3	1721.3	4.763	1663.1	95.7	Ea25	
3	Spectrogram	1	20110516-001917_AWI229-09_SV1000.wav	00:23:48.115	871.114839727	875.325605618	60.9	1753.1	4.211	1692.2	94.8	?	
4	Spectrogram	1	20110516-001917_AWI229-09_SV1000.wav	00:23:52.671	875.670750363	885.265774278	26.5	1753.1	9.595	1726.6	97.8	Cc13	
5	Spectrogram	1	20110516-001917_AWI229-09_SV1000.wav	00:24:03.991	885.990578243	890.373916506	31.8	1763.7	4.383	1731.9	98.3	Cb11	
6	Spectrogram	1	20110516-001917_AWI229-09_SV1000.wav	00:24:08.237	891.236778369	897.760014053	18.5	1782.2	6.523	1763.7	102.1	Cb12	
7	Spectrogram	1	20110516-001917_AWI229-09_SV1000.wav	00:24:15.174	898.174187747	905.801886615	34.4	1816.6	7.628	1782.2	97.6	Cc11	
8	Spectrogram	1	20110516-001917_AWI229-09_SV1000.wav	00:24:23.113	906.112516885	910.219739353	45	1835.2	4.107	1790.2	98.3	Cc11	
9	Spectrogram	1	20110516-003921_AWI229-09_SV1000.wav	00:40:20.076	1859.075743871	1863.182966338	31.8	1771.6	4.107	1739.9	96.7	Cb11	
10	Spectrogram	1	20110516-003921_AWI229-09_SV1000.wav	00:40:25.253	1864.252915048	1868.532709888	29.1	1766.3	4.28	1737.2	97.9	Cb11	
11	Spectrogram	1	20110516-003921_AWI229-09_SV1000.wav	00:40:31.466	1870.465520461	1881.648210204	71.5	1724	11.183	1652.5	94.9	Cc13	
12	Spectrogram	1	20110516-003921_AWI229-09_SV1000.wav	00:40:43.914	1881.914128869	1888.609936925	84.7	1750.4	6.696	1665.7	93.7	?	
13	Spectrogram	1	20110516-003921_AWI229-09_SV1000.wav	00:40:51.198	1890.197602753	1905.694601811	105.9	1790.2	15.497	1684.2	91.8	Ba18	
14	Spectrogram	1	20110516-003921_AWI229-09_SV1000.wav	00:41:09.062	1908.062018938	1915.793261229	29.1	1782.2	7.731	1753.1	96.1	Aa11	
15	Spectrogram	1	20110516-003921_AWI229-09_SV1000.wav	00:41:18.404	1917.404492765	1921.822345503	34.4	1721.3	4.418	1686.9	96.3	Aa11	
16	Spectrogram	1	20110516-003921_AWI229-09_SV1000.wav	00:41:24.547	1922.547149468	1927.482719324	68.9	1819.3	4.936	1750.4	93.5	Ba11	
17	Spectrogram	1	20110516-003921_AWI229-09_SV1000.wav	00:41:29.862	1927.862378543	1931.27931152	60.9	1779.6	3.417	1718.7	94.4	Aaa11	
