Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:53:03.254	78210.253695209	78225.243522575	64.4	1843.9	14.990	1779.5	65.3	Bh13	
2	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:53:19.832	78226.831729300	78245.405331485	56.8	1817.3	18.574	1760.5	67.0	Bi143	
3	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:53:39.814	78246.814455489	78261.631985990	37.9	1821.1	14.818	1783.2	68.7	Bi123	
4	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:53:56.904	78263.904331417	78279.790102488	45.4	1824.9	15.886	1779.5	67.7	Bb17	
5	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:54:14.488	78281.487905837	78294.272333315	68.2	1824.9	12.784	1756.7	67.8	Bb16	
6	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:54:29.064	78296.064220724	78308.917566949	71.9	1840.1	12.853	1768.2	67.7	Bb15	
7	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:54:43.226	78310.225893822	78324.802208709	109.8	1828.7	14.576	1718.9	68.3	Bc13	
8	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:54:59.456	78326.456258625	78338.344742399	94.7	1809.8	11.888	1715.1	67.9	Bc12	
9	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:55:13.535	78340.534506985	78354.145959421	83.3	1840.1	13.611	1756.8	67.7	Bj121	
10	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:55:28.614	78355.614050212	78368.122802704	79.5	1836.3	12.509	1756.8	68.0	Bj123	
11	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:55:43.150	78370.150458171	78381.142998240	56.8	1832.5	10.993	1775.7	67.1	Bb16	
12	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:55:55.599	78382.599164192	78394.522107339	117.4	1821.1	11.923	1703.7	67.1	Bb17	
13	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:56:08.200	78395.200175430	78401.850834468	87.1	1836.3	6.651	1749.2	67.2	Gd12	
14	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:56:15.574	78402.574481307	78409.742030944	102.2	1851.4	7.168	1749.2	67.7	Gd12	
15	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:56:22.949	78409.948787183	78417.943361779	45.4	1855.2	7.995	1809.8	66.0	Gd12	
16	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:56:31.460	78418.460252378	78423.766995859	18.9	1870.4	5.307	1851.5	68.8	Gd12	
17	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:56:36.974	78423.973752099	78428.522389368	83.3	1859.0	4.549	1775.7	68.7	Gd12	
18	Spectrogram 1	1	20180701-214918_AWI227-14_SV1004.wav	21:56:41.695	78428.694686235	78435.689939006	68.2	1851.4	6.995	1783.2	67.3	Gd12	
