Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:36:01.901	59719.900766404	59732.015346959	15.9	1861.7	12.115	1845.8	81.4	Cb111	
2	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:36:14.740	59732.740150924	59739.539502403	21.2	1867.0	6.799	1845.8	78.5	Fa13	
3	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:36:23.197	59742.197116941	59753.241748786	37.1	1840.5	11.045	1803.4	76.0	?	
4	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:36:34.587	59753.586893531	59762.319055583	39.7	1835.2	8.732	1795.5	76.6	Ba15	
5	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:36:44.906	59762.905801650	59776.021301966	39.7	1853.7	13.116	1814.0	77.1	Ba17	
6	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:36:57.288	59776.288405258	59786.849834460	82.1	1851.1	10.561	1769.0	73.9	Ca110	
7	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:37:08.299	59787.298522628	59809.865317382	31.8	1851.1	22.567	1819.3	76.2	Aj129	
8	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:37:31.556	59810.555606872	59816.354038591	68.9	1864.3	5.798	1795.5	72.3	Ak15	
9	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:37:38.764	59816.764094359	59832.847839483	45.0	1859.0	16.084	1814.0	77.8	Cb111	
10	Spectrogram 1	1	20130608-163026_AWI227-12_SV1025.wav	16:37:58.410	59837.410237124	59840.102366137	63.6	1867.0	2.692	1803.4	79.4	Cb11	
