Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130401-162522_AWI230-08_SV1009.wav	16:33:28.266	59271.265725645	59285.462987427	93.7	1838.7	14.197	1745.0	71.3	Ac13	
2	Spectrogram 1	1	20130401-162522_AWI230-08_SV1009.wav	16:33:43.359	59286.358931131	59298.660927384	113.2	1854.3	12.302	1741.1	67.8	Ac15	
3	Spectrogram 1	1	20130401-162522_AWI230-08_SV1009.wav	16:33:56.776	59299.775735488	59314.283131629	85.9	1842.6	14.507	1756.7	72.1	Ad121	
4	Spectrogram 1	1	20130401-162522_AWI230-08_SV1009.wav	16:34:12.816	59315.816427612	59327.291398906	89.8	1834.8	11.475	1745.0	72.0	Aa12	
5	Spectrogram 1	1	20130401-162522_AWI230-08_SV1009.wav	16:34:25.704	59328.704233210	59340.351501370	11.7	1826.9	11.647	1815.2	78.2	Am111	
6	Spectrogram 1	1	20130401-162522_AWI230-08_SV1009.wav	16:34:39.520	59342.519807894	59356.165719704	109.3	1830.8	13.646	1721.5	71.4	Ai12	
7	Spectrogram 1	1	20130401-162522_AWI230-08_SV1009.wav	16:34:54.128	59357.127948164	59369.257647550	113.2	1834.8	12.130	1721.5	69.6	Ac12	
8	Spectrogram 1	1	20130401-162522_AWI230-08_SV1009.wav	16:35:08.670	59371.669803678	59382.593425000	93.7	1799.6	10.924	1705.9	68.8	Ac16	
9	Spectrogram 1	1	20130401-162522_AWI230-08_SV1009.wav	16:35:20.279	59383.278899465	59396.442380048	89.8	1784.0	13.163	1694.2	70.5	Ac14	
10	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:35:35.309	59397.309259921	59410.610577998	101.5	1787.9	13.301	1686.4	75.3	Ac14	
11	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:35:50.815	59411.815339149	59425.013279106	113.2	1826.9	13.198	1713.7	72.5	Ac13	
12	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:36:04.296	59426.295829805	59440.975522813	46.8	1858.2	14.680	1811.3	74.2	Aa13	
13	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:36:20.871	59441.871466517	59456.826834510	82.0	1842.6	14.955	1760.6	72.8	Aa13	
14	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:36:37.782	59458.782092975	59469.636795551	70.3	1834.8	10.855	1764.5	72.0	Aa12	
15	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:36:49.670	59471.669898573	59483.386085480	89.8	1830.8	11.716	1741.1	70.7	Aa12	
16	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:37:03.892	59484.891634544	59509.736842662	82.0	1858.2	24.845	1776.2	71.8	Am122	
17	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:37:28.591	59510.591304517	59523.444650742	74.2	1858.2	12.853	1784.0	76.8	Ai12	
18	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:37:42.651	59524.650728805	59537.331778164	89.8	1834.8	12.681	1745.0	73.9	Ai12	
19	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:37:56.642	59538.641837878	59551.633021596	117.1	1815.2	12.991	1698.1	76.5	Ai12	
20	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:38:11.770	59552.770180913	59566.450552096	54.7	1819.1	13.680	1764.5	75.8	Ai12	
21	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:38:25.375	59567.374846086	59582.605889065	74.2	1838.7	15.231	1764.5	72.2	Ac13	
22	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:40:35.272	59697.272197544	59708.333656359	50.7	1791.8	11.061	1741.1	73.1	Aa12	
23	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:40:47.587	59709.586960660	59722.336928764	66.4	1807.4	12.750	1741.1	70.8	Aa12	
24	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:41:02.486	59724.485518066	59740.440207884	85.9	1795.7	15.955	1709.8	71.6	Aa13	
25	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:41:21.884	59742.883768923	59756.667518226	117.1	1756.7	13.784	1639.6	71.3	Aa13	
26	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:41:37.069	59759.068590195	59771.301667701	50.7	1830.8	12.233	1780.1	72.3	Aa12	
27	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:41:50.370	59772.369908272	59783.879338940	78.1	1826.9	11.509	1748.9	73.0	Aa12	
28	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:42:03.569	59785.568854956	59796.940448131	70.3	1826.9	11.372	1756.7	76.2	Aa12	
29	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:42:17.364	59799.364475008	59812.700252458	93.7	1811.3	13.336	1717.6	73.7	Ai12	
30	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:42:32.044	59814.044168015	59826.725217374	113.2	1807.4	12.681	1694.2	77.7	Ai12	
31	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:42:46.907	59827.906548466	59841.655838395	109.3	1815.2	13.749	1705.9	73.8	An1112	
32	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:43:01.344	59843.344347685	59857.782825079	136.6	1811.3	14.438	1674.7	72.4	Ac13	
33	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:43:19.302	59861.302180579	59874.293364296	58.6	1772.3	12.991	1713.7	73.2	Ac16	
34	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:43:38.593	59880.592899715	59893.067192833	70.3	1834.8	12.474	1764.5	70.1	Ac13	
35	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:43:52.446	59894.445567764	59906.471889030	50.7	1834.8	12.026	1784.0	71.7	Ac13	
36	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:44:09.846	59910.845595607	59922.458404394	132.7	1811.3	11.613	1678.6	69.3	Aa12	
37	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:44:22.698	59924.698263656	59941.945179970	97.6	1807.4	17.247	1709.8	70.1	Am121	
39	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:44:44.444	59946.444140195	59959.435323912	70.3	1826.9	12.991	1756.7	76.2	Ai12	
40	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:44:59.055	59961.054914455	59973.839341933	128.8	1776.2	12.784	1647.4	75.6	Ai12	
41	Spectrogram 1	1	20130401-163523_AWI230-08_SV1009.wav	16:45:13.396	59975.395830235	59987.973501473	70.3	1803.5	12.578	1733.3	75.7	Ai12	
42	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:45:29.238	59989.238072664	60003.848846925	93.7	1799.6	14.611	1705.9	75.9	Ac13	
43	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:45:46.846	60005.845515286	60021.938042596	50.7	1787.9	16.093	1737.2	73.3	Aa17	
44	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:46:03.168	60023.168154249	60038.433656602	85.9	1811.3	15.266	1725.4	75.0	Aa14	
45	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:46:20.391	60040.390652615	60054.036564425	70.3	1838.7	13.646	1768.4	74.9	Aa13	
46	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:46:35.532	60055.532420295	60066.318204124	66.4	1826.9	10.786	1760.6	76.2	Aa12	
47	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:46:48.047	60068.047226703	60077.626932468	74.2	1834.8	9.580	1760.6	73.1	Ai11	
48	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:47:00.600	60079.599749971	60093.452418020	101.5	1826.9	13.853	1725.4	73.2	Ai12	
49	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:47:14.383	60094.382821098	60107.649679802	117.1	1815.2	13.267	1698.1	72.9	Ai12	
50	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:47:29.172	60109.172366940	60121.439903819	121.0	1830.8	12.268	1709.8	69.7	Ac12	
51	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:47:43.266	60123.266250602	60136.222974946	93.7	1850.4	12.957	1756.7	69.2	Ac12	
52	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:47:58.184	60138.183867021	60150.348025780	78.1	1830.8	12.164	1752.8	70.6	Ac12	
53	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:48:12.901	60151.901276395	60164.995838233	93.7	1826.9	13.095	1733.3	70.0	Ac12	
54	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:48:27.565	60166.564910338	60177.936503512	113.2	1807.4	11.372	1694.2	68.2	Aa11	
55	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:48:40.625	60179.625012802	60191.365654098	128.8	1811.3	11.741	1682.5	68.5	Aa12	
56	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:48:52.641	60191.641329084	60203.771028470	148.3	1807.4	12.130	1659.1	66.5	Ak110	
57	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:49:04.426	60204.425756562	60218.278424611	109.3	1823.0	13.853	1713.7	71.8	Ac13	
58	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:49:20.626	60219.625760586	60233.237213022	144.4	1823.0	13.611	1678.6	71.1	Ac13	
59	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:49:34.511	60234.510892754	60247.260860859	54.7	1791.8	12.750	1737.2	75.9	Aa13	
60	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:49:49.466	60249.466260748	60260.562178936	39.0	1799.6	11.096	1760.6	77.0	Aa14	
61	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:50:03.217	60263.216812911	60276.242456002	54.7	1826.9	13.026	1772.3	75.7	Aa13	
62	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:50:18.383	60278.383253511	60288.617687368	46.8	1811.3	10.234	1764.5	74.8	Aa12	
63	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:50:31.843	60290.842566739	60301.559431822	89.8	1795.7	10.717	1705.9	75.7	Aa12	
64	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:50:44.899	60303.898535567	60318.130256722	93.7	1799.6	14.232	1705.9	71.3	Ai12	
65	Spectrogram 1	1	20130401-164525_AWI230-08_SV1009.wav	16:51:00.814	60319.814139622	60333.563429552	132.7	1815.2	13.749	1682.5	72.9	Ai12	
66	Spectrogram 1	1	20130401-170526_AWI230-08_SV1009.wav	17:09:34.426	61432.426315021	61445.796551844	85.9	1803.5	13.370	1717.6	70.8	Ai12	
67	Spectrogram 1	1	20130401-170526_AWI230-08_SV1009.wav	17:09:20.953	61418.952700078	61430.565508865	85.9	1795.7	11.613	1709.8	71.9	Aa12	
68	Spectrogram 1	1	20130401-170526_AWI230-08_SV1009.wav	17:09:49.691	61447.690683520	61461.439973449	109.3	1830.8	13.749	1721.5	75.7	Ai12	
69	Spectrogram 1	1	20130401-170526_AWI230-08_SV1009.wav	17:10:04.060	61463.059563992	61477.222366401	148.3	1819.1	14.163	1670.8	74.8	Ai12	
70	Spectrogram 1	1	20130401-170526_AWI230-08_SV1009.wav	17:10:20.662	61478.661813605	61489.344219315	101.5	1811.3	10.682	1709.8	71.4	Aj171	
71	Spectrogram 1	1	20130401-170526_AWI230-08_SV1009.wav	17:10:33.274	61491.273944217	61507.056337168	58.6	1803.5	15.782	1745.0	72.7	Aq113121	
72	Spectrogram 1	1	20130401-170526_AWI230-08_SV1009.wav	17:10:49.110	61508.110018484	61518.585667954	50.7	1838.7	10.476	1787.9	71.9	Aa13	
73	Spectrogram 1	1	20130401-170526_AWI230-08_SV1009.wav	17:11:01.447	61519.447152285	61526.786998789	66.4	1819.1	7.340	1752.8	73.2	Ai11	
74	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:50:30.119	63883.119022534	63897.075068703	82.0	1803.5	13.956	1721.5	78.1	Aa14	
75	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:50:46.867	63898.866956112	63912.168274189	101.5	1803.5	13.301	1702.0	73.0	Aa13	
76	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:51:01.952	63913.952077222	63927.218935926	117.1	1748.9	13.267	1631.8	69.9	Ai12	
77	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:51:15.977	63927.977042138	63942.484438279	156.1	1748.9	14.507	1592.7	67.7	Ak121	
78	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:51:31.698	63943.698070396	63955.586554170	121.0	1776.2	11.888	1655.2	72.7	Ac12	
79	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:51:44.272	63957.272008833	63973.330076770	124.9	1784.0	16.058	1659.1	71.8	Ac13	
80	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:52:02.708	63974.708451700	63988.630038496	124.9	1752.8	13.922	1627.9	70.5	Ac13	
81	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:52:17.933	63989.932727382	64005.232689107	148.3	1791.8	15.300	1643.5	68.7	Ac13	
82	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:55:01.614	64154.613542448	64169.362154201	93.7	1834.8	14.749	1741.1	72.3	Ac13	
83	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:55:17.361	64170.361476026	64182.077662933	78.1	1830.8	11.716	1752.8	72.3	Ac12	
84	Spectrogram 1	1	20130401-174531_AWI230-08_SV1009.wav	17:55:30.090	64183.089513881	64197.907044382	70.3	1842.6	14.818	1772.3	72.9	Aa13	
85	Spectrogram 1	1	20130401-175532_AWI230-08_SV1009.wav	17:55:47.975	64198.975284953	64218.375912096	74.2	1838.7	19.401	1764.5	73.6	Aa15	
86	Spectrogram 1	1	20130401-175532_AWI230-08_SV1009.wav	17:56:08.659	64219.658883759	64234.476414260	54.7	1826.9	14.818	1772.3	76.5	Ak117	
87	Spectrogram 1	1	20130401-175532_AWI230-08_SV1009.wav	17:56:23.407	64235.406817337	64246.950707378	164.0	1830.8	11.544	1666.9	73.0	Ai12	
88	Spectrogram 1	1	20130401-175532_AWI230-08_SV1009.wav	17:56:37.729	64248.729114706	64264.890560763	42.9	1787.9	16.161	1745.0	81.1	Ac14	
89	Spectrogram 1	1	20130401-175532_AWI230-08_SV1009.wav	17:56:54.141	64266.140810499	64277.994834899	113.2	1799.6	11.854	1686.4	70.3	Ac15	
90	Spectrogram 1	1	20130401-175532_AWI230-08_SV1009.wav	17:57:08.959	64279.959019175	64293.432634118	93.7	1803.5	13.474	1709.8	70.6	Ac13	
91	Spectrogram 1	1	20130401-175532_AWI230-08_SV1009.wav	17:57:23.740	64294.739877110	64302.114182987	101.5	1826.9	7.374	1725.4	71.1	Aa11	
92	Spectrogram 1	1	20130401-175532_AWI230-08_SV1009.wav	17:57:37.937	64308.937138891	64319.757382094	70.3	1826.9	10.820	1756.7	74.2	Ac12	
