Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:50:21.647	31375.646517264	31387.121488558	57.3	1851.1	11.475	1793.9	70.5	Aa13	
2	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:50:34.465	31388.465404115	31395.701872499	76.3	1832.1	7.236	1755.7	72.1	Ai11	
3	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:50:42.873	31396.873491190	31405.143740771	57.3	1839.7	8.270	1782.4	70.2	Aa12	
4	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:50:52.394	31406.393569646	31416.421247264	87.8	1828.2	10.028	1740.5	72.9	Ah112	
5	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:51:03.411	31417.410802007	31429.368204527	45.8	1824.4	11.957	1778.6	74.0	Aa13	
6	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:51:17.015	31431.014645382	31445.487582150	53.4	1847.3	14.473	1793.9	74.0	Aa13	
7	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:51:32.223	31446.223337313	31463.073970835	72.5	1820.6	16.851	1748.1	72.1	Ai12	
8	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:51:50.073	31464.073292659	31480.062441850	68.7	1847.3	15.989	1778.6	75.2	Ai12	
9	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:52:07.512	31481.512076935	31493.331641962	45.8	1816.8	11.820	1771.0	74.0	Aa13	
10	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:52:21.192	31495.192448118	31505.289044482	19.1	1816.8	10.097	1797.7	76.8	Aa12	
11	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:52:33.271	31507.271391327	31523.984187356	87.8	1828.2	16.713	1740.5	75.3	Ai12	
12	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:52:51.889	31525.889402862	31541.602877066	42.0	1805.3	15.713	1763.4	75.5	Ac13	
13	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:54:55.942	31649.942251231	31663.105731815	42.0	1809.2	13.163	1767.2	72.2	Aa13	
14	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:55:10.351	31664.351006419	31675.378005861	49.6	1805.3	11.027	1755.7	73.1	Aa12	
15	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:55:22.654	31676.653844106	31693.090965150	145.0	1805.3	16.437	1660.3	68.8	Ac16	
16	Spectrogram 1	1	20130416-084718_AWI230-08_SV1009.wav	8:55:42.445	31696.444553671	31708.436415564	103.1	1790.1	11.992	1687.0	69.8	Aa12	
