Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:03:57.574	75704.573519482	75712.464715957	107.1	2602.2	7.891	2495.2	86.6	Gd13	
2	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:05.913	75712.912687810	75717.220109467	64.3	2618.3	4.307	2554.1	87.2	Gd12	
3	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:09.358	75717.357946960	75722.009962349	42.8	2639.7	4.652	2596.9	88.5	Gd12	
4	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:14.389	75722.389015455	75733.588311763	85.7	2629.0	11.199	2543.3	86.7	Gd14	
5	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:26.952	75733.952151351	75740.809566629	91.0	2639.7	6.857	2548.7	86.3	Gd12	
6	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:33.258	75741.257538481	75744.703475807	5.4	2639.7	3.446	2634.4	94.9	Gd11	
7	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:37.979	75744.979150793	75748.425088119	112.4	2645.1	3.446	2532.6	85.4	Gd11	
8	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:41.666	75748.666303731	75751.250756726	155.3	2639.7	2.584	2484.4	85.9	Gd11	
9	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:44.664	75751.664269205	75762.174378048	85.7	2586.2	10.510	2500.5	86.2	Gd21	
10	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:55.721	75762.720938201	75766.029038033	149.9	2596.9	3.308	2447.0	84.6	Gd11	
11	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:04:59.511	75766.511469259	75769.681731599	112.4	2618.3	3.170	2505.9	86.0	Gd11	
12	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:05:03.089	75771.089118183	75782.839764463	58.9	2645.1	11.751	2586.2	87.5	Gg4	
13	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:05:18.642	75785.642005012	75795.704142003	48.2	2629.0	10.062	2580.8	88.1	Ba11	
14	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:05:32.357	75800.357236913	75810.040320798	48.2	2554.1	9.683	2505.9	88.9	Ba12	
15	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:05:44.193	75812.192514553	75822.426948410	171.3	2596.9	10.234	2425.6	86.6	Ba21	
16	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:05:56.461	75823.460729607	75833.522866598	53.5	2580.8	10.062	2527.3	88.6	Ba12	
17	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:06:07.438	75835.438457831	75852.909360072	64.3	2602.2	17.471	2538.0	87.5	Bh14	
18	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:06:26.150	75854.149897509	75867.209999973	80.3	2580.8	13.060	2500.5	87.6	Bh13	
19	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:06:41.702	75868.701890815	75884.139690034	26.8	2607.6	15.438	2580.8	90.9	Bi131	
20	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:06:57.242	75885.242389978	75897.716683097	26.8	2591.5	12.474	2564.8	90.6	Bh13	
21	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:07:12.729	75899.728939214	75914.167416608	91.0	2489.8	14.438	2398.8	86.6	Bi121	
22	Spectrogram 1	1	20180517-210158_AWI231-12_SV1026.wav	21:07:29.580	75916.579572736	75932.361965687	10.7	2521.9	15.782	2511.2	93.3	Bh13	
