Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:36:12.620	41501.620268719	41506.927012200	42.8	2618.3	5.307	2575.5	66.9	Gd12	
2	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:36:18.582	41507.581740292	41512.199296308	96.4	2602.2	4.618	2505.8	64.7	Gd11	
3	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:36:24.199	41513.198618133	41523.949942589	75.0	2602.2	10.751	2527.2	65.1	Gd13	
4	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:36:37.086	41526.086423731	41533.598567100	85.7	2580.8	7.512	2495.1	65.6	Gg2	
5	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:36:47.071	41536.071377644	41550.027423813	85.7	2602.2	13.956	2516.5	65.3	Bh13	
6	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:37:02.026	41552.026067462	41565.878735511	80.3	2575.5	13.853	2495.2	64.6	Bh13	
7	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:37:19.445	41568.444500804	41582.331628226	80.3	2543.3	13.887	2463.0	64.2	Bh13	
8	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:37:35.166	41584.165531977	41596.295231363	96.4	2596.9	12.130	2500.5	64.3	Bh13	
9	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:37:50.259	41599.258737463	41610.078980666	53.5	2564.8	10.820	2511.3	64.1	Bi121	
10	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:38:02.752	41611.751854817	41622.296423034	48.2	2570.1	10.545	2521.9	64.1	Bi121	
11	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:38:15.157	41624.157229189	41633.909231821	85.7	2586.2	9.752	2500.5	66.3	Bb12	
12	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:38:28.068	41637.068177102	41647.233692213	53.5	2543.3	10.166	2489.8	65.3	Bb13	
13	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:38:40.715	41649.714767087	41660.466091543	53.5	2575.5	10.751	2522.0	66.3	Bb13	
14	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:38:53.777	41662.777450540	41673.184181263	32.1	2479.1	10.407	2447.0	65.5	Bb13	
15	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:39:06.416	41675.416433765	41686.202217595	42.8	2511.2	10.786	2468.4	67.3	Bb13	
16	Spectrogram 1	1	20180622-113423_AWI227-14_SV1004.wav	11:39:19.787	41688.786670589	41699.779210658	58.9	2521.9	10.993	2463.0	67.2	Bb13	
