Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:34:30.627	8755.627331699	8758.866512785	64.3	2629.0	3.239	2564.8	85.9	Gd11	
2	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:34:37.243	8763.242853189	8766.482034275	64.3	2623.7	3.239	2559.4	85.6	Gd11	
3	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:34:41.620	8766.619871768	8768.997568523	85.7	2607.6	2.378	2521.9	86.3	Gd11	
4	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:34:43.101	8769.100946642	8775.165796335	128.5	2645.1	6.065	2516.6	84.1	Gd21	
5	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:34:49.269	8775.269174455	8786.192795777	278.4	2639.7	10.924	2361.3	84.4	Gg4	
6	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:35:04.720	8789.719526897	8805.949891701	21.4	2623.7	16.230	2602.2	91.9	?	
7	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:35:21.776	8806.776022971	8816.424647483	91.0	2639.7	9.649	2548.7	86.9	Bd1111	
8	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:35:33.080	8819.080069249	8827.315859457	75.0	2629.0	8.236	2554.1	88.5	Bd1111	
9	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:35:44.535	8829.535342895	8838.908292421	70.2	2601.7	9.373	2531.6	90.1	Df11	
10	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:35:54.863	8839.862731173	8846.926902691	113.4	2558.5	7.064	2445.2	86.5	Df11	
11	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:36:03.806	8848.805689185	8867.310372624	102.6	2612.5	18.505	2510.0	85.9	Ef13	
12	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:36:24.412	8869.412394392	8883.333981188	134.9	2607.1	13.922	2472.2	83.9	Ef13	
13	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:36:39.753	8884.753478772	8894.229806417	161.9	2612.5	9.476	2450.6	87.7	Be11	
14	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:36:50.401	8895.401425108	8904.085187168	134.9	2601.7	8.684	2466.8	86.4	Be11	
15	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:37:00.515	8905.515344239	8914.922753138	86.4	2623.3	9.407	2537.0	85.4	Bd2114	
16	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:37:09.302	8915.301806244	8923.537596452	70.2	2617.9	8.236	2547.7	85.9	Bd1114	
17	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:37:18.912	8923.912281523	8930.804156174	91.8	2639.5	6.892	2547.7	85.4	Bd1114	
18	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:37:25.356	8931.355506146	8938.523055783	91.8	2628.7	7.168	2537.0	85.4	Be21	
19	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:37:35.487	8940.487240059	8949.653433345	91.8	2644.9	9.166	2553.1	86.2	Be21	
20	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:37:45.338	8951.337996384	8961.710267734	113.4	2585.5	10.372	2472.2	85.2	Be21	
21	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:37:57.710	8962.709589558	8973.219698401	167.3	2596.3	10.510	2429.0	82.6	Df11	
22	Spectrogram 1	1	20180503-022833_AWI231-12_SV1026.wav	2:38:08.012	8974.012263986	8986.452097732	205.1	2585.5	12.440	2380.4	81.6	Df11	
23	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:41:39.074	9184.074038693	9193.515906965	10.8	2639.5	9.442	2628.7	93.9	Bd1212	
24	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:41:52.780	9196.779781625	9207.496646708	59.4	2639.5	10.717	2580.1	88.2	Bd2111	
25	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:42:05.567	9209.567447499	9219.595125116	237.5	2596.3	10.028	2358.8	88.0	Bd1111	
26	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:42:17.572	9221.572077963	9232.047727433	86.4	2590.9	10.476	2504.6	90.0	Bd1111	
27	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:42:30.333	9234.333077548	9245.773589469	32.4	2596.3	11.441	2563.9	89.8	Bd2111	
28	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:42:42.053	9247.052904359	9257.563013202	86.4	2585.5	10.510	2499.2	87.7	Bd21111	
29	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:42:55.734	9259.733953717	9269.692712588	86.4	2628.7	9.959	2542.4	89.0	Bd1111	
30	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:43:07.316	9271.316385588	9281.171766339	32.4	2617.9	9.855	2585.5	89.9	Df11	
31	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:43:18.239	9283.239328734	9293.370384472	59.4	2547.7	10.131	2488.4	88.0	Df11	
32	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:43:30.112	9295.112177370	9306.587148664	97.2	2628.7	11.475	2531.6	86.9	?	
33	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:43:45.792	9309.792292161	9319.992266645	134.9	2585.5	10.200	2450.6	85.9	Bg111	
34	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:43:57.282	9321.282427018	9330.551998424	340.1	2596.3	9.270	2256.3	81.8	Bg116	
35	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:44:07.055	9332.054970372	9338.429954425	161.9	2542.4	6.375	2380.4	86.2	Bg114	
36	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:44:15.963	9339.962831715	9347.888487564	48.6	2644.9	7.926	2596.3	88.1	Bd1113	
37	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:44:24.302	9348.302000043	9356.606708997	91.8	2617.9	8.305	2526.2	85.9	Bd2113	
38	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:44:34.510	9358.510081202	9368.399921327	167.3	2585.5	9.890	2418.2	82.7	Df11	
39	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:44:45.537	9369.537080644	9379.633677009	188.9	2580.1	10.097	2391.2	82.4	Df11	
40	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:44:56.978	9380.977592566	9391.694457648	134.9	2580.1	10.717	2445.2	82.4	Df11	
41	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:45:09.236	9394.235950987	9404.194709858	226.7	2547.7	9.959	2321.0	80.6	Df11	
42	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:45:22.986	9406.985919091	9417.668324801	340.1	2456.0	10.682	2115.9	77.5	Df11	
44	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:47:12.656	9516.655635127	9528.337362661	113.1	2612.6	11.682	2499.5	84.8	Df11	
45	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:47:24.095	9529.095468872	9540.191387061	59.3	2628.8	11.096	2569.5	86.3	Df11	
46	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:47:38.383	9542.382888738	9552.203810116	70.0	2499.5	9.821	2429.5	88.3	Df11	
47	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:47:48.238	9553.237591314	9563.885537650	123.9	2585.7	10.648	2461.8	87.9	Df11	
48	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:48:00.347	9564.346700022	9572.375733991	247.8	2628.8	8.029	2381.0	82.5	Ef11	
49	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:48:10.650	9574.650052626	9583.230436566	102.4	2612.6	8.580	2510.3	85.2	Ef11	
50	Spectrogram 1	1	20180503-023834_AWI231-12_SV1026.wav	2:48:20.780	9584.780214675	9599.218692070	242.4	2612.6	14.438	2370.2	83.2	Df11	
51	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:48:37.872	9601.872063810	9611.589607069	226.2	2531.8	9.718	2305.6	87.2	Df11	
52	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:48:50.213	9614.212601892	9622.586229594	264.0	2607.2	8.374	2343.3	85.7	Bg111	
53	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:49:00.033	9625.032845095	9632.751744704	156.2	2569.5	7.719	2413.3	86.0	Bg114	
54	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:49:09.879	9633.879452143	9640.943623661	97.0	2607.2	7.064	2510.3	86.5	Bg212	
55	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:49:18.219	9642.218620471	9650.282113813	75.4	2580.3	8.063	2504.9	86.2	Bd2113	
56	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:49:27.592	9651.591569997	9661.688166361	97.0	2639.6	10.097	2542.6	87.5	Bd1211	
57	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:49:39.629	9663.628686955	9675.275955116	75.4	2596.5	11.647	2521.1	88.3	Bd2111	
58	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:49:52.964	9676.964464406	9686.957682650	107.7	2601.9	9.993	2494.1	89.0	Be21	
59	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:50:03.991	9687.991463848	9697.467791493	0.0	2607.2	9.476	2607.2	100.6	Df11	
60	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:50:16.488	9700.488477497	9711.205342580	91.6	2612.6	10.717	2521.1	87.2	Df11	
61	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:50:28.859	9712.859392496	9722.680313874	32.3	2596.5	9.821	2564.1	90.1	Df11	
62	Spectrogram 1	1	20180503-024834_AWI231-12_SV1026.wav	2:50:40.487	9724.486893272	9734.101058410	188.5	2634.2	9.614	2445.6	84.4	Df11	
63	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	2:58:56.824	10219.823934814	10228.197562516	80.8	2601.9	8.374	2521.1	88.9	Bd1211	
64	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	2:59:07.541	10230.540799897	10240.086046289	129.3	2591.1	9.545	2461.8	88.1	Bd1211	
65	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	2:59:19.119	10242.119149311	10251.836692569	0.0	2596.5	9.718	2596.5	100.2	Df11	
66	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	2:59:30.178	10253.177741724	10267.784383737	107.7	2591.1	14.607	2483.3	85.8	Df12	
67	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	2:59:47.438	10270.437755478	10281.189079934	156.2	2553.4	10.751	2397.2	85.1	Df11	
68	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:00:00.222	10283.222182956	10293.525535560	129.3	2612.6	10.303	2483.3	87.6	Df11	
69	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:00:12.451	10295.450656639	10304.513471806	80.8	2574.9	9.063	2494.1	89.8	Df11	
70	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:00:24.511	10307.511437279	10316.436414952	64.6	2591.1	8.925	2526.4	89.1	Df11	
71	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:00:36.446	10319.445833525	10327.164733134	167.0	2574.9	7.719	2407.9	88.6	Bg111	
72	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:00:48.059	10331.058642312	10338.398488816	167.0	2548.0	7.340	2381.0	88.5	Bg111	
73	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:00:58.621	10341.620955080	10348.547289104	97.0	2596.5	6.926	2499.5	87.9	Bg113	
74	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:01:06.995	10349.994582781	10357.644563644	48.5	2553.4	7.650	2504.9	87.7	Bd1113	
75	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:01:15.988	10358.988479201	10365.570219493	48.5	2569.5	6.582	2521.1	87.4	Bd1113	
76	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:01:23.797	10366.796858719	10376.100889498	53.9	2553.4	9.304	2499.5	87.4	Bd1211	
77	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:01:34.789	10377.789398788	10385.749514010	107.7	2591.1	7.960	2483.3	87.3	Df11	
78	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:01:44.266	10387.265726433	10395.846110374	140.1	2553.4	8.580	2413.3	85.3	Df11	
79	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:01:55.380	10398.379810957	10407.201410511	193.9	2558.8	8.822	2364.8	84.7	Df11	
80	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:02:07.062	10410.061538491	10419.365569270	226.2	2537.2	9.304	2311.0	86.6	Bg111	
81	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:02:19.083	10422.083491558	10430.181444273	183.5	2596.3	8.098	2412.8	84.2	Bd1112	
82	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:02:28.215	10431.215225471	10438.623990721	54.0	2585.5	7.409	2531.6	88.4	Bd1112	
83	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:02:37.623	10440.622948290	10449.410088470	37.8	2628.7	8.787	2590.9	88.6	Bd2113	
84	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:02:47.409	10450.409410295	10460.609384779	81.0	2617.9	10.200	2537.0	88.1	Bd1211	
85	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:03:00.512	10463.511950884	10473.746384741	0.0	2601.7	10.234	2601.7	99.9	Bf111	
86	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:03:12.711	10475.710569017	10486.875405952	113.4	2585.5	11.165	2472.2	85.7	Be21	
87	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:03:25.633	10488.632833988	10499.177402204	91.8	2607.1	10.545	2515.4	86.2	Df11	
88	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:03:37.330	10500.329675458	10511.287756154	253.7	2628.7	10.958	2375.0	79.9	Df11	
89	Spectrogram 1	1	20180503-025835_AWI231-12_SV1026.wav	3:03:49.666	10512.666131084	10522.659349328	70.2	2639.5	9.993	2569.3	85.0	Df11	
90	Spectrogram 1	1	20180503-060848_AWI231-12_SV1026.wav	6:12:40.631	21828.630861273	21836.384220256	102.6	2601.7	7.753	2499.2	84.2	Bg111	
91	Spectrogram 1	1	20180503-060848_AWI231-12_SV1026.wav	6:12:49.694	21837.693676440	21846.997707219	145.7	2661.1	9.304	2515.4	81.6	Be11	
92	Spectrogram 1	1	20180503-060848_AWI231-12_SV1026.wav	6:13:01.686	21849.685538333	21858.610516006	188.9	2607.1	8.925	2418.2	81.0	Be11	
93	Spectrogram 1	1	20180503-060848_AWI231-12_SV1026.wav	6:13:12.905	21859.904523213	21871.586250747	178.1	2612.5	11.682	2434.4	81.6	Df11	
94	Spectrogram 1	1	20180503-060848_AWI231-12_SV1026.wav	6:13:24.482	21872.482194452	21881.958522097	232.1	2623.3	9.476	2391.2	82.2	Df11	
95	Spectrogram 1	1	20180503-060848_AWI231-12_SV1026.wav	6:13:36.094	21884.094109716	21895.362324770	194.3	2596.3	11.268	2402.0	81.7	Df11	
96	Spectrogram 1	1	20180503-060848_AWI231-12_SV1026.wav	6:13:49.774	21897.774480898	21908.801480340	145.7	2547.7	11.027	2402.0	84.6	Df11	
97	Spectrogram 1	1	20180503-060848_AWI231-12_SV1026.wav	6:14:03.704	21911.704046610	21920.801321150	226.7	2542.4	9.097	2315.6	81.2	Bg111	
98	Spectrogram 1	1	20180503-060848_AWI231-12_SV1026.wav	6:14:14.180	21922.179696080	21929.416164464	194.3	2590.9	7.236	2396.6	82.4	Bg112	
99	Spectrogram 1	1	20180503-074854_AWI231-12_SV1026.wav	7:54:50.536	27951.536412517	27960.185715204	75.6	2580.1	8.649	2504.6	87.2	Df11	
100	Spectrogram 1	1	20180503-074854_AWI231-12_SV1026.wav	7:55:01.460	27962.460033839	27972.591089577	178.1	2515.4	10.131	2337.2	84.8	Df11	
101	Spectrogram 1	1	20180503-074854_AWI231-12_SV1026.wav	7:55:16.985	27976.985174367	27988.563523781	118.8	2644.9	11.578	2526.2	86.1	Df11	
102	Spectrogram 1	1	20180503-074854_AWI231-12_SV1026.wav	7:55:29.503	27990.503327087	27999.324926641	102.6	2607.1	8.822	2504.6	87.2	Df11	
103	Spectrogram 1	1	20180503-074854_AWI231-12_SV1026.wav	7:55:41.298	28002.298148749	28011.154207676	194.3	2585.5	8.856	2391.2	86.2	Bg111	
104	Spectrogram 1	1	20180503-074854_AWI231-12_SV1026.wav	7:55:51.154	28012.153529500	28022.146747745	172.7	2574.7	9.993	2402.0	83.5	Bd1112	
105	Spectrogram 1	1	20180503-074854_AWI231-12_SV1026.wav	7:56:02.422	28023.421744555	28033.828475278	54.0	2601.7	10.407	2547.7	86.3	Bd1211	
106	Spectrogram 1	1	20180503-074854_AWI231-12_SV1026.wav	7:56:14.723	28034.723289672	28045.991504727	54.0	2607.1	11.268	2553.1	86.1	Bd1212	
