Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:22:32.355	47677.355005700	47688.416464516	30.3	1806.0	11.061	1775.7	76.7	Aa12	
2	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:22:45.870	47689.870233072	47703.585063628	18.9	1806.0	13.715	1787.1	79.9	Ai12	
3	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:23:00.032	47705.032357305	47714.550698377	75.7	1798.4	9.518	1722.7	73.1	Ai11	
4	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:23:10.137	47715.136507722	47728.541203919	83.3	1813.6	13.405	1730.3	75.3	Ai12	
5	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:23:25.811	47729.810750180	47741.802612073	132.5	1809.8	11.992	1677.3	75.0	Ac12	
6	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:23:38.881	47742.880802621	47755.355095740	98.4	1843.9	12.474	1745.4	73.5	Ac13	
7	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:23:52.890	47756.890366682	47770.053847266	83.3	1783.3	13.163	1700.0	75.1	Aa13	
8	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:24:07.016	47772.016056089	47782.698461798	34.1	1821.1	10.682	1787.1	76.4	Aa12	
9	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:24:19.215	47784.214674222	47794.931539304	3.8	1817.3	10.717	1813.6	81.0	Aa12	
10	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:24:31.613	47796.612860332	47806.812834816	45.4	1821.1	10.200	1775.7	78.9	Aa12	
11	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:27:02.593	47947.593404591	47960.136616456	75.7	1749.2	12.543	1673.5	74.5	Ai12	
12	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:27:17.182	47962.182248438	47975.793700874	83.3	1802.2	13.611	1718.9	76.3	Ai12	
13	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:27:31.517	47976.517347712	47986.889619062	0.0	1806.0	10.372	1806.0	82.2	Ac12	
14	Spectrogram 1	1	20130305-131743_AWI248-01_SV1013.wav	13:27:42.315	47987.314581492	47998.479418427	83.3	1783.3	11.165	1700.0	74.3	Ac12	
15	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:27:55.617	47999.616577744	48009.851011601	71.9	1802.2	10.234	1730.3	74.8	Ac12	
16	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:28:07.978	48010.977745135	48021.453394604	109.8	1836.3	10.476	1726.5	72.3	Aa12	
17	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:28:20.659	48023.658794493	48033.962147096	147.7	1787.1	10.303	1639.4	72.9	Aa12	
18	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:28:32.768	48035.767642640	48048.104098265	83.3	1771.9	12.336	1688.6	75.2	Aa14	
19	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:28:46.241	48050.240579407	48063.472978737	143.9	1836.3	13.232	1692.4	72.7	Aa13	
20	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:29:02.974	48065.973953894	48075.967172138	128.7	1832.5	9.993	1703.8	73.8	Aa12	
21	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:29:13.348	48077.348125887	48087.479181625	87.1	1821.1	10.131	1734.1	74.2	Aa12	
22	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:29:25.771	48088.771499570	48097.972152229	83.3	1840.1	9.201	1756.8	75.0	Ai11	
23	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:29:34.489	48098.489042828	48111.204551559	37.9	1832.5	12.716	1794.6	77.1	Ai12	
24	Spectrogram 1	1	20130305-132744_AWI248-01_SV1013.wav	13:29:48.095	48112.094623915	48123.431757717	94.7	1840.1	11.337	1745.4	72.8	Ac13	
