Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:17:01.114	786.114365843	798.539576668	55.6	1480.3	12.425	1424.7	76.2	Ak117	
2	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:17:15.415	800.415011916	812.771193793	42.4	1686.9	12.356	1644.5	77.0	Ak114	
3	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:17:29.324	814.324345146	827.646932309	18.5	1689.5	13.323	1671.0	78.9	Ak19	
4	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:17:45.949	829.949366270	841.201084962	66.2	1027.5	11.252	961.3	78.5	Ak113	
5	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:17:59.514	844.514474515	864.153210515	53.0	1739.9	19.639	1686.9	75.0	Aa16	
6	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:18:20.664	865.664252959	878.089463784	63.6	1708.1	12.425	1644.5	75.2	Aa13	
7	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:18:36.437	881.437367812	890.514674610	50.3	1324.1	9.077	1273.8	74.8	Aa12	
8	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:18:49.380	894.380295756	904.285949942	74.1	1594.2	9.906	1520.1	74.0	Aa12	
9	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:19:03.529	908.528938251	920.574489857	92.7	1570.4	12.046	1477.7	73.8	Aa12	
10	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:19:17.438	922.438271480	927.822529505	50.3	1596.8	5.384	1546.5	76.3	Aa11	
11	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:19:23.444	928.443790046	930.894317737	29.1	1631.3	2.451	1602.1	80.2	Ea12	
12	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:19:27.171	932.171353294	935.070569153	84.7	1716.0	2.899	1631.3	80.1	Ea11	
13	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:19:32.491	937.490874652	951.296664459	58.3	1779.6	13.806	1721.3	76.6	Ai12	
14	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:19:48.906	952.906316800	971.233502768	66.2	1795.5	18.327	1729.3	76.1	Ac15	
15	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:20:07.621	972.620704687	991.120463027	87.4	1721.3	18.500	1633.9	77.7	Ac15	
16	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:20:27.983	991.983324890	1014.693849121	31.8	1721.3	22.711	1689.5	78.3	Ap1311111121	
17	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:20:54.060	1019.060405739	1022.995055834	23.8	1694.8	3.935	1671.0	79.8	Ag11	
18	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:20:58.685	1023.685345325	1026.446503286	31.8	1702.8	2.761	1671.0	78.4	Ag11	
19	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:21:02.171	1027.171307251	1031.036928396	23.8	961.3	3.866	937.5	81.2	Ap112	
20	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:21:06.727	1031.727217887	1045.740094540	53.0	945.4	14.013	892.4	79.5	Am112	
21	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:21:21.249	1046.249304114	1061.366643951	45.0	1811.4	15.117	1766.3	77.5	Ac13	
22	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:21:37.782	1062.781737407	1078.658395684	58.3	1779.6	15.877	1721.3	79.2	Ac15	
23	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:21:56.969	1080.969078555	1097.708598695	42.4	1790.2	16.740	1747.8	78.4	Ap112131	
24	Spectrogram 1	1	20130508-001355_AWI229-10_SV1010.wav	0:22:14.639	1099.638735999	1113.824185025	37.1	1761.0	14.185	1724.0	76.9	Ap1122	
25	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:26:23.292	1347.291666621	1360.545224835	39.7	1758.4	13.254	1718.7	77.0	Ak112	
26	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:26:38.926	1361.925803815	1375.524506774	63.6	1787.5	13.599	1724.0	74.7	Ak114	
27	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:26:53.956	1376.955804597	1389.311986473	42.4	1782.2	12.356	1739.9	78.2	Ak115	
28	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:27:07.693	1390.692565454	1403.808065770	60.9	1792.8	13.116	1731.9	75.9	Ak112	
29	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:27:21.660	1405.659727408	1420.190321179	105.9	1795.5	14.531	1689.5	74.5	Ac13	
30	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:27:38.158	1422.157646226	1442.797301986	74.1	1790.2	20.640	1716.0	74.9	Aq1324	
31	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:27:59.650	1443.649597517	1457.973104441	39.7	1798.1	14.324	1758.4	76.9	Aa15	
32	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:29:56.525	1560.524872634	1578.817544127	37.1	1686.9	18.293	1649.8	79.8	Ap11212121	
33	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:30:18.917	1581.917029226	1595.515732185	37.1	1729.3	13.599	1692.2	78.3	Ap11121	
34	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:30:34.484	1598.483976993	1613.118114188	37.1	1806.1	14.634	1769.0	79.8	Ap1121111	
35	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:30:51.706	1614.705780015	1625.508810539	63.6	1784.9	10.803	1721.3	78.6	Aa12	
36	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:31:03.628	1627.627698868	1650.717882319	71.5	1792.8	23.090	1721.3	76.5	Ac18	
37	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:31:28.857	1651.856859978	1669.769872251	82.1	1803.4	17.913	1721.3	78.6	Ac14	
38	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:31:48.780	1671.779888714	1689.278727294	55.6	1835.2	17.499	1779.6	77.5	Aq143	
39	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:32:07.212	1691.211537867	1705.258928994	37.1	1827.2	14.047	1790.2	79.3	Ap1211311	18
40	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:32:23.882	1706.882294098	1717.892411468	53.0	1798.1	11.010	1745.1	76.0	Aa12	
41	Spectrogram 1	1	20130508-002356_AWI229-10_SV1010.wav	0:32:38.241	1722.241235257	1734.493873710	76.8	1734.6	12.253	1657.8	75.9	Aa12	
42	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:35:34.592	1896.592264632	1910.259996541	63.6	1779.6	13.668	1716.0	77.6	Ai12	
43	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:35:48.226	1911.226401827	1924.203844245	55.6	1747.8	12.977	1692.2	76.1	Ai12	
44	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:36:02.963	1924.963162684	1939.321184083	92.7	1771.6	14.358	1678.9	78.0	Ai12	
45	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:36:17.286	1940.285938381	1956.921915097	90.0	1769.0	16.636	1678.9	79.5	Aj113	
46	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:36:36.879	1958.879178772	1976.343502877	34.4	1769.0	17.464	1734.6	79.4	Aq1111312	
47	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:36:55.838	1977.838094279	1994.543099944	42.4	1774.3	16.705	1731.9	78.9	Ap12412	
48	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:37:14.492	1997.491727492	2013.023241024	34.4	1708.1	15.532	1673.6	79.0	Ap11613	
49	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:37:31.990	2013.989646311	2028.796355878	29.1	1742.5	14.807	1713.4	79.3	Ap1621118
50	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:37:47.519	2030.518942745	2046.706231293	34.4	1761.0	16.187	1726.6	77.1	Ap121151	
51	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:38:05.294	2048.293897121	2058.061493409	66.2	1782.2	9.768	1716.0	78.7	Aa12	
52	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:38:18.719	2060.719107946	2072.246942435	58.3	1792.8	11.528	1734.6	78.8	Aa12	
53	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:38:32.492	2075.491710839	2088.745269053	60.9	1737.2	13.254	1676.3	77.5	Aa13	
54	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:38:48.816	2090.816137524	2110.627445896	63.6	1792.8	19.811	1729.3	77.0	Ac15	
55	Spectrogram 1	1	20130508-003357_AWI229-10_SV1010.wav	0:39:10.123	2113.122995832	2126.514611944	116.5	1795.5	13.392	1678.9	74.5	Ac12	
