Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:09:14.982	57881.981919927	57884.669751041	100.9	2624.0	2.688	2523.1	84.0	Gd11	
2	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:09:17.531	57885.531235373	57887.460960275	122.2	2629.3	1.930	2507.1	81.3	Gd11	
3	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:09:20.288	57888.287985233	57891.389328826	74.4	2634.6	3.101	2560.3	84.9	Gd11	
4	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:09:24.492	57892.492028771	57897.040666040	127.5	2639.9	4.549	2512.5	83.6	Gd12	
5	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:09:30.660	57898.660256583	57902.623084508	122.2	2608.1	3.963	2485.9	82.5	Gd11	
6	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:09:35.485	57903.484568839	57921.334524186	116.9	2618.7	17.850	2501.8	83.3	Gf1211	
7	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:09:54.722	57922.721957388	57929.992885145	90.3	2597.4	7.271	2507.1	84.8	Gd12	
8	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:10:03.995	57930.995209742	57954.082989824	95.6	2560.3	23.088	2464.7	84.1	Gg6	
9	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:10:27.358	57955.357986634	57966.626201689	180.6	2602.8	11.268	2422.2	81.9	Bh12	
10	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:10:40.950	57967.949928076	57979.907330596	127.5	2608.1	11.957	2480.6	83.7	Bh13	
11	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:10:53.405	57981.404669158	57991.191131162	74.4	2655.9	9.786	2581.5	85.3	Bb15	
12	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:11:04.861	57992.861424161	57999.684380066	138.1	2624.0	6.823	2485.9	86.4	Ba11	
13	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:11:12.684	58000.683701891	58003.509370498	132.8	2613.4	2.826	2480.6	83.3	Gd11	
14	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:11:17.401	58005.401161515	58009.053855080	201.8	2661.2	3.653	2459.3	80.3	Gd11	
15	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:11:23.190	58011.190336222	58014.395057935	185.9	2639.9	3.205	2454.0	81.1	Gd11	
16	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:11:27.119	58015.118704773	58020.804501361	122.2	2608.1	5.686	2485.9	83.6	Gd12	
17	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:11:33.243	58021.243129198	58026.894466412	127.5	2618.7	5.651	2491.2	83.8	Gd12	
18	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:11:39.639	58027.638910200	58032.738897442	100.9	2602.8	5.100	2501.8	84.5	Gd11	
19	Spectrogram 1	1	20180525-160421_AWI231-12_SV1026.wav	16:11:45.152	58033.152409921	58042.180765714	164.7	2629.3	9.028	2464.7	81.5	Gf118	
