Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:40:16.915	71567.914607653	71575.426751023	171.3	2527.3	7.512	2355.9	79.7	Df11	
2	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:40:25.909	71576.908504073	71588.555772233	69.6	2516.6	11.647	2447.0	83.8	Df11	
3	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:40:38.900	71589.899687790	71592.174006425	58.9	2564.8	2.274	2505.9	83.9	Ee11	
4	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:40:41.760	71592.759815771	71596.274671843	26.8	2554.1	3.515	2527.3	89.3	Ee12	
5	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:40:45.516	71596.515887456	71599.858446662	0.0	2538.0	3.343	2538.0	99.8	Ee12	
6	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:40:48.119	71600.118848577	71602.737760945	69.6	2532.6	2.619	2463.0	83.0	Ee11	
7	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:40:52.116	71604.116135875	71606.287076390	128.5	2548.7	2.171	2420.2	80.1	Ee11	
8	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:40:56.872	71607.872207560	71610.456660554	69.6	2559.4	2.584	2489.8	82.6	Ee11	
9	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:41:00.318	71611.318144885	71613.971516626	149.9	2532.6	2.653	2382.7	79.2	Ee11	
10	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:41:03.997	71614.996797706	71627.608928317	42.8	2521.9	12.612	2479.1	86.0	Df11	
11	Spectrogram 1	1	20170309-203715_AWI231-12_SV1026.wav	20:41:17.091	71629.090681367	71641.461596366	91.0	2548.7	12.371	2457.7	82.1	Df11	
