Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:57:46.890	3312.890355265	3322.796009451	15.9	1745.1	9.906	1729.3	106.7	Aa13	
2	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:57:58.763	3324.763334499	3333.530011025	50.3	1737.2	8.767	1686.9	106.3	Aa13	
3	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:58:09.221	3335.221220277	3350.407589063	84.7	1808.7	15.186	1724.0	104.8	Ac15	
4	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:58:26.454	3352.453537896	3363.912343435	71.5	1824.6	11.459	1753.1	96.6	Ba14	
5	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:58:39.604	3365.603552686	3378.857110900	105.9	1829.9	13.254	1724.0	95.4	Ba16	
6	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:58:53.137	3380.136884912	3391.250545706	113.9	1806.1	11.114	1692.2	95.4	Ba16	
7	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:59:06.149	3393.148841805	3403.641242057	76.8	1816.6	10.492	1739.9	96.8	Ba13	
8	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:59:19.954	3405.953711850	3416.169996307	53.0	1565.1	10.216	1512.1	98.5	Aa13	
9	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:59:33.451	3419.450968947	3427.423812560	45.0	1414.1	7.973	1369.1	98.6	Aa12	
10	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:59:42.046	3429.045992862	3437.294952272	50.3	1398.2	8.249	1347.9	98.9	Aa12	
11	Spectrogram 1	1	20120407-005234_AWI231-09_SV1002.wav	0:59:53.331	3439.331306268	3448.719243336	15.9	1533.3	9.388	1517.4	101.1	Aa12	
