Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:12:06.460	43345.460306002	43350.284618258	225.7	1845.5	4.824	1619.8	67.2	Gd12	
2	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:12:12.767	43350.767049484	43356.142711712	218.4	1845.5	5.376	1627.1	68.6	Gd12	
3	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:12:17.453	43356.452846071	43364.826473772	182.0	1867.3	8.374	1685.3	68.7	Gd14	
4	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:12:26.241	43365.240594032	43372.511521789	167.8	1874.6	7.271	1706.8	68.4	Gd13	
5	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:12:34.891	43372.890574895	43377.404752791	156.8	1867.3	4.514	1710.4	68.7	Gd12	
6	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:12:39.956	43377.956102763	43381.746633822	120.4	1856.3	3.791	1736.0	68.7	Gd11	
7	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:12:44.366	43383.366224365	43395.815774118	142.2	1823.5	12.450	1681.3	67.2	Gf124	
8	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:12:57.402	43396.401583463	43408.875876582	134.9	1794.3	12.474	1659.4	66.0	Gh15	
9	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:13:10.531	43409.530604674	43421.556925941	65.6	1863.6	12.026	1798.0	67.0	Gh25	
10	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:13:23.255	43422.254514106	43438.071366431	251.6	1841.7	15.817	1590.1	65.2	Ib15	
11	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:13:39.313	43438.312582044	43440.965953784	186.0	1860.0	2.653	1674.0	68.3	Gd11	
12	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:13:42.483	43441.482844383	43446.892965984	153.2	1863.6	5.410	1710.4	66.2	Gd12	
13	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:13:48.513	43447.513234703	43452.475384452	131.3	1856.3	4.962	1725.0	68.9	Gd12	
14	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:13:54.172	43453.171706937	43458.237234805	196.9	1838.1	5.066	1641.2	69.3	Gd12	
15	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:13:59.582	43458.581828538	43463.440600167	127.6	1827.1	4.859	1699.5	68.8	Gd11	
16	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:14:05.540	43464.539589812	43475.428751761	127.6	1823.5	10.889	1695.9	67.0	Gd22	
17	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:14:17.005	43476.005344193	43480.760737703	98.5	1860.0	4.755	1761.5	69.0	Gd12	
18	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:14:22.243	43481.243168928	43487.411396741	182.4	1841.7	6.168	1659.4	67.2	Gd11	
19	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:14:29.135	43488.135043580	43501.057308551	142.2	1852.7	12.922	1710.4	66.0	Gh14	
20	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:14:42.551	43501.550771092	43512.267636174	149.5	1852.7	10.717	1703.2	65.5	Gh17	
21	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:14:53.509	43512.508851787	43523.914904335	58.4	1849.0	11.406	1790.7	66.2	Gh24	
22	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:15:07.221	43526.220815776	43542.313343087	222.5	1805.3	16.093	1582.8	65.8	Ge38	
23	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:15:24.899	43542.899152432	43547.620086568	102.1	1838.1	4.721	1736.0	67.7	Gd12	
24	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:15:29.896	43547.895761554	43551.307239507	189.6	1852.7	3.411	1663.0	66.4	Gd11	
25	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:15:39.765	43557.764754774	43563.243795121	98.5	1849.0	5.479	1750.6	65.9	Gd11	
26	Spectrogram 1	1	20180531-120933_AWI227-14_SV1004.wav	12:15:45.726	43563.726226347	43568.240404244	83.9	1841.7	4.514	1757.9	66.9	Gd12	
27	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:20:13.973	43830.973373275	43839.726054082	382.9	1849.0	8.753	1466.1	65.7	Ge14	
28	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:20:22.174	43840.174025935	43848.271978650	568.9	1819.9	8.098	1250.9	66.2	Ge13	
29	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:20:30.548	43848.547653636	43857.955062535	72.9	1867.3	9.407	1794.3	65.8	Gd12	
30	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:20:40.541	43858.540871880	43864.674640320	40.1	1845.4	6.134	1805.3	67.5	Gd12	
31	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:20:48.784	43865.784239496	43872.710573521	87.5	1841.7	6.926	1754.2	68.6	Gd12	
32	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:20:55.952	43872.951789134	43877.224751417	65.6	1874.6	4.273	1808.9	70.5	Gd12	
33	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:21:00.914	43877.913938882	43883.806491709	109.4	1867.3	5.893	1757.9	68.7	Gd12	
34	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:21:06.320	43884.319671845	43891.659518348	124.0	1830.8	7.340	1706.8	69.9	Gd12	
35	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:21:14.142	43892.141949574	43897.758827414	160.5	1874.6	5.617	1714.1	70.2	Gd12	
36	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:21:21.034	43899.033824225	43910.233120533	193.3	1867.3	11.199	1674.0	69.3	Gg3	
37	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:21:34.795	43911.795245593	43924.545213698	87.5	1860.0	12.750	1772.4	68.0	Bh13	
38	Spectrogram 1	1	20180531-121934_AWI227-14_SV1004.wav	12:21:48.978	43925.977951593	43941.243453945	51.1	1805.3	15.266	1754.2	67.6	Bi123	
