Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20120410-034403_AWI231-09_SV1002.wav	3:53:53.812	13791.811590312	13801.993360294	39.9	1707.3	10.182	1667.4	98.7	Aa13	
2	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:54:04.339	13802.338505039	13815.039831661	42.6	1688.7	12.701	1646.2	100.2	Aa13	
3	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:54:19.973	13816.972642234	13826.912810894	42.6	1816.4	9.940	1773.8	100.7	Aa13	
4	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:54:30.014	13828.013797221	13837.919451407	45.2	1848.3	9.906	1803.1	99.6	Ai11	
5	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:54:41.024	13839.023914591	13854.900572869	58.5	1850.9	15.877	1792.4	98.9	Aj116	
6	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:54:58.521	13856.520966074	13869.049720324	119.7	1837.6	12.529	1718.0	97.0	Ba17	
7	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:55:12.538	13870.537863144	13883.342733190	71.8	1856.2	12.805	1784.4	98.0	Ba12	
8	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:55:26.455	13884.455262922	13895.948582936	103.7	1848.3	11.493	1744.6	97.1	Ba13	
9	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:55:39.295	13897.294647442	13907.787047695	125.0	1843.0	10.492	1718.0	95.6	Ba13	
10	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:55:51.064	13909.064083252	13921.213178281	63.8	1837.6	12.149	1773.8	96.7	Ba15	
11	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:56:04.643	13922.642528057	13934.895166510	98.4	1835.0	12.253	1736.6	95.7	Ba13	
12	Spectrogram 1	1	20120410-035403_AWI231-09_SV1002.wav	3:56:18.276	13936.275745491	13949.632847128	69.1	1824.3	13.357	1755.2	96.7	Ba17	
13	Spectrogram 1	1	20120410-040404_AWI231-09_SV1002.wav	4:09:44.365	14741.365231207	14752.409863052	66.5	1720.6	11.045	1654.1	101.8	Aa15	
14	Spectrogram 1	1	20120410-040404_AWI231-09_SV1002.wav	4:09:57.251	14754.251191626	14763.949758964	55.8	1736.6	9.699	1680.7	99.9	Aa15	
15	Spectrogram 1	1	20120410-040404_AWI231-09_SV1002.wav	4:10:08.745	14765.744511639	14775.753709249	55.8	1725.9	10.009	1670.1	99.9	Aa15	
16	Spectrogram 1	1	20120410-040404_AWI231-09_SV1002.wav	4:10:20.238	14777.237831653	14785.969993705	50.5	1739.2	8.732	1688.7	99.8	Aa14	
17	Spectrogram 1	1	20120410-040404_AWI231-09_SV1002.wav	4:10:30.282	14787.281543737	14794.598612334	53.2	1760.5	7.317	1707.3	98.8	Aa12	
18	Spectrogram 1	1	20120410-040404_AWI231-09_SV1002.wav	4:10:39.390	14796.390160192	14804.363003805	61.2	1720.6	7.973	1659.5	99.4	Aa13	
19	Spectrogram 1	1	20120410-040404_AWI231-09_SV1002.wav	4:10:49.916	14805.916155159	14816.753700157	37.2	1702.0	10.838	1664.8	99.5	Aa13	
