Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:04:50.742	64928.742474427	64936.633670902	37.5	2623.7	7.891	2586.2	71.2	Bd2111	
2	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:04:59.564	64937.564073980	64945.799864189	75.0	2634.4	8.236	2559.4	74.9	Bg211	
3	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:05:09.626	64947.626210971	64955.379569954	85.7	2527.3	7.753	2441.6	76.3	Bd2111	
4	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:05:18.280	64957.279997459	64965.171193935	117.8	2580.8	7.891	2463.0	78.0	Bd1112	
5	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:05:28.032	64967.032000091	64973.579281009	96.4	2607.6	6.547	2511.2	77.4	Bd1111	
6	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:05:36.406	64975.405627792	64985.364386663	16.1	2629.0	9.959	2613.0	75.6	Df11	
7	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:05:47.150	64986.149767273	64996.246363637	53.5	2613.0	10.097	2559.4	74.7	Df11	
8	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:05:59.852	64997.851634349	65007.396880741	123.2	2554.1	9.545	2430.9	71.5	Df11	
9	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:06:11.789	65009.788552525	65019.437177036	85.7	2532.6	9.649	2447.0	78.6	Df11	
10	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:06:22.919	65020.918930086	65029.533773400	214.2	2575.5	8.615	2361.3	74.0	Df11	
11	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:06:32.754	65030.754121668	65035.337218311	112.4	2570.1	4.583	2457.7	70.5	Ef11	
12	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:06:38.026	65037.025727601	65041.160852392	80.3	2548.7	4.135	2468.4	71.0	Ef11	
13	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:06:42.333	65041.333149258	65045.743949035	53.5	2516.6	4.411	2463.0	74.3	Ef11	
14	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:06:48.950	65046.950027099	65049.637858213	37.5	2586.2	2.688	2548.7	71.1	Ee11	
15	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:12.616	65190.615931677	65194.165247123	69.6	2586.2	3.549	2516.6	72.2	Ee11	
16	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:16.648	65194.647678348	65198.128075047	69.6	2591.5	3.480	2521.9	74.0	Ee11	
17	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:19.404	65198.403750033	65204.813193459	42.8	2596.9	6.409	2554.1	72.4	Ee21	
18	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:26.951	65204.951030952	65208.500346397	80.3	2607.6	3.549	2527.3	72.4	Ee11	
19	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:32.940	65210.940198707	65213.593570448	246.3	2613.0	2.653	2366.7	81.8	Ee11	
20	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:36.317	65215.316539111	65218.831395183	133.9	2602.2	3.515	2468.4	73.7	Ee11	
21	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:40.245	65219.244907662	65222.380710628	96.4	2580.8	3.136	2484.4	72.0	Ee11	
22	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:46.758	65224.758407383	65226.929347898	112.4	2618.3	2.171	2505.9	71.7	Ee11	
23	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:52.685	65230.685419583	65233.476628817	182.1	2613.0	2.791	2430.9	72.9	Ee11	
24	Spectrogram 1	1	20170505-180229_AWI227-14_SV1004.wav	18:09:55.476	65234.475950641	65238.783372298	123.2	2613.0	4.307	2489.8	73.0	Ee11	
