Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:42:13.308	9285.307963726	9289.380671719	51.7	700.9	4.073	649.2	99.2	Ea24	
2	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:42:18.967	9289.967417786	9293.453379712	31	726.8	3.486	695.7	100.3	Ea22	
4	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:42:22.075	9294.074640253	9297.560602179	56.9	726.8	3.486	669.9	99.2	Ea22	
5	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:42:27.665	9298.665065364	9302.047483866	23.3	657	3.382	633.7	104.7	Cb11	
6	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:42:32.704	9303.704178643	9310.814160393	18.1	522.5	7.11	504.4	106.5	Cb13	
7	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:42:40.712	9311.71153673	9322.376509356	51.7	602.6	10.665	550.9	101.9	Cc13	
8	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:42:51.218	9323.218199955	9327.325422423	23.3	605.2	4.107	581.9	105.3	Cb11	
9	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:42:56.464	9328.464400082	9335.746954205	23.3	607.8	7.283	584.5	104.2	Cb13	
10	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:43:04.161	9336.161127899	9347.092019189	44	672.5	10.931	628.5	101.8	Ba15	
11	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:43:15.299	9347.299106036	9357.066702324	41.4	657	9.768	615.6	101.2	Ba15	
12	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:43:27.172	9359.17208527	9373.115932974	41.4	662.1	13.944	620.7	100.7	Ba15	
13	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:43:42.202	9374.201556423	9384.624927727	56.9	662.1	10.423	605.2	99.9	Ba12	
14	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:44:00.218	9392.21811212	9403.469830812	31	781.1	11.252	750.1	101.8	?	
15	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:44:14.266	9406.265503248	9421.210270713	36.2	889.7	14.945	853.5	102.3	Ba18	
16	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:44:31.824	9422.824104771	9437.182126169	36.2	700.9	14.358	664.7	103.4	Aa14	
17	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:44:46.769	9437.768872236	9448.640931708	41.4	574.2	10.872	532.8	101.9	Aa14	
18	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:44:58.952	9449.95248174	9461.618374126	33.6	569	11.666	535.4	101.5	Aa14	
19	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:45:12.163	9464.162792018	9479.728820024	25.9	594.9	15.566	569	103	Aa14	
20	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:45:29.524	9481.523572699	9495.67450725	15.5	618.2	14.151	602.6	105	Aa14	
21	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:45:48.099	9500.098983101	9517.390734833	64.7	900.1	17.292	835.4	98.9	Ac16	
22	Spectrogram	1	20110529-023727_AWI229-09_SV1000.wav	02:46:07.702	9518.702284865	9536.925927409	0	928.5	18.224	928.5	107.8	Ac15	
23	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:51:57.289	9867.288577468	9876.055253995	75	744.9	8.767	669.9	100.3	Aa13	
24	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:52:07.401	9877.401318501	9881.853685713	33.6	742.3	4.452	708.7	99.9	Aa11	
25	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:52:12.026	9882.026258086	9889.101725362	41.4	747.5	7.075	706.1	99.9	Aaa12	
26	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:52:23.170	9893.169674535	9904.90459587	54.3	809.5	11.735	755.2	99.4	Ea33	
27	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:52:36.585	9905.584688055	9909.51933815	54.3	796.6	3.935	742.3	99.6	Ea23	
28	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:52:40.037	9910.037055268	9915.766458037	64.7	791.4	5.729	726.8	99.3	Ea32	
29	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:52:46.232	9916.231830342	9923.376326566	56.9	781.1	7.144	724.2	99.5	?	
30	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:52:54.239	9924.239188429	9929.14024381	54.3	768.2	4.901	713.9	100.5	Cb11	
31	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:53:00.072	9930.072134622	9937.734347965	31	763	7.662	732	102.8	Cb12	
32	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:53:08.218	9938.217550608	9948.433835065	18.1	788.9	10.216	770.8	105.6	Cc14	
33	Spectrogram	1	20110529-024729_AWI229-09_SV1000.wav	02:53:19.917	9948.917037708	9953.887122038	33.6	788.9	4.97	755.2	102.6	Cb12	
