Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:54:30.951	60654.950897673	60670.862070424	42.4	1808.7	15.911	1766.3	75.0	Aa13	
2	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:54:48.415	60672.415221778	60689.292799816	84.7	1808.7	16.878	1724.0	74.7	Aa13	
3	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:55:05.190	60690.190176153	60705.445573889	37.1	1798.1	15.255	1761.0	76.5	Aa13	
4	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:55:23.047	60708.047133837	60722.370640761	45.0	1840.5	14.324	1795.5	75.4	Aa13	
5	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:55:40.028	60725.028255298	60741.871318862	47.7	1798.1	16.843	1750.4	75.4	Aa13	
6	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:55:59.049	60744.049246038	60761.237454347	50.3	1787.5	17.188	1737.2	74.9	Aa13	
7	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:56:19.444	60763.444321578	60780.252870667	63.6	1787.5	16.809	1723.9	74.6	Aa13	
8	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:56:36.164	60781.164231459	60797.524092379	113.9	1835.2	16.360	1721.3	71.9	Ai12	
9	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:56:54.284	60799.284330579	60813.573323029	121.8	1787.5	14.289	1665.7	71.9	Ai12	
10	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:57:11.468	60815.468278202	60830.136929872	84.7	1803.4	14.669	1718.7	73.8	Ai12	
11	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:57:26.343	60831.343149383	60848.807473488	116.5	1816.6	17.464	1700.1	74.5	Ac13	
12	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:57:46.085	60851.085428806	60868.929412131	116.5	1808.7	17.844	1692.2	73.4	Ac13	
13	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:58:06.986	60870.985720266	60886.965921967	103.3	1779.6	15.980	1676.3	72.2	Ac13	
14	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:58:24.416	60888.415529897	60906.397571119	95.3	1763.7	17.982	1668.4	72.8	Ac13	
15	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:58:43.605	60907.604839499	60924.896591231	63.6	1766.3	17.292	1702.7	74.9	Aq1121312	
16	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:59:02.657	60926.656829432	60943.706979842	47.7	1761.0	17.050	1713.3	75.0	Aq1131211	
17	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:59:20.148	60945.147575268	60960.782632223	47.7	1776.9	15.635	1729.2	74.2	Aa13	
18	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:59:38.888	60962.888015169	60975.969001010	47.7	1829.9	13.081	1782.2	74.0	Aa12	
19	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	16:59:53.281	60978.281470803	60990.637652679	60.9	1800.8	12.356	1739.9	73.4	Aa12	
20	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	17:00:08.986	60992.985957681	61005.963400099	68.9	1808.7	12.977	1739.8	73.0	Aa12	
21	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	17:00:23.138	61008.137811993	61021.598457054	39.7	1811.4	13.461	1771.7	74.4	Aa12	
22	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	17:00:39.437	61023.436541864	61039.175142243	76.8	1821.9	15.739	1745.1	72.9	Aa13	
23	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	17:00:57.708	61041.707770402	61054.478125972	55.6	1819.3	12.770	1763.7	73.4	Aa12	
24	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	17:01:12.136	61057.135740510	61069.664494759	76.8	1827.2	12.529	1750.4	72.3	Aa12	
25	Spectrogram 1	1	20130616-165320_AWI227-12_SV1025.wav	17:01:27.181	61072.180846582	61087.953961436	135.1	1840.5	15.773	1705.4	70.6	Ai12	
