Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:53:46.772	2675.771551927	2686.919727196	37.1	1761.0	11.148	1724.0	80.3	Aa12	
2	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:54:00.439	2689.439283835	2701.415806492	39.7	1739.9	11.977	1700.1	80.4	Ac12	
3	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:54:14.704	2703.703861432	2716.957419646	180.1	1763.7	13.254	1583.6	78.0	Ac16	
4	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:54:30.535	2719.535192576	2733.893213974	68.9	1753.1	14.358	1684.2	79.1	Ac17	
5	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:54:46.206	2736.205683767	2746.525511647	92.7	1626.0	10.320	1533.3	78.3	Ac12	
6	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:55:00.566	2749.565795901	2758.953732969	42.4	1525.3	9.388	1483.0	80.2	Aa12	
7	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:55:11.025	2761.024601440	2775.037478093	55.6	1551.8	14.013	1496.2	80.0	Ai12	
8	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:55:29.752	2778.751872487	2804.189040204	66.2	1546.5	25.437	1480.3	79.4	Aa22	
9	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:55:57.226	2807.226313962	2818.339974756	108.6	1623.3	11.114	1514.8	78.8	Aa12	
10	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:56:12.969	2821.969199623	2833.773149908	92.7	1705.4	11.804	1612.7	79.8	Ai12	
11	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:56:29.416	2838.416463390	2853.361230855	116.5	1644.5	14.945	1528.0	78.6	Ak113	
12	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:56:46.570	2855.570157224	2871.067156282	21.2	1596.8	15.497	1575.7	81.7	Ap121213	
13	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:57:04.746	2873.745611480	2889.104552639	23.8	1631.3	15.359	1607.4	84.5	Ap12141	
14	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:57:22.762	2891.762167177	2905.429899085	31.8	1633.9	13.668	1602.1	83.2	Ap12121	
15	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:57:38.869	2907.868675816	2917.567243155	45.0	1043.4	9.699	998.4	81.8	Aa12	
16	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:57:51.333	2921.333477227	2936.485331540	60.9	1512.1	15.152	1451.2	80.8	Aa12	
17	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:58:09.694	2938.694257909	2951.153983209	63.6	1543.9	12.460	1480.3	79.6	Aa12	
18	Spectrogram 1	1	20130429-004910_AWI229-10_SV1010.wav	0:58:23.249	2953.248528130	2968.572954815	90.0	1308.2	15.324	1218.2	79.7	Ai12	
