Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
48	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:01:29.459	7043.459196893	7046.530985125	37.1	1149.3	3.072	1112.2	95.1	Cb11	
49	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:01:33.739	7047.738991733	7053.640966875	31.8	1099	5.902	1067.2	94.6	Cb12	
50	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:01:39.917	7053.917082671	7060.09517361	31.8	1159.9	6.178	1128.1	94.3	Cc12	
51	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:01:46.475	7060.474832829	7066.721952717	68.9	1173.1	6.247	1104.3	94.3	Cc12	
52	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:01:52.117	7067.117422085	7070.706927435	31.8	1170.5	3.59	1138.7	96.8	Cb11	
53	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:01:58.640	7072.639738008	7078.196568405	29.1	1247.3	5.557	1218.2	93.4	Cb12	
54	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:02:04.956	7078.955886844	7085.548151477	21.2	1284.4	6.592	1263.2	97.3	Cc11	
55	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:02:12.446	7086.445527814	7092.520075329	60.9	1345.3	6.075	1284.4	95.5	Cc11	
56	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:02:18.348	7093.348422717	7097.766275455	15.9	1035.4	4.418	1019.5	96.4	Cb11	
57	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:02:24.664	7098.663651792	7104.979800629	26.5	1051.3	6.316	1024.8	94.8	Cb12	
58	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:02:31.514	7105.513696748	7113.210424565	31.8	1210.2	7.697	1178.4	93.5	Cc11	
59	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:02:39.935	7113.935228529	7120.423949738	29.1	1477.7	6.489	1448.6	90.8	Cc11	
60	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:02:46.838	7120.838123432	7124.531172206	18.5	831.5	3.693	813	96.5	Cb11	
61	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:02:52.533	7126.533011727	7133.12527636	31.8	929.5	6.592	897.7	94	Cb12	
62	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:02:59.000	7133.999927606	7140.488648815	63.6	966.6	6.489	903	92.1	Cc11	
63	Spectrogram	1	20110519-015406_AWI230-07_SV1001.wav	02:03:07.524	7141.52408305	7147.874746361	29.1	1130.8	6.351	1101.6	92.1	Cc11	
