Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	1:59:12.899	6944.899215859	6959.533353054	76.8	1430.0	14.634	1353.2	76.3	Ai12	
2	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	1:59:28.225	6961.224562305	6976.928648210	119.2	1390.3	15.704	1271.1	75.7	Ai12	
3	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	1:57:27.443	6839.442767955	6850.418370851	60.9	1231.4	10.976	1170.5	77.5	Aa12	
4	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	1:57:40.386	6852.385695898	6869.297788411	76.8	1231.4	16.912	1154.6	76.9	Aa13	
5	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	1:57:59.173	6872.172861458	6888.325635531	68.9	1244.6	16.153	1175.7	77.2	Aa13	
6	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	1:58:18.500	6890.500047426	6907.550197837	95.3	1239.3	17.050	1144.0	76.2	Aa13	
7	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	1:58:37.212	6910.212240591	6924.501233040	76.8	1273.8	14.289	1197.0	76.5	Ai12	
8	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	1:58:53.158	6926.157927817	6941.758470298	92.7	1284.4	15.601	1191.7	76.2	Ai12	
9	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	1:59:45.102	6978.102140343	6992.563705165	153.6	1385.0	14.462	1231.4	75.8	Ai12	
10	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	2:00:01.031	6994.030677072	7010.425052467	66.2	1366.5	16.394	1300.3	76.8	Ai12	
11	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	2:00:19.254	7012.254319616	7027.992919995	90.0	1430.0	15.739	1340.0	77.0	Ac13	
12	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	2:00:36.235	7029.235441078	7047.251996775	148.3	1453.8	18.017	1305.5	75.7	Ac13	
13	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	2:00:56.084	7049.084002554	7066.237696388	111.2	1477.7	17.154	1366.5	76.2	Ac13	
14	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	2:01:15.240	7068.240351335	7085.739189915	124.5	1445.9	17.499	1321.4	75.8	Ca13	
15	Spectrogram 1	1	20130617-015326_AWI227-12_SV1025.wav	2:01:34.223	7087.223312319	7105.067295643	50.3	1472.4	17.844	1422.1	77.0	Ca13	
16	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:25:17.130	8509.129801684	8524.385199420	105.9	1535.9	15.255	1430.0	75.5	Ai12	
17	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:25:34.565	8526.564680424	8543.511287412	98.0	1538.6	16.947	1440.6	76.6	Ca13	
18	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:25:52.547	8544.546721647	8560.975611516	71.5	1821.9	16.429	1750.4	75.8	Ca13	
19	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:26:13.022	8565.021845868	8581.554279161	2.6	826.2	16.532	823.6	91.9	Cb12	
20	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:26:30.433	8582.432568913	8596.790590312	15.9	831.5	14.358	815.6	84.7	Cb15	
21	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:26:48.000	8600.000436442	8615.773551295	29.1	818.3	15.773	789.2	81.1	Cb16	
22	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:27:07.690	8619.690002024	8635.256030031	5.3	580.0	15.566	574.7	86.3	Cb15	
23	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:31:48.576	8900.576414978	8917.592050914	121.8	1080.5	17.016	958.7	76.7	Ai12	
24	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:32:07.076	8919.076173318	8934.055455258	98.0	1207.6	14.979	1109.6	76.2	Ai12	
25	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:32:23.480	8935.479502655	8950.251697748	124.5	1234.0	14.772	1109.5	75.6	Ai12	
26	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:32:39.770	8951.770334627	8967.750536327	95.3	1228.8	15.980	1133.5	76.3	Ai12	
27	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:32:57.009	8969.009003492	8985.023719667	87.4	1210.2	16.015	1122.8	76.6	Ai12	
28	Spectrogram 1	1	20130617-022326_AWI227-12_SV1025.wav	2:33:15.888	8986.887501291	9002.315471399	121.8	1247.3	15.428	1125.5	75.9	Ai12	
