Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:31:49.774	37527.774099042	37542.641069405	63.8	1145.2	14.867	1081.4	73.1	Aa13	
2	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:32:05.206	37544.206013654	37560.559681054	0.0	1328.2	16.354	1328.2	91.3	Aa13	
3	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:32:23.929	37561.929007272	37572.414133738	22.2	1389.2	10.485	1367.0	79.0	Aa12	
4	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:32:36.535	37574.534667779	37585.058917852	27.7	1461.3	10.524	1433.6	75.8	Aa12	
5	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:32:48.250	37587.249839801	37599.378157729	66.5	1505.6	12.128	1439.1	71.9	Aa13	
6	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:33:03.095	37602.095420261	37617.510121112	63.8	1533.4	15.415	1469.6	71.7	Aa13	
7	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:33:22.070	37621.070369278	37636.485070128	2.8	1541.7	15.415	1538.9	84.7	Aa13	
8	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:33:39.356	37638.356461779	37654.162398691	99.8	1527.8	15.806	1428.0	70.2	Ai12	
9	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:33:56.867	37654.866623603	37669.655346754	119.2	1544.4	14.789	1425.2	70.1	Ai12	
10	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:34:12.219	37671.219246250	37686.477452675	74.9	1525.0	15.258	1450.1	71.8	Ai12	
11	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:34:28.103	37687.103430375	37702.713749256	91.5	1536.1	15.610	1444.6	71.7	Ai13	
12	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:34:46.541	37704.540968307	37720.112163582	72.1	1799.5	15.571	1727.4	71.4	Ac13	
13	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:35:03.107	37722.107467499	37734.900886733	124.8	1796.8	12.793	1672.0	69.4	Ac12	
14	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:35:20.597	37738.597209412	37755.811596148	91.5	1824.5	17.214	1733.0	70.8	Ac13	
15	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:35:38.819	37756.818970831	37771.959806438	135.9	1807.9	15.141	1672.0	68.9	Ac12	
16	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:35:54.899	37772.898772987	37786.005181071	83.2	1852.2	13.106	1769.0	71.3	Ac12	
17	Spectrogram 1	1	20130530-102612_AWI227-12_SV1025.wav	10:36:10.221	37789.221474787	37801.701905170	127.5	1619.3	12.480	1491.8	69.3	Aa12	
18	Spectrogram 1	1	20130530-103612_AWI227-12_SV1025.wav	10:36:25.462	37803.462467450	37819.581393213	91.5	1658.1	16.119	1566.6	70.9	Aa13	
19	Spectrogram 1	1	20130530-103612_AWI227-12_SV1025.wav	10:36:43.551	37821.550631173	37835.908994655	52.7	1658.1	14.358	1605.4	72.2	Aa13	
