Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:00:51.648	7020.648351482	7030.312404347	15.9	569.4	9.664	553.5	99.2	Cb12	
2	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:01:02.004	7032.003613598	7039.389711144	18.5	1591.6	7.386	1573	93.9	Cc11	
3	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:01:10.989	7039.989159704	7045.23535983	13.2	1644.5	5.246	1631.3	94	Cc11	
5	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:01:16.064	7046.063707218	7051.033791548	23.8	741.5	4.97	717.7	97.2	Cb11	
6	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:01:22.552	7051.551508666	7057.557027232	26.5	709.7	6.006	683.2	96.1	Cb12	
7	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:01:28.282	7058.281831197	7064.839581355	55.6	1835.2	6.558	1779.6	89.1	Cc11	
8	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:01:35.392	7065.391812947	7070.603498599	79.4	1763.7	5.212	1684.2	87.7	Cc11	
9	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:01:41.294	7071.293788089	7077.402850078	47.7	1739.9	6.109	1692.2	89.3	Cc11	
10	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:01:48.541	7077.540907976	7086.135012131	21.2	969.2	8.594	948	95.9	Cb13	
11	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:01:57.722	7086.721758197	7093.348537304	23.8	1430	6.627	1406.2	92.5	Cc11	
13	Spectrogram	1	20110428-015351_AWI230-07_SV1001.wav	02:02:04.935	7093.935283371	7100.04434536	5.3	1530.6	6.109	1525.3	94.9	Cc11	
