Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:35:09.933	30477.932891587	30486.375438035	112.4	2548.7	8.443	2436.3	73.2	Df11	
2	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:35:19.237	30487.236922366	30496.265278160	128.5	2596.9	9.028	2468.4	74.5	Df11	
3	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:35:29.395	30497.394830718	30504.596839728	171.3	2618.3	7.202	2447.0	79.4	Df11	
4	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:35:37.837	30505.837377166	30512.350198711	128.5	2618.3	6.513	2489.8	75.2	Df11	
5	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:35:45.994	30513.994247041	30521.713146650	96.4	2570.1	7.719	2473.7	76.9	Df11	
6	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:35:54.919	30522.919224714	30536.375045151	64.3	2570.1	13.456	2505.9	74.0	Df12	
7	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:36:08.030	30537.029773243	30540.165576209	101.7	2580.8	3.136	2479.1	73.1	Ee11	
8	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:36:13.647	30541.647329259	30544.955429092	64.3	2575.5	3.308	2511.2	73.3	Ee11	
9	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:36:17.432	30545.431695639	30551.772220318	69.6	2591.5	6.341	2521.9	72.4	Ee21	
10	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:36:27.195	30556.194895307	30564.706360501	160.6	2629.0	8.511	2468.4	74.9	Df11	
11	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:36:37.533	30565.533385459	30574.286066266	117.8	2580.8	8.753	2463.0	77.9	Df11	
12	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:36:47.009	30576.009034929	30583.107665820	101.7	2586.2	7.099	2484.4	77.6	Bg111	
13	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:36:56.348	30584.348203257	30591.654012171	75.0	2591.5	7.306	2516.6	77.2	Bg111	
14	Spectrogram 1	1	20170502-082706_AWI227-14_SV1004.wav	8:37:04.412	30592.412118383	30596.719540040	42.8	2570.1	4.307	2527.3	79.1	Be11	
15	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:37:12.855	30599.855343006	30604.955330248	64.3	2623.7	5.100	2559.4	79.6	Be11	
16	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:37:19.052	30607.051668510	30613.667868175	42.8	2564.8	6.616	2521.9	78.0	Bg111	
17	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:37:28.150	30615.149621225	30622.730683342	0.0	2580.8	7.581	2580.8	99.6	Df11	
18	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:37:37.212	30624.212436392	30632.103632867	133.9	2596.9	7.891	2463.0	77.8	Df11	
19	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:37:46.585	30633.585385917	30641.269826153	123.2	2639.7	7.684	2516.6	75.9	Df11	
20	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:37:55.017	30643.017252439	30652.011148859	107.1	2602.2	8.994	2495.2	76.9	Df11	
21	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:38:05.079	30653.079389429	30661.935448356	166.0	2596.9	8.856	2430.9	75.8	Dg111	
22	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:38:16.067	30664.066903727	30672.371612682	182.1	2548.7	8.305	2366.7	76.8	Dg111	
23	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:38:26.819	30673.818906359	30681.503346595	149.9	2613.0	7.684	2463.0	75.7	Dg111	
24	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:38:36.197	30683.197253648	30690.502640779	112.4	2586.2	7.305	2473.7	74.2	Dg112	
25	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:38:44.598	30691.597733799	30697.765961612	58.9	2586.2	6.168	2527.3	75.7	Bg111	
26	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:38:51.731	30698.730824063	30704.726755010	64.3	2559.4	5.996	2495.2	74.5	Bd1111	
27	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:38:58.829	30705.829454954	30712.859167098	112.4	2607.6	7.030	2495.2	75.0	Bd2111	
28	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:39:07.764	30714.764384259	30720.415721473	107.1	2586.2	5.651	2479.1	75.1	Be11	
29	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:39:14.001	30722.000852642	30730.753533449	80.3	2575.5	8.753	2495.2	77.8	Df11	
30	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:39:24.649	30731.649477154	30740.436617334	37.5	2554.1	8.787	2516.6	77.3	Df11	
31	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:39:34.092	30742.092354716	30751.051791762	91.0	2570.1	8.959	2479.1	74.5	Df11	
32	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:44:41.576	31048.576097061	31057.742290347	42.8	2564.8	9.166	2521.9	74.1	Df11	
33	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:44:52.155	31059.155124651	31067.632130472	283.8	2505.9	8.477	2222.1	75.9	Dg111	
34	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:45:01.563	31068.562533550	31077.797645582	133.9	2548.7	9.235	2414.8	76.8	Dg111	
35	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:45:11.590	31078.590211167	31086.757082629	75.0	2543.3	8.167	2468.4	79.1	Dg111	
37	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:45:20.812	31087.811518166	31095.047986550	85.7	2570.1	7.236	2484.4	74.3	Bg212	
38	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:45:29.185	31096.185145868	31104.007423597	75.0	2564.8	7.822	2489.8	73.6	Bf311	
39	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:45:39.112	31106.112448138	31113.727969627	69.6	2580.8	7.616	2511.2	73.8	Bd2111	
40	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:45:47.762	31114.761750825	31121.894841089	75.0	2543.3	7.133	2468.4	74.2	Bd211	
41	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:45:56.618	31123.617809752	31129.648200072	37.5	2602.2	6.030	2564.8	77.5	Bd1111	
42	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:46:03.098	31131.097838785	31139.023494634	96.4	2350.6	7.926	2254.2	78.2	Dg111	
43	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:46:13.505	31140.505247684	31147.982931680	42.8	2554.1	7.478	2511.2	79.4	Df11	
44	Spectrogram 1	1	20170502-083707_AWI227-14_SV1004.wav	8:46:22.430	31149.430225357	31157.666015565	80.3	2548.7	8.236	2468.4	79.4	Df11	
