Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20120412-020347_AWI230-07_SV1001.wav	2:10:03.961	7576.961309829	7586.038616627	41.4	1223.4	9.077	1182.0	93.9	Aa12	
2	Spectrogram 1	1	20120412-020347_AWI230-07_SV1001.wav	2:10:13.936	7586.935992964	7599.361203790	44.0	1282.9	12.425	1238.9	94.5	Aa14	
3	Spectrogram 1	1	20120412-020347_AWI230-07_SV1001.wav	2:10:27.949	7600.948869617	7609.991661940	15.5	1404.4	9.043	1388.9	98.0	Aa13	
4	Spectrogram 1	1	20120412-020347_AWI230-07_SV1001.wav	2:10:37.735	7610.735247603	7619.501924129	31.0	1453.6	8.767	1422.5	95.3	Aa12	
5	Spectrogram 1	1	20120412-020347_AWI230-07_SV1001.wav	2:10:47.468	7620.468329416	7631.409417837	18.1	1463.9	10.941	1445.8	96.5	Aa13	
6	Spectrogram 1	1	20120412-020347_AWI230-07_SV1001.wav	2:10:58.065	7632.065192853	7648.666655095	36.2	1520.8	16.601	1484.6	92.6	Af112	
7	Spectrogram 1	1	20120412-020347_AWI230-07_SV1001.wav	2:11:16.182	7650.182086983	7662.986957028	18.1	1531.2	12.805	1513.1	96.5	Da11	
8	Spectrogram 1	1	20120412-020347_AWI230-07_SV1001.wav	2:11:30.574	7663.573703095	7670.856257217	15.5	1546.7	7.283	1531.2	97.1	Da11	
9	Spectrogram 1	1	20120412-022348_AWI230-07_SV1001.wav	2:31:29.508	8862.507591637	8874.104455074	85.4	1826.0	11.597	1740.7	91.5	Ba14	
10	Spectrogram 1	1	20120412-022348_AWI230-07_SV1001.wav	2:31:42.933	8874.932802462	8890.878489688	59.5	1836.4	15.946	1776.9	93.3	Ba18	
11	Spectrogram 1	1	20120412-022348_AWI230-07_SV1001.wav	2:31:59.086	8892.086496296	8905.340054510	46.6	1844.1	13.254	1797.6	96.0	Ba15	
12	Spectrogram 1	1	20120412-022348_AWI230-07_SV1001.wav	2:32:15.751	8907.750557271	8915.895973257	49.1	1854.5	8.145	1805.3	95.0	Aa12	
13	Spectrogram 1	1	20120412-022348_AWI230-07_SV1001.wav	2:32:24.862	8916.862378543	8924.800707682	67.2	1782.0	7.938	1714.8	96.1	Aa12	
14	Spectrogram 1	1	20120412-022348_AWI230-07_SV1001.wav	2:32:33.492	8926.491916933	8937.260432982	51.7	1802.7	10.769	1751.0	92.9	Aa13	
15	Spectrogram 1	1	20120412-022348_AWI230-07_SV1001.wav	2:32:46.323	8939.322930192	8950.264018613	33.6	1782.0	10.941	1748.4	93.9	Aa13	
16	Spectrogram 1	1	20120412-022348_AWI230-07_SV1001.wav	2:33:00.991	8952.990662100	8964.276895266	44.0	1588.1	11.286	1544.1	93.2	Aa13	
17	Spectrogram 1	1	20120412-023348_AWI230-07_SV1001.wav	2:39:14.457	9327.456769808	9338.777517449	46.6	1766.5	11.321	1720.0	94.0	Aa14	
18	Spectrogram 1	1	20120412-023348_AWI230-07_SV1001.wav	2:39:27.124	9340.123581956	9350.443409836	41.4	1792.4	10.320	1751.0	93.4	Aa13	
19	Spectrogram 1	1	20120412-023348_AWI230-07_SV1001.wav	2:39:39.582	9351.582387495	9365.767836521	56.9	1789.8	14.185	1732.9	92.8	Aa14	
20	Spectrogram 1	1	20120412-023348_AWI230-07_SV1001.wav	2:39:54.106	9367.105529765	9380.359087979	85.4	1841.5	13.254	1756.2	90.8	Ac17	
21	Spectrogram 1	1	20120412-023348_AWI230-07_SV1001.wav	2:40:09.481	9382.480513992	9393.904805057	137.1	1846.7	11.424	1709.6	90.8	Ba15	
22	Spectrogram 1	1	20120412-023348_AWI230-07_SV1001.wav	2:40:23.872	9395.872130104	9409.643405436	162.9	1859.6	13.771	1696.7	90.7	Ba14	
23	Spectrogram 1	1	20120412-023348_AWI230-07_SV1001.wav	2:40:38.534	9411.533835059	9425.891856457	72.4	1857.0	14.358	1784.6	92.7	Ba15	
24	Spectrogram 1	1	20120412-023348_AWI230-07_SV1001.wav	2:40:54.307	9427.306949912	9439.697646263	126.7	1844.1	12.391	1717.4	93.8	Ba14	
