Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:07:20.384	412.384074830	423.325163251	150.9	1856.4	10.941	1705.4	88.1	Ba14	
2	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:07:33.223	425.223459349	436.544206990	145.6	1851.1	11.321	1705.4	93.5	Ba12	
3	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:07:46.103	438.103204630	448.699148306	137.7	1848.4	10.596	1710.7	92.3	Ba12	
4	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:07:58.425	450.424872032	464.610321058	79.4	1861.7	14.185	1782.2	93.7	Ba13	
5	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:08:14.558	466.558397871	479.639383713	55.6	1837.8	13.081	1782.2	93.3	Ba15	
6	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:08:29.187	481.186863312	496.062601828	66.2	1835.2	14.876	1769.0	93.4	Ba14	
7	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:08:45.236	497.236093962	508.453298179	156.2	1827.2	11.217	1671.0	90.4	Ac14	
8	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:08:57.092	509.092155791	516.926941506	105.9	1835.2	7.835	1729.3	89.0	Aa12	
9	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:09:05.997	517.996890216	528.834435214	90.0	1827.2	10.838	1737.2	90.4	Aa13	
10	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:09:18.703	530.703014256	540.746726340	82.1	1827.2	10.044	1745.1	91.2	Aa13	
11	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:09:30.645	542.645022438	552.240046353	37.1	1811.4	9.595	1774.3	91.9	Aa13	
12	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:09:42.154	554.153608693	563.886690506	26.5	1792.8	9.733	1766.3	93.2	Aa13	
13	Spectrogram 1	1	20120405-000028_AWI230-07_SV1001.wav	0:09:54.196	566.196486157	574.963162684	31.8	1774.3	8.767	1742.5	92.6	Aa13	
