Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:11:07.958	7526.957509777	7542.523537783	68.9	1747.8	15.566	1678.9	76.0	Ac13	
2	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:11:25.009	7545.008579948	7560.781694802	47.7	1792.8	15.773	1745.1	76.5	Ad112	
3	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:11:43.285	7562.285103864	7578.472392411	82.1	1806.1	16.187	1724.0	76.1	Aa13	
4	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:12:01.164	7580.163601663	7592.795899335	60.9	1803.4	12.632	1742.5	76.6	Aa12	
5	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:12:15.314	7594.314166838	7609.086361930	31.8	1787.5	14.772	1755.7	76.5	Ai12	
6	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:12:31.709	7610.708542233	7625.687824172	87.4	1782.2	14.979	1694.8	75.9	Ai13	
7	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:12:48.311	7627.310548208	7641.081823540	105.9	1808.7	13.771	1702.8	78.0	Ai12	
9	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:13:03.152	7642.151772250	7655.819504158	98.0	1816.6	13.668	1718.6	74.8	Ai12	
10	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:14:36.930	7735.929502820	7752.738051909	15.9	1753.1	16.809	1737.2	80.7	Aa13	
11	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:14:55.522	7754.521830451	7769.915286085	108.6	1774.3	15.393	1665.7	75.8	Aa13	
12	Spectrogram 1	1	20130529-020539_AWI227-12_SV1025.wav	2:15:12.454	7771.453562028	7786.536387391	113.9	1800.8	15.083	1686.9	74.2	Ai12	
13	Spectrogram 1	1	20130529-021539_AWI227-12_SV1025.wav	2:22:53.857	8232.857047452	8247.698271494	74.1	1676.3	14.841	1602.2	76.2	Aa13	
14	Spectrogram 1	1	20130529-021539_AWI227-12_SV1025.wav	2:23:11.356	8250.355886031	8265.749341665	55.6	1726.6	15.393	1671.0	75.4	Ai12	
15	Spectrogram 1	1	20130529-021539_AWI227-12_SV1025.wav	2:23:29.992	8267.992413307	8281.970775486	87.4	1755.7	13.978	1668.3	77.5	Ai12	
16	Spectrogram 1	1	20130529-021539_AWI227-12_SV1025.wav	2:23:44.282	8283.282325518	8299.124469320	98.0	1771.6	15.842	1673.6	74.8	Ai13	
17	Spectrogram 1	1	20130529-021539_AWI227-12_SV1025.wav	2:24:05.342	8304.341729042	8316.732425393	74.1	1814.0	12.391	1739.9	74.9	Ai12	
18	Spectrogram 1	1	20130529-155553_AWI227-12_SV1025.wav	15:58:11.934	57123.934009021	57140.949644957	82.1	1678.9	17.016	1596.8	72.7	Ai12	
19	Spectrogram 1	1	20130529-155553_AWI227-12_SV1025.wav	15:58:29.916	57141.916050243	57157.240476928	145.6	1673.6	15.324	1528.0	70.5	Ai12	
20	Spectrogram 1	1	20130529-155553_AWI227-12_SV1025.wav	15:58:46.208	57159.207801975	57175.671206319	60.9	1697.5	16.463	1636.6	73.4	Ac13	
21	Spectrogram 1	1	20130529-155553_AWI227-12_SV1025.wav	15:59:05.919	57177.918939621	57196.936415079	127.1	1718.7	19.017	1591.6	71.3	Ac13	
22	Spectrogram 1	1	20130529-155553_AWI227-12_SV1025.wav	15:59:26.724	57198.724078279	57208.733275888	124.5	1737.2	10.009	1612.7	72.6	Ac11	
23	Spectrogram 1	1	20130529-160553_AWI227-12_SV1025.wav	16:08:38.561	57750.560509441	57770.406332287	143.0	1843.1	19.846	1700.1	69.8	Ai13	
24	Spectrogram 1	1	20130529-160553_AWI227-12_SV1025.wav	16:09:00.684	57772.684287605	57787.801627443	87.4	1795.5	15.117	1708.1	71.2	Ai12	
25	Spectrogram 1	1	20130529-160553_AWI227-12_SV1025.wav	16:09:17.633	57789.632992154	57804.336158297	95.3	1792.8	14.703	1697.5	70.9	Ai12	
26	Spectrogram 1	1	20130529-160553_AWI227-12_SV1025.wav	16:09:33.129	57806.128987943	57823.972971267	82.1	1827.2	17.844	1745.1	72.6	Ai12	
27	Spectrogram 1	1	20130529-160553_AWI227-12_SV1025.wav	16:09:53.785	57825.784543836	57841.557658690	105.9	1829.9	15.773	1724.0	73.6	Ac13	
28	Spectrogram 1	1	20130529-160553_AWI227-12_SV1025.wav	16:10:11.180	57843.179838992	57859.091011744	121.8	1811.4	15.911	1689.6	73.3	Ac13	
29	Spectrogram 1	1	20130529-160553_AWI227-12_SV1025.wav	16:10:28.403	57860.403105334	57871.551280603	82.1	1792.8	11.148	1710.7	72.9	Ac12	
30	Spectrogram 1	1	20130529-163553_AWI227-12_SV1025.wav	16:38:43.674	59555.673678253	59574.518581338	100.6	1851.1	18.845	1750.5	71.3	Ai12	
31	Spectrogram 1	1	20130529-163553_AWI227-12_SV1025.wav	16:39:04.708	59575.708116714	59591.860890787	132.4	1853.7	16.153	1721.3	70.7	Ai12	
32	Spectrogram 1	1	20130529-163553_AWI227-12_SV1025.wav	16:39:21.931	59592.930839497	59609.773903061	87.4	1848.4	16.843	1761.0	73.7	Ai12	
