Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20131005-041109_AWI251-01_SV1008.wav	4:16:07.197	15294.196701053	15335.065517735	192.8	2500.5	40.869	2307.8	87.5	Ed91	
2	Spectrogram 1	1	20131005-041109_AWI251-01_SV1008.wav	4:16:48.438	15335.438461917	15339.918180441	176.7	1210.1	4.480	1033.4	93.2	Gb11	
3	Spectrogram 1	1	20131005-041109_AWI251-01_SV1008.wav	4:16:53.366	15340.366152293	15344.949248936	139.2	1210.1	4.583	1070.9	93.3	Gb11	
4	Spectrogram 1	1	20131005-041109_AWI251-01_SV1008.wav	4:16:58.638	15345.638436401	15350.635045523	64.3	1183.3	4.997	1119.1	95.8	Ga11	
5	Spectrogram 1	1	20131005-041109_AWI251-01_SV1008.wav	4:17:03.110	15351.109867852	15355.486208255	37.5	674.7	4.376	637.2	97.9	Ga11	
6	Spectrogram 1	1	20131005-041109_AWI251-01_SV1008.wav	4:17:09.313	15356.313233213	15361.068626723	53.5	562.2	4.755	508.7	99.2	Ga11	
7	Spectrogram 1	1	20131005-043109_AWI251-01_SV1008.wav	4:38:07.979	16613.978702109	16631.656360590	310.6	2104.3	17.678	1793.7	83.8	Ec22	
8	Spectrogram 1	1	20131005-043109_AWI251-01_SV1008.wav	4:38:26.069	16633.069194893	16644.819841174	289.1	2115.0	11.751	1825.9	83.9	Ec21	
9	Spectrogram 1	1	20131005-043109_AWI251-01_SV1008.wav	4:38:39.927	16645.927040710	16678.697904676	144.6	1536.7	32.771	1392.1	90.3	Ed71	
10	Spectrogram 1	1	20131005-043109_AWI251-01_SV1008.wav	4:39:12.288	16679.288213613	16684.009147749	208.8	1006.6	4.721	797.8	93.9	Gb11	
11	Spectrogram 1	1	20131005-043109_AWI251-01_SV1008.wav	4:39:17.698	16684.698335215	16690.005078696	149.9	1012.0	5.307	862.1	90.3	Gb11	
12	Spectrogram 1	1	20131005-043109_AWI251-01_SV1008.wav	4:39:23.522	16690.521969295	16696.035469016	160.6	1017.3	5.513	856.7	93.0	Gb11	
13	Spectrogram 1	1	20131005-043109_AWI251-01_SV1008.wav	4:39:29.311	16696.311144002	16701.376671871	85.7	1012.0	5.066	926.3	95.5	Gb11	
14	Spectrogram 1	1	20131005-043109_AWI251-01_SV1008.wav	4:39:34.721	16701.721265603	16708.613140254	107.1	1006.6	6.892	899.5	91.6	Gb11	
15	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:34:03.127	12772.126721005	12808.033387938	91.0	1327.9	35.907	1236.9	91.1	Ed61	
16	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:34:39.620	12808.619563239	12814.236441080	117.8	1344.0	5.617	1226.2	92.1	Gb11	
17	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:34:45.753	12814.753331679	12818.957375216	101.7	1306.5	4.204	1204.7	91.9	Gb11	
18	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:34:50.302	12819.301968948	12823.953984338	91.0	1306.5	4.652	1215.5	93.9	Gb11	
19	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:34:55.402	12824.401956190	12829.812077792	101.7	1306.5	5.410	1204.7	91.1	Gb11	
20	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:35:01.122	12830.122212151	12841.459345952	85.7	1290.4	11.337	1204.7	94.7	Gb21	
21	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:35:14.466	12843.465964454	12849.737570387	26.8	663.9	6.272	637.2	100.4	Ga11	
22	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:35:21.013	12850.013245373	12854.975395122	42.8	653.2	4.962	610.4	98.7	Ga11	
23	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:35:26.113	12855.113232615	12859.179438659	101.7	631.8	4.066	530.1	94.8	Ga11	
24	Spectrogram 1	1	20131005-033108_AWI251-01_SV1008.wav	3:35:30.421	12859.420654272	12864.451722767	16.1	642.5	5.031	626.5	99.1	Ga11	
