Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130408-202312_AWI230-08_SV1009.wav	20:30:20.833	73609.832680764	73630.404926598	30.3	1840.1	20.572	1809.8	78.7	Aq12212	
2	Spectrogram 1	1	20130408-202312_AWI230-08_SV1009.wav	20:30:42.301	73631.300870302	73646.462994535	71.9	1855.2	15.162	1783.3	75.2	Aa13	
3	Spectrogram 1	1	20130408-202312_AWI230-08_SV1009.wav	20:31:03.339	73652.339012818	73663.366012260	49.2	1787.1	11.027	1737.8	74.4	Aa12	
4	Spectrogram 1	1	20130408-202312_AWI230-08_SV1009.wav	20:31:17.261	73666.260599614	73689.435698422	79.5	1745.4	23.175	1665.9	74.2	Am121	
6	Spectrogram 1	1	20130408-202312_AWI230-08_SV1009.wav	20:31:41.773	73690.773084091	73714.584511011	34.1	1840.1	23.811	1806.0	76.9	Aq1211212	
7	Spectrogram 1	1	20130408-202312_AWI230-08_SV1009.wav	20:32:09.341	73718.340765756	73730.918436995	49.2	1809.8	12.578	1760.6	75.2	Aa12	
8	Spectrogram 1	1	20130408-202312_AWI230-08_SV1009.wav	20:32:24.132	73734.132029510	73750.431313060	75.7	1824.9	16.299	1749.2	81.2	Aa13	
9	Spectrogram 1	1	20130408-202312_AWI230-08_SV1009.wav	20:32:43.716	73752.715508732	73770.806679691	30.3	1836.3	18.091	1806.0	82.4	Aa13	
10	Spectrogram 1	1	20130408-202312_AWI230-08_SV1009.wav	20:33:04.190	73773.189534576	73786.904365132	56.8	1828.7	13.715	1771.9	80.3	Ai12	
11	Spectrogram 1	1	20130408-203313_AWI230-08_SV1009.wav	20:33:20.524	73788.523955675	73800.550276942	53.0	1840.1	12.026	1787.1	82.0	Ac12	
