Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20120408-192217_AWI230-07_SV1001.wav	19:31:36.928	70163.928042720	70178.251549644	50.3	1811.4	14.324	1761.0	91.3	Ba17	
2	Spectrogram 1	1	20120408-192217_AWI230-07_SV1001.wav	19:31:51.976	70178.976353609	70191.746709180	111.2	1811.4	12.770	1700.1	89.3	Ba17	
3	Spectrogram 1	1	20120408-192217_AWI230-07_SV1001.wav	19:32:07.290	70195.290492829	70209.061768161	39.7	1816.6	13.771	1776.9	91.3	Ac16	
4	Spectrogram 1	1	20120408-193217_AWI230-07_SV1001.wav	19:32:25.410	70212.409672189	70225.318085657	26.5	1207.6	12.908	1181.1	95.2	Aa14	
5	Spectrogram 1	1	20120408-193217_AWI230-07_SV1001.wav	19:32:39.854	70226.854455365	70238.244231955	63.6	1220.8	11.390	1157.3	94.1	Aa13	
6	Spectrogram 1	1	20120408-193217_AWI230-07_SV1001.wav	19:32:59.780	70246.780047850	70259.032686303	21.2	789.2	12.253	768.0	97.3	Da12	
7	Spectrogram 1	1	20120408-193217_AWI230-07_SV1001.wav	19:33:13.896	70260.896467927	70273.701337972	31.8	818.3	12.805	786.5	95.5	Da12	
8	Spectrogram 1	1	20120408-193217_AWI230-07_SV1001.wav	19:33:27.062	70275.062299518	70287.763626140	13.2	826.2	12.701	813.0	98.9	Da12	
9	Spectrogram 1	1	20120408-215219_AWI230-07_SV1001.wav	21:56:04.844	78830.844370530	78844.546616912	104.3	1850.7	13.702	1746.4	89.1	Ba15	
10	Spectrogram 1	1	20120408-215219_AWI230-07_SV1001.wav	21:56:20.238	78846.237826163	78857.903718550	200.6	1832.0	11.666	1631.4	90.0	Ba15	
11	Spectrogram 1	1	20120408-215219_AWI230-07_SV1001.wav	21:56:33.189	78859.188931048	78870.337106316	24.1	1524.4	11.148	1500.4	93.6	Aa13	
12	Spectrogram 1	1	20120408-215219_AWI230-07_SV1001.wav	21:56:46.063	78872.062830042	78882.348143448	10.7	1660.8	10.285	1650.1	96.3	Aa13	
13	Spectrogram 1	1	20120408-215219_AWI230-07_SV1001.wav	21:56:58.936	78883.935809275	78895.636216136	48.1	1735.7	11.700	1687.6	90.9	Aa13	
14	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:37:43.562	84927.562348963	84936.708684709	37.4	1773.2	9.146	1735.7	91.4	Aa12	
15	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:37:53.330	84937.329945251	84949.513554755	34.8	1775.8	12.184	1741.1	92.8	Aa13	
16	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:38:06.239	84951.239278480	84962.318424800	34.8	1775.8	11.079	1741.1	94.1	Aa13	
17	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:38:19.371	84963.371087079	84982.630163859	13.4	1821.3	19.259	1807.9	96.4	Ah112	
18	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:38:38.182	84983.182395451	84996.332410241	45.5	1824.0	13.150	1778.5	93.0	Db17	
19	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:38:53.195	84998.195181770	85010.861993917	90.9	1861.4	12.667	1770.5	90.4	Ba18	
20	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:39:07.243	85012.242572898	85025.841275857	128.4	1861.4	13.599	1733.1	87.9	Ba15	
21	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:39:23.768	85027.767773782	85041.815164910	128.4	1850.7	14.047	1722.4	87.9	Ba16	
22	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:39:39.701	85043.701069156	85054.158954934	109.7	1848.1	10.458	1738.4	87.4	Ba16	
23	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:39:51.678	85055.677591813	85065.824847320	32.1	1829.3	10.147	1797.2	91.4	Aa13	
24	Spectrogram 1	1	20120408-233221_AWI230-07_SV1001.wav	23:40:02.998	85066.998339454	85078.353601569	37.4	1842.7	11.355	1805.3	90.3	Aa13	
25	Spectrogram 1	1	20120408-234222_AWI230-07_SV1001.wav	23:52:11.593	85794.592594328	85807.190377526	29.4	1842.7	12.598	1813.3	93.0	Aa14	
26	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:52:25.398	85808.398384134	85819.063356759	26.7	1864.1	10.665	1837.4	95.0	Aa14	
27	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:52:37.582	85820.581993638	85832.972689989	64.2	1858.8	12.391	1794.6	92.3	Aa14	
28	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:52:50.121	85834.121126376	85847.512742488	50.8	1848.1	13.392	1797.2	92.1	Ac17	
29	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:53:05.169	85849.169437265	85862.837169173	45.5	1834.7	13.668	1789.2	94.7	Ba110	
30	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:53:20.636	85863.635935264	85875.957602666	21.4	1821.3	12.322	1799.9	94.9	Ba16	
31	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:53:34.663	85877.662660088	85889.639182745	69.5	1856.1	11.977	1786.5	89.2	Ac13	
32	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:53:47.020	85891.019761726	85901.581190928	117.7	1845.4	10.561	1727.7	87.7	Ac13	
33	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:53:59.077	85903.077102715	85913.017271375	66.9	1848.1	9.940	1781.2	90.0	Ac13	
34	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:54:11.605	85914.604937203	85925.787626946	34.8	1834.7	11.183	1799.9	93.2	Aa13	
35	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:54:24.582	85927.582379621	85939.524387803	42.8	1829.3	11.942	1786.5	93.9	Aa14	
36	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:54:37.365	85940.364524749	85950.787896053	21.4	1845.4	10.423	1824.0	94.1	Aa13	
37	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:54:47.340	85951.340127645	85962.315730541	32.1	1845.4	10.976	1813.3	91.3	Ac19	
38	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:55:00.820	85963.820285631	85975.762293813	72.2	1832.0	11.942	1759.8	93.4	Ac19	
39	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:55:14.628	85977.627901132	85993.573588358	157.8	1834.7	15.946	1676.9	92.6	Ba14	
40	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:55:31.756	85994.756403461	86008.009961675	72.2	1861.4	13.254	1789.2	89.4	Ba15	
41	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:55:45.908	86008.908413469	86020.263675584	85.6	1842.7	11.355	1757.1	93.5	Ba14	
42	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:55:58.472	86021.471682192	86030.687046888	42.8	1837.4	9.215	1794.6	92.4	Aa13	
43	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:56:08.309	86032.309227190	86041.559106360	40.1	1853.4	9.250	1813.3	93.8	Aa13	
44	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:56:20.562	86043.562266617	86052.881174736	37.4	1858.8	9.319	1821.3	91.6	Aa12	
45	Spectrogram 1	1	20120408-235222_AWI230-07_SV1001.wav	23:56:31.848	86054.848499784	86065.720559256	13.4	1840.0	10.872	1826.7	97.0	Aa13	
