Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20120315-182036_AWI230-07_SV1001.wav	18:29:48.417	66556.416850625	66569.083662772	50.3	1808.7	12.667	1758.4	93.1	Ac18	
2	Spectrogram 1	1	20120315-182036_AWI230-07_SV1001.wav	18:30:01.912	66569.912010161	66580.715040684	37.1	1803.4	10.803	1766.3	93.6	Ac15	
3	Spectrogram 1	1	20120315-182036_AWI230-07_SV1001.wav	18:30:13.233	66581.232757802	66591.000354090	26.5	1758.4	9.768	1731.9	95.4	Aa12	
4	Spectrogram 1	1	20120315-182036_AWI230-07_SV1001.wav	18:30:23.901	66591.901109776	66602.462538977	74.1	1821.9	10.561	1747.8	93.2	Aa13	
5	Spectrogram 1	1	20120315-182036_AWI230-07_SV1001.wav	18:30:34.946	66602.945741621	66611.401787877	60.9	1827.2	8.456	1766.3	95.3	Aa12	
6	Spectrogram 1	1	20120315-183036_AWI230-07_SV1001.wav	18:30:43.047	66612.047391128	66625.404492765	63.6	1832.5	13.357	1769.0	94.5	Ac17	
7	Spectrogram 1	1	20120315-183036_AWI230-07_SV1001.wav	18:30:58.302	66626.301869103	66639.520912842	50.3	1827.2	13.219	1776.9	94.1	Ac17	
8	Spectrogram 1	1	20120315-183036_AWI230-07_SV1001.wav	18:31:12.181	66640.180980316	66654.055799071	53.0	1819.3	13.875	1766.3	93.5	Ac15	
9	Spectrogram 1	1	20120315-183036_AWI230-07_SV1001.wav	18:31:26.022	66655.022204357	66666.515524371	87.4	1806.1	11.493	1718.7	91.0	Ba13	
10	Spectrogram 1	1	20120315-183036_AWI230-07_SV1001.wav	18:31:38.930	66666.929698065	66675.592831169	60.9	1800.8	8.663	1739.9	91.0	Ac13	
11	Spectrogram 1	1	20120315-183036_AWI230-07_SV1001.wav	18:31:47.035	66676.035342798	66684.111729834	68.9	1843.1	8.076	1774.3	91.4	Ac13	
12	Spectrogram 1	1	20120315-183036_AWI230-07_SV1001.wav	18:31:56.422	66684.422360105	66695.190876154	87.4	1843.1	10.769	1755.7	91.9	Ac18	
