Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:57:18.319	57336.319150299	57343.567189947	8	539.1	7.248	531.1	110	Cb12	
2	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:57:26.843	57343.843305743	57354.784394164	45.1	1869.6	10.941	1824.5	100.6	Ca15	
3	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:57:38.568	57355.568301814	57367.751911318	98.3	1858.9	12.184	1760.6	98.2	Ca15	
4	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:57:51.994	57368.994432401	57377.001790488	69	1864.3	8.007	1795.3	99	Ba14	
5	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:58:00.037	57378.037224724	57388.702197349	151.4	1861.6	10.665	1710.2	97	Ba13	
6	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:58:12.765	57389.76455145	57407.021788707	92.9	1853.6	17.257	1760.7	98.6	Ba15	
7	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:58:30.428	57408.427966993	57419.576142262	71.7	1845.7	11.148	1774	98.3	Ba15	
8	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:58:42.268	57420.26839338	57433.1077779	47.8	1768.7	12.839	1720.9	103.8	Ac15	
9	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:58:56.591	57433.590980543	57448.570262483	29.2	1702.3	14.979	1673.1	109.4	Ac16	
10	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:59:11.950	57448.949921703	57455.749273182	18.6	1710.2	6.799	1691.6	107.5	Ac12	
11	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:59:19.578	57456.577620571	57464.101776015	37.2	1513.7	7.524	1476.5	109.7	Ac12	
12	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:59:31.031	57469.031466738	57479.420323567	58.4	1590.7	10.389	1532.3	106.3	Ac13	
13	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:59:42.731	57479.730953838	57494.123489711	50.5	1590.7	14.393	1540.2	104.7	Ac17	
14	Spectrogram	1	20110513-155146_AWI231-09_SV1002.wav	15:59:57.021	57495.020866048	57511.104611173	95.6	1598.7	16.084	1503.1	98.1	Ac16	
15	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:03:18.020	57696.020424081	57711.551937613	45.1	1747.4	15.532	1702.3	100.3	Ac14	
16	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:03:34.380	57712.380285002	57724.59840898	170	1781.9	12.218	1611.9	97	Ba15	
17	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:03:48.944	57725.944473486	57738.921915904	103.6	1758	12.977	1654.4	98.9	Ba16	
18	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:04:02.971	57739.971359785	57748.082261296	55.8	1689	8.111	1633.2	100.3	Ba15	
19	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:04:11.428	57749.428325802	57773.933602708	85	1715.5	24.505	1630.5	98.8	?	
20	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:04:37.023	57775.023110117	57789.03598677	58.4	1771.3	14.013	1712.9	99.5	Ba16	
21	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:04:52.348	57790.347536802	57802.082458137	37.2	1548.2	11.735	1511	101.7	Ac15	
22	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:05:05.635	57802.634689729	57821.997309932	39.8	1394.2	19.363	1354.4	101.8	Ac19	
23	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:05:25.613	57822.613034653	57832.208058568	37.2	1619.9	9.595	1582.7	102.9	Ac14	
24	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:05:35.967	57832.967377007	57841.665024585	69	1412.8	8.698	1343.8	102.5	Ac13	
25	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:05:44.340	57842.340086433	57852.694428788	55.8	1367.7	10.354	1311.9	102.5	Ac15	
26	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:05:56.695	57853.695348549	57863.117800092	50.5	1386.2	9.422	1335.7	102.1	Ac14	
27	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:06:06.050	57864.049690903	57875.991699086	55.8	1370.3	11.942	1314.5	101.9	Ac17	
28	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:06:19.488	57877.487882914	57888.808630555	34.5	1407.5	11.321	1373	102.5	Ac16	
29	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:06:32.120	57890.120180587	57900.992240059	45.1	1412.8	10.872	1367.7	101.3	Ac15	
30	Spectrogram	1	20110513-160146_AWI231-09_SV1002.wav	16:06:44.338	57902.338304565	57914.383856171	23.9	1566.8	12.046	1542.9	102.4	Ac15	
