Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:07:11.964	32490.963569513	32499.612872200	42.8	2634.4	8.649	2591.5	82.0	Bd2111	
2	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:07:20.750	32500.750031518	32508.675687366	0.0	2613.0	7.926	2613.0	99.6	Bd2111	
3	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:07:30.002	32510.001808417	32518.134220505	64.3	2618.3	8.132	2554.1	79.5	Bd2111	
4	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:07:39.168	32519.168001703	32526.163254474	64.3	2596.9	6.995	2532.6	80.3	Bd1111	
5	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:07:47.896	32526.895537801	32534.200924931	58.9	2607.6	7.305	2548.7	75.3	Bd1112	
6	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:07:55.510	32535.510381115	32542.919146365	42.8	2613.0	7.409	2570.1	85.5	Bd1111	
7	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:08:04.194	32544.194143175	32550.982639707	91.0	2618.3	6.788	2527.3	86.3	Bd1211	
8	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:08:12.508	32552.508146189	32560.192586426	80.3	2607.6	7.684	2527.3	79.7	Bd1212	
9	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:08:21.546	32561.546453778	32568.472787803	64.3	2602.2	6.926	2538.0	80.7	Bd1212	
10	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:08:29.610	32569.609947120	32576.019390546	80.3	2607.6	6.409	2527.3	83.8	Bf121	
11	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:08:38.777	32577.776818582	32584.978827592	80.3	2634.4	7.202	2554.1	82.9	Bd1211	
12	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:08:46.400	32586.400298384	32594.188116740	10.7	2613.0	7.788	2602.2	82.7	Bd1112	
13	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:08:55.922	32594.921715373	32602.709533729	42.8	2607.6	7.788	2564.8	83.9	Df11	
14	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:09:03.502	32603.502099314	32612.737211347	133.9	2596.9	9.235	2463.0	84.4	Df11	
15	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:09:14.771	32613.770992545	32623.660832669	107.1	2586.2	9.890	2479.1	80.8	Df11	
16	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:09:25.987	32624.986717932	32635.083314296	107.1	2613.0	10.097	2505.9	82.2	Df11	
17	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:09:35.635	32635.634664268	32646.627204337	112.4	2586.2	10.993	2473.7	74.2	Df11	
18	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:09:47.242	32647.241603388	32654.546990518	58.9	2623.7	7.305	2564.8	77.4	Df11	
19	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:09:55.684	32655.684149836	32663.196293206	80.3	2613.0	7.512	2532.6	80.3	Df11	
20	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:10:04.352	32664.351854810	32670.864676355	75.0	2639.7	6.513	2564.8	80.7	Df11	
21	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:10:12.462	32672.462340309	32679.767727439	53.5	2618.3	7.305	2564.8	80.5	Dg111	
22	Spectrogram 1	1	20170501-090534_AWI227-14_SV1004.wav	9:10:20.282	32680.282223046	32687.656528923	69.6	2639.7	7.374	2570.1	80.6	Dh1111	
