Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram	1	20110512-123550_AWI229-09_SV1000.wav	12:38:45.624	45168.62374145	45172.385819173	15.9	908.3	3.762	892.4	105.5	Cb11	
2	Spectrogram	1	20110512-123550_AWI229-09_SV1000.wav	12:38:49.145	45173.145137612	45179.633858821	23.8	934.8	6.489	911	103.8	Cb12	
3	Spectrogram	1	20110512-123550_AWI229-09_SV1000.wav	12:38:57.428	45180.427691735	45184.6729721	37.1	1109.6	4.245	1072.5	103.6	Cc11	
4	Spectrogram	1	20110512-123550_AWI229-09_SV1000.wav	12:39:02.812	45185.811949759	45191.817468325	31.8	1271.1	6.006	1239.3	101.5	Cc12	
5	Spectrogram	1	20110512-123550_AWI229-09_SV1000.wav	12:39:09.542	45192.54227229	45195.959205267	34.4	1149.3	3.417	1114.9	103.2	Cb11	
6	Spectrogram	1	20110512-123550_AWI229-09_SV1000.wav	12:39:13.926	45196.925610553	45203.17273044	26.5	1144	6.247	1117.5	103.5	Cb12	
7	Spectrogram	1	20110512-123550_AWI229-09_SV1000.wav	12:39:20.587	45203.586904135	45210.800429308	13.2	1154.6	7.214	1141.4	104.9	Cc12	
8	Spectrogram	1	20110512-123550_AWI229-09_SV1000.wav	12:39:27.353	45211.352660901	45215.32182547	50.3	1080.5	3.969	1030.1	101.8	Cc11	
10	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:47:19.489	45680.488845284	45684.147379583	47.7	1162.5	3.659	1114.9	101.1	Cb11	
11	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:47:23.838	45684.837669073	45692.568911365	21.2	1157.3	7.731	1136.1	103.2	Cb12	
12	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:47:31.811	45692.810512686	45698.470886507	129.8	1130.8	5.66	1001	100.8	Cc12	
13	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:47:38.541	45699.540835217	45704.959607716	53	1149.3	5.419	1096.3	101.7	Cc12	
14	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:47:44.857	45705.856984053	45709.446489403	29.1	1117.5	3.59	1088.4	102.4	Cb11	
15	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:47:48.999	45709.998720995	45715.106863223	31.8	1122.8	5.108	1091	101.8	Cb11	
16	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:47:54.404	45716.404492765	45723.272873194	63.6	1136.1	6.868	1072.5	100	Cc11	
17	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:48:02.101	45724.101220582	45729.865137826	82.1	1136.1	5.764	1054	100.8	Cc11	
18	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:48:10.453	45731.452803654	45735.214881376	18.5	1128.1	3.762	1109.6	103.2	Cb11	
19	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:48:14.940	45735.939685341	45740.28850913	37.1	1114.9	4.349	1077.8	101.5	Cb11	
20	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:48:19.220	45741.220399942	45749.227758029	76.8	1167.8	8.007	1091	99.8	Cc11	
21	Spectrogram	1	20110512-124552_AWI229-09_SV1000.wav	12:48:28.884	45749.883533045	45755.129733172	87.4	1181.1	5.246	1093.7	100.5	Cc11	
22	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:24:10.273	47885.272789686	47888.965838459	34.4	495.2	3.693	460.8	103.8	Cb11	
23	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:24:15.588	47890.588018761	47896.697080751	34.4	497.9	6.109	463.4	103.4	Cb12	
24	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:24:22.318	47897.318341292	47903.772548026	15.9	754.7	6.454	738.8	104.8	Cc11	
25	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:24:29.532	47904.531866466	47910.675442929	29.1	746.8	6.144	717.7	102.7	Cc12	
26	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:24:36.676	47911.67636269	47915.921643056	31.8	670	4.245	638.2	103.1	Cb11	
27	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:24:41.750	47916.749990444	47923.411284026	23.8	672.6	6.661	648.8	104.3	Cb12	
28	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:24:48.013	47924.01306324	47928.948633096	23.8	632.9	4.936	609.1	103.5	Cb11	
29	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:24:55.364	47930.363726551	47937.577251725	84.7	842.1	7.214	757.4	100.8	Cc12	
30	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:25:03.578	47938.578171485	47943.548255816	42.4	842.1	4.97	799.7	102.2	Cb11	
31	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:25:09.515	47944.514661102	47948.035137503	37.1	813	3.52	775.9	103	Cb11	
32	Spectrogram	1	20110512-131558_AWI229-09_SV1000.wav	13:25:15.279	47950.278578346	47955.973466641	82.1	1395.6	5.695	1313.5	98.7	Cc12	
