Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:27:13.712	73613.712363753	73624.446365327	21.2	1872.3	10.734	1851.1	96.3	Aa13	
2	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:27:24.964	73624.964082445	73634.662649784	37.1	1872.3	9.699	1835.2	95.8	Aa13	
3	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:27:35.009	73636.008714290	73646.086940849	47.7	1861.7	10.078	1814.0	96.0	Aa13	
4	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:27:46.137	73647.136767513	73662.495708672	68.9	1856.4	15.359	1787.5	94.2	Ac15	
5	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:28:02.255	73663.255027111	73675.266064243	23.8	1867.0	12.011	1843.1	96.8	Ba12	
6	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:28:15.474	73676.474070851	73688.968310625	31.8	1853.7	12.494	1821.9	97.8	Ba12	
7	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:28:29.912	73689.912126928	73702.647968025	47.7	1853.7	12.736	1806.1	97.4	Ba12	
8	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:28:42.097	73703.096656193	73713.312940650	79.4	1848.4	10.216	1769.0	94.8	Aa14	
9	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:28:53.141	73714.141288038	73725.772665950	63.6	1821.9	11.631	1758.4	94.0	Aa13	
10	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:29:06.107	73727.107387297	73738.221048091	58.3	1821.9	11.114	1763.7	95.0	Aa13	
11	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:29:19.050	73740.050315240	73748.920535191	53.0	1848.4	8.870	1795.5	93.5	Aa12	
12	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:29:30.681	73750.680773391	73759.136819647	15.9	1798.1	8.456	1782.2	97.5	Aa12	
13	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:29:40.850	73760.850423387	73769.962244659	47.7	1824.6	9.112	1776.9	95.0	Aa12	
14	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:29:50.101	73771.101222318	73779.626297524	53.0	1827.2	8.525	1774.3	94.9	Aa12	
15	Spectrogram 1	1	20120404-202024_AWI230-07_SV1001.wav	20:30:00.938	73780.937847555	73788.876176694	26.5	1821.9	7.938	1795.5	94.8	Aa12	
16	Spectrogram 1	1	20120404-203024_AWI230-07_SV1001.wav	20:31:42.095	73883.095123628	73898.419550313	87.4	1848.4	15.324	1761.0	92.0	Ba13	
17	Spectrogram 1	1	20120404-203024_AWI230-07_SV1001.wav	20:31:58.144	73899.144354278	73909.326124260	71.5	1845.8	10.182	1774.3	93.7	Ba12	
18	Spectrogram 1	1	20120404-203024_AWI230-07_SV1001.wav	20:32:09.293	73910.292529547	73921.233617968	92.7	1837.8	10.941	1745.1	93.1	Ba12	
19	Spectrogram 1	1	20120404-203024_AWI230-07_SV1001.wav	20:32:21.483	73922.482626230	73934.390119938	50.3	1845.8	11.907	1795.5	94.9	Ba12	
20	Spectrogram 1	1	20120404-203024_AWI230-07_SV1001.wav	20:32:34.564	73935.563612071	73943.778057006	55.6	1835.2	8.214	1779.6	96.2	Aa12	
21	Spectrogram 1	1	20120404-203024_AWI230-07_SV1001.wav	20:32:44.848	73944.848005716	73952.820849329	60.9	1835.2	7.973	1774.3	95.5	Aa12	
22	Spectrogram 1	1	20120404-203024_AWI230-07_SV1001.wav	20:32:53.478	73954.477582705	73966.212504040	76.8	1829.9	11.735	1753.1	94.6	Aa13	
23	Spectrogram 1	1	20120404-203024_AWI230-07_SV1001.wav	20:33:06.490	73967.489539597	73978.119997748	50.3	1840.5	10.630	1790.2	94.8	Aa13	
24	Spectrogram 1	1	20120404-214025_AWI230-07_SV1001.wav	21:47:54.764	78454.763917244	78464.842143803	63.6	1851.1	10.078	1787.5	91.3	Aa12	
25	Spectrogram 1	1	20120404-214025_AWI230-07_SV1001.wav	21:48:05.809	78465.808549089	78476.059348020	84.7	1837.8	10.251	1753.1	91.7	Aa12	
26	Spectrogram 1	1	20120404-214025_AWI230-07_SV1001.wav	21:48:17.647	78477.647013848	78486.655291696	39.7	1819.3	9.008	1779.6	93.5	Aa12	
27	Spectrogram 1	1	20120404-214025_AWI230-07_SV1001.wav	21:48:29.553	78489.552720634	78497.870708992	53.0	1845.8	8.318	1792.8	91.6	Aa12	
28	Spectrogram 1	1	20120404-214025_AWI230-07_SV1001.wav	21:48:40.907	78499.907062989	78509.985289547	45.0	1848.4	10.078	1803.4	91.8	Ai11	
29	Spectrogram 1	1	20120404-214025_AWI230-07_SV1001.wav	21:48:51.021	78511.020723783	78525.482288605	31.8	1853.7	14.462	1821.9	94.0	Ai13	
30	Spectrogram 1	1	20120404-214025_AWI230-07_SV1001.wav	21:49:06.654	78526.654129575	78536.801385083	82.1	1837.8	10.147	1755.7	94.8	Ba12	
31	Spectrogram 1	1	20120404-214025_AWI230-07_SV1001.wav	21:49:18.838	78538.837739079	78550.331059093	135.1	1824.6	11.493	1689.5	90.7	Ba15	
