Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	1:59:00.426	6973.425734656	6988.346643276	83.3	1601.5	14.921	1518.2	72.6	Ai12	
2	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	1:59:16.211	6990.211107589	7002.513103841	60.6	1771.9	12.302	1711.3	71.1	Ac12	
3	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	1:59:32.333	7005.333064748	7019.771542142	98.4	1749.2	14.438	1650.8	69.4	Ac12	
4	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	1:59:49.907	7022.906869630	7042.652090506	151.4	1794.6	19.745	1643.2	66.8	Ac13	
5	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	2:00:11.685	7044.685193528	7057.848674112	117.4	1783.3	13.163	1665.9	66.9	Ac12	
6	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	2:00:26.488	7059.487927033	7074.202079413	106.0	1809.8	14.714	1703.8	67.5	Ac12	
7	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	2:00:42.127	7076.126920735	7089.359320065	159.0	1809.8	13.232	1650.8	68.8	Ac12	
8	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	2:00:58.668	7091.668098073	7108.311975356	98.4	1832.5	16.644	1734.1	69.5	Ao111	
9	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	2:01:17.568	7110.568259474	7121.595258916	143.9	1828.7	11.027	1684.8	69.8	Ai11	
10	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	2:01:29.180	7123.180390086	7135.723601951	121.2	1817.3	12.543	1696.2	69.7	Ai11	
11	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	2:01:45.710	7138.709825056	7151.873305639	132.5	1824.9	13.163	1692.4	69.0	Ac12	
12	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	2:01:59.286	7153.286139943	7161.453011405	132.5	1847.6	8.167	1715.1	67.6	Ac11	
13	Spectrogram 1	1	20130311-015245_AWI230-08_SV1009.wav	2:02:12.476	7165.475832265	7179.569715927	49.2	1828.7	14.094	1779.5	71.5	Ac12	
14	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:04:58.719	7330.719356093	7341.195005562	113.6	1870.4	10.476	1756.8	70.4	Ac11	
15	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:05:10.263	7342.263246133	7358.528070310	90.9	1851.4	16.265	1760.6	69.7	Ac13	
16	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:05:28.744	7360.743840810	7373.287052676	106.0	1836.3	12.543	1730.3	69.4	Ac11	
17	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:05:41.632	7373.631646408	7383.142433427	121.2	1836.3	9.511	1715.1	68.9	Ak113	
18	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:05:53.655	7385.654675473	7396.095865570	79.5	1817.3	10.441	1737.8	70.6	Ak110	
19	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:06:06.474	7398.473562325	7413.394470945	90.9	1821.1	14.921	1730.3	69.6	Ac13	
20	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:06:22.271	7414.270642584	7427.330745048	117.4	1840.1	13.060	1722.7	67.8	Ac12	
21	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:06:37.398	7429.398307443	7441.975978682	140.1	1817.3	12.578	1677.3	67.8	Ac12	
22	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:06:50.052	7443.052194106	7456.008918450	151.4	1821.1	12.957	1669.7	67.4	Ac12	
23	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:07:05.387	7457.387293381	7469.275777154	128.7	1836.3	11.888	1707.6	69.4	Ai11	
24	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:07:18.620	7470.619692711	7483.128445203	117.4	1817.3	12.509	1700.0	68.8	Ai11	
25	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:07:32.447	7484.446955249	7495.749629677	94.7	1798.4	11.303	1703.8	69.9	Ak112	
26	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:07:44.059	7497.059085861	7508.361760289	68.2	1832.5	11.303	1764.3	71.6	Ac12	
27	Spectrogram 1	1	20130311-020246_AWI230-08_SV1009.wav	2:07:57.007	7510.007122134	7524.548977648	71.9	1828.7	14.542	1756.8	70.3	Ac12	
