Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:10:58.961	50444.960682834	50458.227541537	51.3	2574.2	13.267	2522.9	75.5	Ad121	
2	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:11:13.576	50459.575956522	50469.741471632	87.2	2574.2	10.166	2487.0	75.6	Aa13	
3	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:11:24.810	50470.809712203	50480.699552328	66.7	2584.5	9.890	2517.8	75.6	Aa12	
4	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:11:36.242	50482.241536218	50491.993538849	66.7	2548.6	9.752	2481.9	77.6	Aa12	
5	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:11:47.603	50493.602703608	50503.699299972	71.8	2553.7	10.097	2481.9	74.6	Aa12	
6	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:11:58.887	50504.886502084	50518.808088880	41.0	2594.7	13.922	2553.7	77.1	Aa13	
7	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:12:14.277	50520.277257962	50532.889388574	76.9	2599.8	12.612	2522.9	78.4	Aa13	
8	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:12:28.840	50534.840330343	50544.902467334	56.4	2543.4	10.062	2487.0	79.1	Aa12	
9	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:12:39.746	50545.745899051	50556.324926641	61.5	2558.8	10.579	2497.3	76.2	Aa12	
10	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:12:52.109	50558.108546779	50571.237567989	51.3	2538.3	13.129	2487.0	76.2	Aa13	
11	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:13:06.099	50572.099052321	50581.437542473	97.4	2569.1	9.338	2471.6	74.7	Aa12	
12	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:13:16.231	50582.230711753	50596.875945387	61.5	2584.5	14.645	2522.9	74.9	Aa13	
13	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:17:03.418	50809.417794527	50821.719790780	41.0	2579.3	12.302	2538.3	76.9	Ac13	
14	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:17:16.771	50822.771239820	50833.143511171	61.7	2594.6	10.372	2532.9	78.4	Aa12	
15	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:17:28.763	50834.763101714	50845.686723036	66.8	2594.6	10.924	2527.8	76.6	Aa12	
16	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:17:40.813	50846.813456569	50857.013431053	20.6	2579.2	10.200	2558.6	79.0	Aa12	
17	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:17:52.047	50858.047212251	50869.074211693	107.9	2604.8	11.027	2497.0	73.8	Ac12	
18	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:18:03.466	50869.466452133	50883.560335794	56.5	2625.4	14.094	2568.9	74.9	Ac13	
19	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:18:18.230	50884.229988933	50898.737385074	123.3	2615.1	14.507	2491.8	77.3	Ac13	
20	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:18:33.695	50899.694638464	50910.618259786	113.0	2610.0	10.924	2497.0	74.6	Ac12	
21	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:18:45.928	50911.927715970	50928.226999520	87.3	2568.9	16.299	2481.5	75.4	Ac15	
22	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:19:03.535	50929.534900887	50940.492981582	107.9	2579.2	10.958	2471.3	73.4	Ac13	
24	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:19:15.330	50941.329536087	50952.838966755	87.3	2589.4	11.509	2502.1	75.8	Ac14	
25	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:19:27.541	50953.540921084	50966.084132949	102.8	2625.4	12.543	2522.6	73.1	Aa13	
26	Spectrogram 1	1	20130306-141001_AWI248-01_SV1013.wav	14:19:40.750	50966.749890191	50992.663338880	113.0	2620.3	25.913	2507.2	72.9	Aa17	
27	Spectrogram 1	1	20130306-142001_AWI248-01_SV1013.wav	14:20:09.074	50995.074360990	51008.168922828	46.2	2594.6	13.095	2548.3	76.1	Aa14	
28	Spectrogram 1	1	20130306-142001_AWI248-01_SV1013.wav	14:20:22.548	51008.547975934	51020.987809679	87.3	2558.6	12.440	2471.3	76.0	Aa13	
29	Spectrogram 1	1	20130306-142001_AWI248-01_SV1013.wav	14:20:36.366	51022.366367505	51034.944038744	71.9	2594.6	12.578	2522.6	77.4	Aa15	
30	Spectrogram 1	1	20130306-142001_AWI248-01_SV1013.wav	14:20:50.107	51036.107390163	51046.858714618	41.1	2558.6	10.751	2517.5	80.2	Aa12	
31	Spectrogram 1	1	20130306-142001_AWI248-01_SV1013.wav	14:21:01.720	51047.720198950	51058.234624325	56.5	2481.5	10.514	2425.0	78.0	Aa12	
33	Spectrogram 1	1	20130306-142001_AWI248-01_SV1013.wav	14:21:13.441	51059.440702389	51074.189314142	41.1	2532.9	14.749	2491.8	77.1	Ad113	
34	Spectrogram 1	1	20130306-145002_AWI248-01_SV1013.wav	14:56:30.511	53174.510711508	53185.916764056	143.9	2568.9	11.406	2425.0	75.2	Ak121	
35	Spectrogram 1	1	20130306-145002_AWI248-01_SV1013.wav	14:56:42.537	53186.537032774	53208.832247271	123.3	2568.9	22.295	2445.6	78.4	Ad125	
36	Spectrogram 1	1	20130306-145002_AWI248-01_SV1013.wav	14:57:07.802	53211.801990512	53222.415477474	113.0	2517.5	10.613	2404.5	73.8	Aa12	
37	Spectrogram 1	1	20130306-145002_AWI248-01_SV1013.wav	14:57:19.794	53223.793852405	53253.443106151	77.1	2579.2	29.649	2502.1	74.4	Aa16	
