Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:01:49.864	53508.864131479	53519.736190951	105.9	1859.0	10.872	1753.1	86.8	Ac12	
2	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:02:01.863	53520.863417476	53534.393091486	92.7	1859.0	13.530	1766.3	87.8	Ac17	
3	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:02:15.911	53534.910808604	53546.404128618	116.5	1861.7	11.493	1745.1	86.1	Ac16	
4	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:02:27.298	53547.298436072	53554.684533618	143.0	1848.4	7.386	1705.4	86.6	Ac13	
5	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:02:36.685	53555.685453379	53563.244123298	108.6	1827.2	7.559	1718.7	89.8	Aa12	
6	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:02:44.176	53564.176014110	53575.531276226	50.3	1827.2	11.355	1776.9	91.3	Aa13	
7	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:02:56.315	53576.314911834	53590.707447707	21.2	1819.3	14.393	1798.1	94.1	Af112	
8	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:03:12.605	53591.604824044	53600.233442673	15.9	1792.8	8.629	1776.9	94.8	Da11	
9	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:03:23.420	53602.420421127	53633.172817920	39.7	1821.9	30.752	1782.2	91.1	De215	
10	Spectrogram 1	1	20120314-150004_AWI230-07_SV1001.wav	15:03:54.252	53634.251584465	53644.053695227	84.7	1851.1	9.802	1766.3	87.9	Ba13	
11	Spectrogram 1	1	20120314-151004_AWI230-07_SV1001.wav	15:14:24.710	54263.709801305	54270.888812004	21.2	1533.3	7.179	1512.1	96.8	Aa12	
12	Spectrogram 1	1	20120314-151004_AWI230-07_SV1001.wav	15:14:33.407	54272.407448883	54283.383051779	26.5	1496.2	10.976	1469.7	94.5	Aa13	
13	Spectrogram 1	1	20120314-151004_AWI230-07_SV1001.wav	15:14:47.224	54287.223642544	54299.717882319	18.5	1769.0	12.494	1750.4	94.4	Da12	
14	Spectrogram 1	1	20120314-151004_AWI230-07_SV1001.wav	15:15:00.167	54300.166570487	54315.943200797	18.5	1761.0	15.777	1742.5	95.0	De126	
15	Spectrogram 1	1	20120314-151004_AWI230-07_SV1001.wav	15:15:17.668	54316.668004762	54326.193999729	53.0	1806.1	9.526	1753.1	91.8	Ba14	
16	Spectrogram 1	1	20120314-151004_AWI230-07_SV1001.wav	15:15:27.367	54327.367491862	54338.136007911	76.8	1856.4	10.769	1779.6	88.6	Ba14	
17	Spectrogram 1	1	20120314-151004_AWI230-07_SV1001.wav	15:15:39.930	54338.929840825	54351.078935854	135.1	1837.8	12.149	1702.8	86.9	Ba14	
