Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:08:05.971	43263.970641174	43275.273315602	32.1	1675.9	11.303	1643.8	67.7	Bi113	
2	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:08:17.652	43276.651690532	43287.092880629	16.1	2307.8	10.441	2291.7	71.0	Bb14	
3	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:08:30.367	43289.367199264	43299.670551867	91.0	2398.8	10.303	2307.8	68.7	Bb14	
4	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:08:42.423	43301.422954132	43312.691169187	58.9	2538.0	11.268	2479.1	69.1	Bb15	
5	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:08:55.287	43314.286673772	43323.073813952	58.9	2511.2	8.787	2452.3	68.6	Bb11	
6	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:09:07.003	43326.002860679	43335.651485191	139.2	2548.7	9.649	2409.5	68.8	Ib13	
7	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:09:18.030	43337.029860121	43347.126456485	203.5	2623.7	10.097	2420.2	69.4	Ib14	
8	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:09:31.691	43349.690720310	43361.717041576	289.1	2500.5	12.026	2211.4	68.8	Ib14	
9	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:09:45.958	43363.958402306	43373.917161177	133.9	2580.8	9.959	2447.0	69.3	Ib14	
10	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:09:56.232	43375.232015125	43387.086039525	208.8	2538.0	11.854	2329.2	68.6	Ib15	
11	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:10:11.707	43389.706874981	43400.889161949	64.3	2564.8	11.182	2500.5	68.1	Bh12	
12	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:10:23.812	43401.811776703	43415.113094780	64.3	2580.8	13.301	2516.6	68.4	Bh13	
13	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:10:38.284	43417.284035295	43431.240081464	69.6	2559.4	13.956	2489.8	68.6	Bi131	
14	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:10:53.629	43432.629252086	43447.584620079	75.0	2602.2	14.955	2527.3	69.0	Bi113	
15	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:11:10.652	43449.652182475	43462.987959925	64.3	2548.7	13.336	2484.4	70.5	Bi121	
17	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:11:25.366	43464.365862952	43477.425965416	75.4	2596.5	13.060	2521.1	68.9	Bc12	
18	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:11:40.494	43479.493527811	43490.382689760	91.6	2542.6	10.889	2451.0	68.7	Bc12	
19	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:11:53.389	43492.389312161	43502.244692912	140.1	2596.5	9.855	2456.4	68.9	Bc11	
20	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:12:05.414	43504.413896172	43515.303058121	75.4	2526.4	10.889	2451.0	67.2	?	
21	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:12:17.096	43516.095623706	43521.298989067	129.3	2553.4	5.203	2424.1	68.7	Gd12	
22	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:12:27.123	43526.123301323	43531.636801044	161.6	2618.0	5.513	2456.4	68.7	Gd12	
23	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:12:37.509	43536.509185141	43541.540253637	140.1	2612.6	5.031	2472.6	68.4	Gd12	
24	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:12:43.023	43542.022684862	43551.361175015	70.0	2607.2	9.338	2537.2	69.0	Gd14	
25	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:12:52.637	43551.636850001	43553.325359290	183.2	2601.9	1.689	2418.7	69.4	Gd11	
26	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:12:55.773	43553.773331143	43556.116568524	150.8	2607.2	2.343	2456.4	69.1	Gd11	
27	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:12:57.392	43556.392243510	43564.072973283	113.1	2623.4	7.681	2510.3	68.8	Gd13	
28	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:13:05.383	43564.383107642	43573.072267302	156.2	2645.0	8.689	2488.7	68.4	Gd13	
29	Spectrogram 1	1	20180523-120653_AWI227-14_SV1004.wav	12:13:14.520	43573.520239154	43575.794557789	183.2	2623.4	2.274	2440.3	69.0	Gd11	
