Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:04:46.567	79021.567407660	79025.909288690	95.6	2570.9	4.342	2475.3	77.4	Be11	
2	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:04:52.150	79027.149826127	79035.764669442	116.9	2528.4	8.615	2411.5	74.4	Df11	
3	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:05:02.419	79037.418719358	79046.309237658	154.0	2555.0	8.891	2400.9	74.0	Df11	
4	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:05:12.455	79047.455033299	79055.794201627	180.6	2592.1	8.339	2411.5	74.0	Df11	
5	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:05:22.931	79056.931360944	79064.098910582	196.5	2565.6	7.168	2369.0	74.4	Df11	
6	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:05:30.711	79065.710658743	79072.878208380	106.2	2555.0	7.168	2448.7	74.8	Dg111	
7	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:05:39.878	79073.877530204	79079.253192432	185.9	2570.9	5.376	2385.0	74.7	Dg111	
8	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:05:46.910	79080.910480744	79085.665874253	95.6	2549.6	4.755	2454.0	75.4	Bd1111	
9	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:05:52.699	79087.698977275	79094.108420701	5.3	2565.6	6.409	2560.3	92.4	Bd1111	
10	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:05:59.763	79094.763148793	79099.932054781	37.2	2576.2	5.169	2539.0	74.2	Bd1111	
11	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:06:05.380	79100.380026634	79105.617851369	63.7	2592.1	5.238	2528.4	73.9	Bd2111	
12	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:06:12.337	79107.337109568	79113.918849860	100.9	2602.8	6.582	2501.8	74.4	Dg111	
13	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:06:20.090	79115.090468550	79121.568830723	58.4	2555.0	6.478	2496.5	75.4	Df11	
15	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:06:28.456	79123.455831757	79129.830815809	21.2	2523.1	6.375	2501.8	77.4	Df11	
16	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:06:36.037	79131.036893873	79138.342281003	63.7	2523.1	7.305	2459.3	75.5	Df11	
17	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:06:45.651	79140.651059012	79147.405096170	106.2	2491.2	6.754	2385.0	76.8	Df11	
18	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:06:53.361	79148.360742365	79151.841139064	58.4	2539.0	3.480	2480.6	73.6	Ee11	
19	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:06:57.048	79152.047895304	79154.597888925	201.8	2602.8	2.550	2400.9	74.0	Ee11	
20	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:07:02.976	79156.975585679	79159.939091780	42.5	2565.6	2.964	2523.1	73.3	Ee11	
21	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:07:05.215	79160.214766766	79163.764082211	74.4	2608.1	3.549	2533.7	73.4	Ee11	
22	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:07:11.571	79166.570641168	79170.326712853	85.0	2597.4	3.756	2512.5	73.5	Ee11	
23	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:07:15.706	79170.705765959	79172.876706474	58.4	2597.4	2.171	2539.0	74.1	Ee11	
24	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:07:21.013	79176.012509441	79178.803718674	74.4	2576.2	2.791	2501.8	73.2	Ee11	
25	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:07:25.285	79180.285471724	79182.973302838	116.9	2565.6	2.688	2448.7	73.9	Ee11	
26	Spectrogram 1	1	20170508-215730_AWI227-14_SV1004.wav	22:07:29.002	79184.002294053	79194.236727910	159.4	2592.1	10.234	2432.8	76.1	Df11	
27	Spectrogram 1	1	20170508-220730_AWI227-14_SV1004.wav	22:07:40.167	79195.167130988	79204.746836753	143.4	2570.9	9.580	2427.5	76.9	Df11	
28	Spectrogram 1	1	20170508-220730_AWI227-14_SV1004.wav	22:07:51.011	79206.011174077	79212.592914369	127.5	2533.7	6.582	2406.2	77.0	Df11	
29	Spectrogram 1	1	20170508-220730_AWI227-14_SV1004.wav	22:08:00.971	79214.970611123	79220.690867084	79.7	2549.6	5.720	2470.0	76.6	Be11	
30	Spectrogram 1	1	20170508-220730_AWI227-14_SV1004.wav	22:08:06.725	79221.724648281	79227.410444869	100.9	2618.7	5.686	2517.8	74.2	Bg211	
31	Spectrogram 1	1	20170508-220730_AWI227-14_SV1004.wav	22:08:13.444	79228.444226066	79234.819210119	47.8	2586.8	6.375	2539.0	75.1	Bg211	
32	Spectrogram 1	1	20170508-220730_AWI227-14_SV1004.wav	22:08:21.605	79236.604992402	79243.324570187	111.5	2544.3	6.720	2432.8	74.6	Bd1211	
33	Spectrogram 1	1	20170508-220730_AWI227-14_SV1004.wav	22:08:29.324	79244.323892011	79249.182663640	0.0	2586.8	4.859	2586.8	99.6	Bd1112	
34	Spectrogram 1	1	20170508-220730_AWI227-14_SV1004.wav	22:08:35.423	79250.423201077	79255.936700798	74.4	2555.0	5.513	2480.6	73.6	Bd1111	
35	Spectrogram 1	1	20170508-220730_AWI227-14_SV1004.wav	22:08:42.487	79257.487372595	79264.241409753	31.9	2634.6	6.754	2602.8	73.2	Bd1111	
