Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	20130521-053326_AWI227-12_SV1025.wav	5:42:08.532	20317.531862893	20330.026102668	63.6	1787.5	12.494	1723.9	72.4	Aa12	
2	Spectrogram 1	1	20130521-053326_AWI227-12_SV1025.wav	5:42:24.925	20332.925318527	20349.975468938	74.1	1766.3	17.050	1692.2	72.2	Aa13	
3	Spectrogram 1	1	20130521-053326_AWI227-12_SV1025.wav	5:42:43.495	20352.495200284	20368.130257239	26.5	1753.1	15.635	1726.6	75.2	Ai12	
4	Spectrogram 1	1	20130521-053326_AWI227-12_SV1025.wav	5:43:01.339	20370.339183608	20385.283951073	90.0	1792.8	14.945	1702.8	73.1	Ai12	
5	Spectrogram 1	1	20130521-053326_AWI227-12_SV1025.wav	5:43:17.639	20386.638833414	20404.793447009	71.5	1776.9	18.155	1705.4	72.2	Ac13	
6	Spectrogram 1	1	20130521-054326_AWI227-12_SV1025.wav	5:43:37.588	20406.588199684	20426.019848836	87.4	1795.5	19.432	1708.1	71.9	Ac13	
7	Spectrogram 1	1	20130521-054326_AWI227-12_SV1025.wav	5:43:59.307	20428.307398990	20446.082353366	71.5	1819.3	17.775	1747.8	72.4	Ac14	
8	Spectrogram 1	1	20130521-054326_AWI227-12_SV1025.wav	5:44:19.429	20448.429337633	20461.406780051	105.9	1763.7	12.977	1657.8	70.5	Ca12	
9	Spectrogram 1	1	20130521-054326_AWI227-12_SV1025.wav	5:47:10.529	20619.529014438	20633.438347668	87.4	1615.4	13.909	1528.0	72.4	Ai12	
10	Spectrogram 1	1	20130521-054326_AWI227-12_SV1025.wav	5:47:26.095	20635.095042445	20650.695584926	84.7	1689.5	15.601	1604.8	72.7	Ai12	
11	Spectrogram 1	1	20130521-054326_AWI227-12_SV1025.wav	5:47:43.186	20652.185553616	20670.478225109	31.8	1716.0	18.293	1684.2	73.6	Ac13	
