songid,bout_id,time,source,date,CNN_prediction,pulse_type,IPI,center_Freq,peak_Freq,E_peak_Freq,6dB_left_Freq,6dB_right_Freq,E_background,SNR,bandwidth,pulse_type_GMM_proba,totype
1563,35,197.00799999999998,boussole,2008-11-07 05:19:43.928000000,0.33262226,A,15.328000000000001,21.126581742746577,21.184854400143685,0.0013961802914541955,19.115494500860404,23.13766898463275,0.0002185267480144494,8.054369003112685,4.022174483772346,0.9999991942167203,AA
1563,35,212.336,boussole,2008-11-07 05:19:59.256000000,0.22065334,A,,21.128217858685062,21.232067074670447,0.0017490487295021937,19.379687870606894,22.876747846763227,0.0002184890867991439,9.033721598481213,3.497059976156333,0.9999992156325235,
1564,35,1.7919999999999998,boussole,2008-11-07 05:45:01.792000000,0.9491362,A,17.048000000000002,21.040722746755826,20.79083861500076,0.004284041078097516,18.896351859676436,23.18509363383522,0.00033899028637880967,11.016663726108115,4.288741774158783,0.9999967734692361,AB
1564,35,18.84,boussole,2008-11-07 05:45:18.840000000,0.17029072,B,15.104000000000001,19.81926930134822,19.862795380214283,0.0019580871178459347,18.134397509235402,21.50414109346104,0.00026759660157637014,8.643514165468162,3.3697435842256382,0.819729689378871,BA
1564,35,33.944,boussole,2008-11-07 05:45:33.944000000,0.84447837,A,15.072000000000001,20.94174622483395,20.79814276355878,0.004082532351857055,18.799831235820694,23.0836612138472,0.0002535142341155987,12.069272861957021,4.283829978026507,0.9999850187830972,AA
1564,35,49.016000000000005,boussole,2008-11-07 05:45:49.016000000,0.84736085,A,32.832,21.07819992695628,20.83442872845692,0.0043823396689015165,18.91300395537091,23.24339589854165,0.00024006589826020675,12.613755638539084,4.3303919431707385,0.9999982278933535,AA
1564,35,81.848,boussole,2008-11-07 05:46:21.848000000,0.90486294,A,15.232000000000001,21.029131794308974,20.77538302197982,0.004442700039699834,18.79388803020122,23.264375558416724,0.00032380719698510744,11.373604945077433,4.470487528215504,0.9999961241960449,AA
1564,35,97.08,boussole,2008-11-07 05:46:37.080000000,0.8774874,A,16.928,20.979495336982534,20.781063808950883,0.003772612837073507,18.743021752022408,23.21596892194266,0.0002821354995042225,11.261845037888472,4.472947169920253,0.9999915911562867,AA
1564,35,114.00800000000001,boussole,2008-11-07 05:46:54.008000000,0.5335449,A,15.328000000000001,20.510388285588046,20.29455912191834,0.0025957430009801545,18.590292917653056,22.430483653523037,0.00028067681170974206,9.660551570731036,3.8401907358699816,0.9946018232124221,AA
1564,35,129.33599999999998,boussole,2008-11-07 05:47:09.336000000,0.95565665,A,15.232000000000001,21.148773109501853,21.036741147488517,0.005700165208241288,19.194652785522237,23.10289343348147,0.0003212201209384967,12.49084701765655,3.908240647959232,0.9999994417202319,AA
1564,35,144.568,boussole,2008-11-07 05:47:24.568000000,0.8019336,A,17.056,20.889740573157585,20.819017973876587,0.004565046958151038,18.85261792094453,22.92686322537064,0.00033385671966740276,11.35885127368239,4.074245304426107,0.9999673415796178,AB
1564,35,161.624,boussole,2008-11-07 05:47:41.624000000,0.19543433,B,15.104000000000001,19.743978474452437,19.789375522628088,0.0019529267220620829,18.10611412864175,21.381842820263124,0.0003031966936133724,8.08961486980481,3.2757286916213744,0.8855627133340526,BA
1564,35,176.728,boussole,2008-11-07 05:47:56.728000000,0.81941044,A,15.296000000000001,20.951675396013506,20.860759563376455,0.004245795391846335,18.881997679677745,23.021353112349267,0.0002927849722793313,11.614102793432739,4.139355432671522,0.9999871176405618,AA
1564,35,192.024,boussole,2008-11-07 05:48:12.024000000,0.5013234,A,26.272000000000002,20.945744603946004,20.763673140484677,0.004799904001442698,18.988185142752698,22.903304065139313,0.00030330657744711274,11.993507230916524,3.9151189223866147,0.9999859010727028,AB
1564,35,218.296,boussole,2008-11-07 05:48:38.296000000,0.1795676,B,15.328000000000001,19.51677546851909,19.60521042936964,0.0020108780072776726,17.978090859862924,21.055460077175255,0.0003309904676734287,7.8357023777898736,3.077369217312331,0.9680323885646597,BA
1564,35,233.624,boussole,2008-11-07 05:48:53.624000000,0.5591425,A,15.104000000000001,20.972474900622018,20.776832857168294,0.0038351329567312283,18.810839708759104,23.134110092484935,0.00033093702362193373,10.640350680770974,4.323270383725831,0.999990630670252,AA
1564,35,248.728,boussole,2008-11-07 05:49:08.728000000,0.8960183,A,17.344,20.779859570623934,20.690213776675385,0.0055520918815486955,18.915767131923584,22.64395200932428,0.0002965663662107815,12.723347487856007,3.7281848774006967,0.9998407553137575,AA
1564,35,266.072,boussole,2008-11-07 05:49:26.072000000,0.29387584,A,15.264000000000001,20.084158850140177,19.913421656798583,0.0023587590000253606,18.205937196185182,21.96238050409517,0.000273903157025785,9.350865322704156,3.7564433079099864,0.6616889299521636,AA
1564,35,281.336,boussole,2008-11-07 05:49:41.336000000,0.9569686,A,15.168000000000001,20.74234892550635,20.60941517516962,0.004938835531184431,18.729662470370155,22.75503538064254,0.00023786243463538143,13.172987041233045,4.0253729102723845,0.9997317507837217,AA
1564,35,296.50399999999996,boussole,2008-11-07 05:49:56.504000000,0.95179325,A,,20.9882743644272,20.76607915629208,0.005134253283802636,18.993153202390335,22.983395526464065,0.0002999258143063094,12.334634429010931,3.99024232407373,0.9999926584596581,
1566,35,5.4879999999999995,boussole,2008-11-07 06:15:12.408000000,0.86374956,A,15.520000000000001,20.632317799259763,20.370881250852673,0.002406086055964738,18.555347148454665,22.70928845006486,0.00014966893623607157,12.061794842932475,4.153941301610196,0.9988305597655543,AA
1566,35,21.008000000000003,boussole,2008-11-07 06:15:27.928000000,0.88908154,A,17.248,20.722534491500426,20.721981567640118,0.002379283556059855,18.820705554469363,22.62436342853149,0.00013650165658507345,12.413082810589822,3.803657874062125,0.9996480871694489,AB
1566,35,38.256,boussole,2008-11-07 06:15:45.176000000,0.3424183,B,15.424000000000001,19.480197053191816,19.64437168418976,0.0014117617048150762,17.902684024032776,21.05771008235085,0.00017908072111750002,8.967125626078213,3.155026058318075,0.9733119404232099,BA
1566,35,53.68,boussole,2008-11-07 06:16:00.600000000,0.96147645,A,17.12,20.677309960143866,20.372298697078108,0.0024241533197845604,18.63931214055388,22.715307779733852,0.00016435977573048922,11.687645440774235,4.075995639179972,0.9993528349760901,AA
1566,35,70.8,boussole,2008-11-07 06:16:17.720000000,0.7368892,A,15.296000000000001,20.058222230961885,19.7485341303369,0.0019483594379167178,17.986608745665027,22.129835716258743,0.00016910870161079676,10.615031244879859,4.143226970593716,0.6071150617054658,AA
1566,35,86.096,boussole,2008-11-07 06:16:33.016000000,0.9705113,A,15.264000000000001,20.956421762883743,20.601822880960086,0.002224665160191383,18.76769426358517,23.14514926218232,0.00014499909542702277,11.858993605993348,4.377454998597148,0.9999880173047075,AA
1566,35,101.36,boussole,2008-11-07 06:16:48.280000000,0.67028475,A,17.216,20.393324595857763,20.287217904815005,0.002546184039958449,18.651507011340897,22.135142180374626,0.0001472407543505032,12.378617577827688,3.483635169033729,0.9789883944603858,AB
1566,35,118.57600000000001,boussole,2008-11-07 06:17:05.496000000,0.38934898,B,15.392000000000001,19.683024493414322,19.68907083858466,0.001483461616618538,18.072751475411245,21.293297511417403,0.00016571127627311138,9.519242516058023,3.2205460360061586,0.9203874150794842,BA
1566,35,133.96800000000002,boussole,2008-11-07 06:17:20.888000000,0.72508645,A,15.360000000000001,20.763960337599357,20.24379758956579,0.002072907222484863,18.472287564273387,23.05563311092533,0.00015082148366978156,11.38116655985636,4.583345546651945,0.9998011241790342,AA
1566,35,149.328,boussole,2008-11-07 06:17:36.248000000,0.6246464,A,17.28,20.61559765319919,20.415454122824336,0.0023642738190183077,18.67519435484656,22.556000951551816,0.0001480146210974097,12.03393155307888,3.8808065967052556,0.9985483305638173,AB
1566,35,166.608,boussole,2008-11-07 06:17:53.528000000,0.5499534,B,15.200000000000001,19.701928920468518,19.685106316337556,0.0017695599066666053,18.04520163281643,21.358656208120603,0.00015124598196786525,10.681814239037955,3.313454575304174,0.9109994752389684,BA
1566,35,181.80800000000002,boussole,2008-11-07 06:18:08.728000000,0.77111757,A,15.296000000000001,20.239622576199736,20.136718646283416,0.002407320466413736,18.472892779912847,22.006352372486624,0.0001260182790514152,12.81100363664834,3.5334595925737773,0.8985938688237093,AA
1566,35,197.104,boussole,2008-11-07 06:18:24.024000000,0.759651,A,17.216,20.62435352420642,20.393123280326968,0.0022916629194272725,18.56778968875172,22.680917359661116,0.00014744299811492032,11.915265843702247,4.113127670909396,0.9987033902238688,AB
1566,35,214.32000000000002,boussole,2008-11-07 06:18:41.240000000,0.23883148,B,15.520000000000001,19.56339564842048,19.588759108962222,0.001328998766288975,17.918584637715057,21.208206659125903,0.00015014632306277308,9.470098765705576,3.289622021410846,0.9593009208893111,BA
1566,35,229.84000000000003,boussole,2008-11-07 06:18:56.760000000,0.87563986,A,15.392000000000001,20.716060171546488,20.18496160256842,0.0021819188465059904,18.55755827442275,22.874562068670222,0.00014404599825540518,11.803373959212763,4.317003794247473,0.9996156763333536,AA
1566,35,245.232,boussole,2008-11-07 06:19:12.152000000,0.786617,A,17.312,20.564148477061714,20.31681028794885,0.0027991250010685935,18.692231040065966,22.436065914057462,0.00014548566389756504,12.842020930563226,3.7438348739914957,0.9972122822972302,AB
1566,35,262.544,boussole,2008-11-07 06:19:29.464000000,0.27454248,B,15.264000000000001,19.66652026199726,19.599261560713323,0.0013800861175582392,17.938864448228784,21.394176075765735,0.00016309708424991592,9.274599902224152,3.4553116275369504,0.9276976353085554,BA
1566,35,277.808,boussole,2008-11-07 06:19:44.728000000,0.79817396,A,,20.361639047239816,20.217047601011274,0.002264886660180716,18.581761238036364,22.141516856443268,0.00019370002010309895,10.679168080666875,3.5597556184069035,0.9702805505555778,
1567,35,5.359999999999999,boussole,2008-11-07 06:30:17.400000000,0.83368605,B,15.232000000000001,19.938049071091278,19.959083223771025,0.004088034655597436,18.26823173884954,21.607866403333016,0.0002620014407020691,11.932108893586534,3.3396346644834765,0.644558885152487,BA
1567,35,20.592,boussole,2008-11-07 06:30:32.632000000,0.96457934,A,15.200000000000001,20.520022679264834,20.571509157398,0.005617329285637003,18.61054365761922,22.42950170091045,0.00032042787282189866,12.43799596086745,3.8189580432912287,0.9951969762224824,AA
1567,35,35.792,boussole,2008-11-07 06:30:47.832000000,0.9861281,A,17.088,20.80463369013912,20.683827549190443,0.00662999572559308,18.716462860161965,22.89280452011628,0.0002838165648788829,13.684755090680543,4.176341659954314,0.9998877626601544,AB
1567,35,52.88,boussole,2008-11-07 06:31:04.920000000,0.5454198,B,15.264000000000001,19.678186835285675,19.72519845736165,0.003018072862003283,18.16321849830276,21.19315517226859,0.00028898642741719395,10.188522741672859,3.029936673965828,0.9226115071861798,BA
1567,35,68.144,boussole,2008-11-07 06:31:20.184000000,0.98388654,A,17.312,20.6767627908361,20.652096108536266,0.00629542888443489,18.70437179419526,22.649153787476944,0.0002748497837580591,13.599299227242385,3.9447819932816834,0.9993481049591006,AB
1567,35,85.45600000000002,boussole,2008-11-07 06:31:37.496000000,0.3204937,B,15.200000000000001,19.545173925634558,19.66005992839775,0.0028157108932817176,18.050082227934197,21.04026562333492,0.000301504486449724,9.702942821007861,2.9901833954007238,0.9630212820425557,BA
1567,35,100.656,boussole,2008-11-07 06:31:52.696000000,0.49964762,A,37.92,20.515626519204773,20.50206002381447,0.004625362577891921,18.57380420695825,22.45744883145129,0.0003608460884885195,11.078237803724955,3.8836446244930407,0.9949335663465312,AA
1567,35,138.576,boussole,2008-11-07 06:32:30.616000000,0.15655015,A,,20.092396914142185,20.16771522018002,0.001299865846944663,18.563160600285897,21.621633227998476,0.00028645996346603127,6.568346009243287,3.058472627712579,0.6784492193301256,
1569,35,5.4239999999999995,boussole,2008-11-07 06:45:13.944000000,0.31540394,B,15.328000000000001,19.87722595417771,19.89982681421559,0.0011151257196465114,18.384368658021778,21.370083250333646,0.00017810381430158768,7.966506121621713,2.9857145923118686,0.7461662450721787,BA
1569,35,20.752,boussole,2008-11-07 06:45:29.272000000,0.9508914,A,17.184,20.82846796305377,20.54931342493804,0.0025082166183872717,18.651065315148728,23.005870610958816,0.0001426401374756412,12.451232922358725,4.354805295810088,0.999920161904962,AB
1569,35,37.93599999999999,boussole,2008-11-07 06:45:46.456000000,0.6310571,B,15.040000000000001,19.931098129928863,19.970430814611774,0.001441948391226209,18.23463220394364,21.62756405591409,0.000138474242407846,10.175807190266447,3.3929318519704488,0.6573978799522843,BA
1569,35,52.976,boussole,2008-11-07 06:46:01.496000000,0.90924776,A,17.408,20.99393244605227,20.91289149950221,0.0024659453577170263,18.91412555897948,23.07373933312506,0.00013801811038878693,12.520473717722474,4.15961377414558,0.9999932753365932,AB
1569,35,70.38400000000001,boussole,2008-11-07 06:46:18.904000000,0.22938716,B,15.072000000000001,19.820177087393077,19.677043628665764,0.0007945037314092225,17.94566082825218,21.69469334653397,0.00015811506309922556,7.011226955221681,3.7490325182817905,0.8187445935004704,BA
1569,35,85.456,boussole,2008-11-07 06:46:33.976000000,0.9155563,A,15.232000000000001,20.993256158784003,20.872644407556866,0.002601775599076677,19.022516995479382,22.963995322088625,0.00011649034984029338,13.489798867849544,3.941478326609243,0.9999932043408295,AA
1569,35,100.688,boussole,2008-11-07 06:46:49.208000000,0.95033866,A,17.312,20.864728794681085,20.530130903953534,0.0024698175331175,18.846957387047706,22.88250020231446,0.00016507369324947834,11.749870013255908,4.035542815266755,0.9999528106016984,AB
1569,35,118.0,boussole,2008-11-07 06:47:06.520000000,0.34233442,B,15.296000000000001,19.74030281369921,19.728677420206502,0.001126922211016968,18.172999025923946,21.30760660147447,0.00012488330148200739,9.553895672313805,3.134607575550522,0.8880662015146827,BA
1569,35,133.296,boussole,2008-11-07 06:47:21.816000000,0.947663,A,15.200000000000001,21.01052848124271,20.80784214158082,0.002483293886552505,18.858644803235713,23.162412159249705,0.00015022415274926147,12.182883560652018,4.303767356013992,0.9999948083181697,AA
1569,35,148.49599999999998,boussole,2008-11-07 06:47:37.016000000,0.7877518,A,17.312,20.884139043403476,20.76930684913092,0.002113424418360067,18.988218598668915,22.780059488138036,0.00013315044853362356,12.006440871731936,3.791840889469121,0.9999645219724189,AA
1569,35,165.808,boussole,2008-11-07 06:47:54.328000000,0.40847787,A,15.392000000000001,20.05319415217204,19.919744214399376,0.001296736200580786,18.263152798915588,21.84323550542849,0.00012057829715317298,10.315824887567036,3.5800827065129006,0.5962987046000658,AA
1569,35,181.20000000000002,boussole,2008-11-07 06:48:09.720000000,0.93465364,A,15.328000000000001,20.67335340482936,20.579920228954265,0.0022960359560673924,18.830394619929567,22.516312189729152,0.00012154231923255259,12.762511656961266,3.685917569799585,0.9993178762983397,AA
1569,35,196.528,boussole,2008-11-07 06:48:25.048000000,0.8688181,A,26.688000000000002,20.915363375025912,20.683479219257435,0.0024510028083996075,18.728865058352994,23.10186169169883,0.00014514068034859754,12.275546543635317,4.372996633345835,0.9999777017594945,AB
1569,35,223.21599999999998,boussole,2008-11-07 06:48:51.736000000,0.31269667,B,15.520000000000001,19.574203081283663,19.498528022249452,0.0011033453368036713,18.01897435741031,21.129431805157015,0.0001411365941310002,8.930718308898385,3.110457447746704,0.9568824594634449,BA
1569,35,238.736,boussole,2008-11-07 06:49:07.256000000,0.90911895,A,15.328000000000001,20.78108766891637,20.78584969329303,0.0019584688596221093,18.88414708002264,22.678028257810098,0.00015325983788127954,11.06488308673297,3.7938811777874584,0.999843477180389,AA
1569,35,254.064,boussole,2008-11-07 06:49:22.584000000,0.9348114,A,17.44,21.19505244137612,20.826043984603643,0.0023896900712367984,18.883236988739327,23.506867894012913,0.00016724674627220155,11.549839016848647,4.623630905273586,0.9999997431430716,AA
1569,35,271.504,boussole,2008-11-07 06:49:40.024000000,0.22479503,A,15.360000000000001,20.17861954038449,19.948376773670432,0.0007288112683952233,18.070857224218813,22.286381856550168,0.00013269203293330372,7.397702309586425,4.2155246323313555,0.8275999509817374,AA
1569,35,286.864,boussole,2008-11-07 06:49:55.384000000,0.96418875,A,,21.122560517735188,20.89333438897034,0.002729929461717436,18.95478753666458,23.2903334988058,0.00011373763458823989,13.802472335597667,4.335545962141222,0.9999991391319524,
1570,35,5.424000000000007,boussole,2008-11-07 07:03:49.144000000,0.5817757,A,17.184,20.781194160070648,20.447830399524918,0.004283401448401692,18.55672114627226,23.005667173869032,0.0005435443370325017,8.965538038311113,4.448946027596772,0.9998437110740034,AB
1570,35,22.608000000000004,boussole,2008-11-07 07:04:06.328000000,0.16981854,B,15.392000000000001,19.74325354107539,19.919556273565348,0.004282696625848346,18.140915739118046,21.345591343032734,0.00044848346218215817,9.799708782138989,3.204675603914687,0.8860610481688587,BA
1570,35,38.00000000000003,boussole,2008-11-07 07:04:21.720000000,0.70188916,A,17.344,20.81145031637079,20.50758037858806,0.004234560402679803,18.591044479023896,23.031856153717687,0.00046342959273954723,9.608245694879944,4.440811674693791,0.9998981393343902,AB
1570,35,55.343999999999966,boussole,2008-11-07 07:04:39.064000000,0.2659676,B,15.488000000000001,19.477182755400236,19.455934983686838,0.0035114598927100567,17.76919973834647,21.185165772454003,0.0005369089477662208,8.155870706583224,3.4159660341075337,0.9736964225456299,BA
1570,35,70.83200000000002,boussole,2008-11-07 07:04:54.552000000,0.741997,A,,20.575607422915738,20.331324788861775,0.005624012232586755,18.582712619056885,22.56850222677459,0.0005978334446781851,9.734660494526086,3.985789607717706,0.99758531057543,
1571,35,5.4879999999999995,boussole,2008-11-07 07:15:10.328000000,0.89177346,A,17.44,20.682587127091935,20.72711940679144,0.0022287012917764325,18.87513486832944,22.49003938585443,0.00017432352818742185,11.066958576430952,3.614904517524991,0.9993967940014955,AB
1571,35,22.928,boussole,2008-11-07 07:15:27.768000000,0.21261048,B,15.616000000000001,19.850285768379933,20.001699037823947,0.0010900060196777765,18.09017195483993,21.610399581919935,0.00020877888519230963,7.1774232211414235,3.520227627080004,0.7831249071886924,BA
1571,35,38.544,boussole,2008-11-07 07:15:43.384000000,0.56733793,A,15.072000000000001,21.117133563888814,20.644921453218494,0.001969646564885503,18.862683998011946,23.37158312976568,0.00018622897019251455,10.243410612527097,4.508899131753733,0.9999990589419577,AA
1571,35,53.616,boussole,2008-11-07 07:15:58.456000000,0.7387832,A,17.184,20.651145300044373,20.80999043672653,0.002018846147073129,18.7612075067264,22.541083093362346,0.0002114309520335009,9.79934657997211,3.7798755866359457,0.9990854404246561,AB
1571,35,70.8,boussole,2008-11-07 07:16:15.640000000,0.23186503,B,15.296000000000001,19.88196192195568,19.87084702932871,0.0009593156637065711,18.342834051598604,21.421089792312756,0.00018433578830395785,7.163518751624736,3.0782557407141518,0.7391553982545329,BA
1571,35,86.096,boussole,2008-11-07 07:16:30.936000000,0.5503522,A,17.28,20.733378727382565,20.783412028683642,0.002270232828726307,18.61433677654031,22.85242067822482,0.0001684741877925787,11.29537028171841,4.2380839016845115,0.9996965688014643,AA
1571,35,103.376,boussole,2008-11-07 07:16:48.216000000,0.16170143,A,15.072000000000001,20.146963389540396,19.636316850642658,0.0010224236178972403,18.160394723858527,22.13353205522227,0.00017557679450691532,7.651637572173734,3.9731373313637413,0.7791748076343148,AA
1571,35,118.448,boussole,2008-11-07 07:17:03.288000000,0.6648321,A,15.296000000000001,21.00858187847848,20.688738105975318,0.0021089619030016378,18.884734832326693,23.132428924630265,0.00016713780874394338,11.009940305069543,4.247694092303572,0.9999946478201256,AA
1571,35,133.744,boussole,2008-11-07 07:17:18.584000000,0.70493704,A,17.376,20.73198434234324,20.501091387615418,0.0022888009074432517,18.671816680316294,22.792152004370188,0.00014592698279611998,11.954724139444522,4.120335324053894,0.9996907156774125,AB
1571,35,151.12,boussole,2008-11-07 07:17:35.960000000,0.21940066,B,15.360000000000001,19.764799266272842,19.76570308077742,0.0012380300143911408,17.815033318675475,21.71456521387021,0.0002076871871071609,7.753214693704833,3.899531895194734,0.8702452028500605,BA
1571,35,166.48000000000002,boussole,2008-11-07 07:17:51.320000000,0.83770776,A,17.984,20.95677374747575,20.89874391250537,0.0025112460262647403,19.08723140213896,22.826316092812537,0.0001828566078304139,11.37778603622098,3.7390846906735753,0.9999880815391332,AB
1571,35,184.464,boussole,2008-11-07 07:18:09.304000000,0.2664241,B,15.232000000000001,19.807695188078412,20.14491265491966,0.0010870848607384387,18.02884893739919,21.58654143875764,0.00021193546916024376,7.100598020125666,3.5576925013584493,0.8318542357146518,BA
1571,35,199.696,boussole,2008-11-07 07:18:24.536000000,0.65886444,A,14.88,20.757206711211804,20.53509478906204,0.002311331432461369,18.836938931138803,22.677474491284805,0.00017146205313186826,11.296942056523054,3.8405355601460016,0.9997815525918082,AA
1571,35,214.576,boussole,2008-11-07 07:18:39.416000000,0.63084054,A,17.024,20.85414184809774,20.436127307658282,0.001593219035611309,18.81017495802204,22.898108738173438,0.00015882796406423497,10.013485177400899,4.087933780151399,0.9999449277707485,AB
1571,35,231.6,boussole,2008-11-07 07:18:56.440000000,0.35309356,B,15.136000000000001,19.971855643377634,19.90510422855564,0.0013885463000445626,18.220901380924165,21.722809905831102,0.0001828839275982049,8.803848255352692,3.5019085249069377,0.5782360701653819,BA
1571,35,246.736,boussole,2008-11-07 07:19:11.576000000,0.27943218,A,32.832,21.237563450580318,21.02377499700913,0.0015173098251172186,18.63818350294926,23.83694339821137,0.00018526346303993175,9.13284492194893,5.198759895262111,0.9999998757610942,AA
1571,35,279.568,boussole,2008-11-07 07:19:44.408000000,0.28489977,A,15.168000000000001,20.633040961952375,20.82003920654188,0.0017431916871372293,18.628488500046643,22.63759342385811,0.00021165670225196617,9.157131209420776,4.009104923811467,0.998841496048882,AA
1571,35,294.736,boussole,2008-11-07 07:19:59.576000000,0.1755663,A,,20.620370335843116,20.659800803251354,0.0018377802045873469,18.72070516707916,22.520035504607073,0.00019256821411729505,9.797089665042442,3.7993303375279126,0.9986349249763732,
1572,35,5.295999999999992,boussole,2008-11-07 07:32:59.256000000,0.1786818,B,15.488000000000001,19.509886478362056,19.592128690870208,0.001788617670431145,18.11331594198008,20.90645701474403,0.00042538142486249323,6.2373899536043655,2.7931410727639516,0.9691199160182674,BA
1572,35,20.783999999999992,boussole,2008-11-07 07:33:14.744000000,0.23140527,A,17.76,20.034759186501454,20.183702661848294,0.0033698785089656545,18.27193717014054,21.797581202862368,0.00037689003394913794,9.513995903337149,3.5256440327218286,0.5562839841844719,AB
1572,35,38.54400000000001,boussole,2008-11-07 07:33:32.504000000,0.18234463,B,15.520000000000001,19.77720884746083,19.631955980567156,0.0026414943885084913,17.844698882663117,21.709718812258544,0.0004199168740749986,7.986863656070264,3.8650199295954266,0.8601356253850384,BA
1572,35,54.06399999999999,boussole,2008-11-07 07:33:48.024000000,0.56552875,A,17.568,20.654679566347667,20.44802410127616,0.003907431821863451,18.504852292147454,22.80450684054788,0.0003144013204391356,10.944070477025726,4.299654548400426,0.9991269333538016,AB
1572,35,71.63199999999998,boussole,2008-11-07 07:34:05.592000000,0.1770561,B,15.904000000000002,19.698714106402562,19.54644250408828,0.0019574214100286148,17.837187320945887,21.560240891859237,0.0004017679160753555,6.877090818642687,3.7230535709133505,0.9126776180031282,BA
1572,35,87.53600000000003,boussole,2008-11-07 07:34:21.496000000,0.51127845,A,26.688000000000002,20.625405688053444,20.304890101598566,0.004478320696225769,18.452397190016466,22.798414186090422,0.00040269487804929667,10.461390847707673,4.346016996073956,0.9987209192430525,AB
1572,35,114.22399999999996,boussole,2008-11-07 07:34:48.184000000,0.1944061,B,,19.79049627907567,19.744815490118317,0.003082465393103998,18.236942411263634,21.3440501468877,0.00038666336203841534,9.015651866486664,3.1071077356240657,0.8484349482420417,
1573,35,5.488,boussole,2008-11-07 07:45:07.608000000,0.7403381,A,15.360000000000001,20.689088842865548,20.57584410453923,0.002125233586331912,18.645195549737505,22.73298213599359,0.00022078016212962346,9.834466227754042,4.087786586256087,0.9994470199204032,AA
1573,35,20.848,boussole,2008-11-07 07:45:22.968000000,0.6400923,A,17.344,20.733702054839554,20.37962405027447,0.0021649786875736457,18.566036755930263,22.901367353748846,0.00020109406310557466,10.320543763179817,4.335330597818583,0.9996979107062806,AA
1573,35,38.19200000000001,boussole,2008-11-07 07:45:40.312000000,0.16901457,A,15.488000000000001,20.426996858170472,19.784962374117665,0.0011276061406867725,18.013582565071953,22.84041115126899,0.0002035760286192604,7.434307944221615,4.826828586197038,0.9856152062010435,AA
1573,35,53.68,boussole,2008-11-07 07:45:55.800000000,0.7510345,A,17.472,20.730758716546035,20.622480253127993,0.0022652783767543503,18.78865940598983,22.672858027102237,0.00021274403808146697,10.272641811433513,3.8841986211124073,0.9996854813367588,AB
1573,35,71.15199999999999,boussole,2008-11-07 07:46:13.272000000,0.16754185,B,,19.7996882463122,19.67611189695051,0.0012047493809788704,17.929691120248073,21.66968537237633,0.00023214209142725795,7.151428190330938,3.7399942521282554,0.839781453845671,
1574,35,5.52000000000001,boussole,2008-11-07 07:47:58.520000000,0.1563257,A,26.368000000000002,20.24539273191825,19.620111299010276,0.0011008886204233695,17.823025975122654,22.667759488713845,0.00017663224098902206,7.946734035646745,4.844733513591191,0.9038735215312266,AB
1574,35,31.888000000000005,boussole,2008-11-07 07:48:24.888000000,0.46291465,B,15.616000000000001,19.81954914776697,19.83697253491347,0.0017054566329276493,18.107602884405892,21.531495411128052,0.00019411867817275744,9.437733550816064,3.4238925267221596,0.8194265472739924,BA
1574,35,47.50400000000002,boussole,2008-11-07 07:48:40.504000000,0.6826399,A,17.824,20.675658556299872,20.63764544990817,0.0019740449527936082,18.463372856204643,22.887944256395105,0.00017952593917867186,10.412298307759453,4.424571400190462,0.9993384581183521,AB
1574,35,65.328,boussole,2008-11-07 07:48:58.328000000,0.20412569,B,15.488000000000001,19.94023013416512,19.788652294286805,0.001430738534449089,18.003312567122254,21.87714770120799,0.00020225514032394098,8.496607062367435,3.873835134085734,0.6404699322519886,BA
1574,35,80.816,boussole,2008-11-07 07:49:13.816000000,0.7285942,A,17.312,20.973471800237498,20.548420080789448,0.002372324865868864,18.778009325677207,23.16893427479779,0.00015907515641965246,11.735718020432998,4.390924949120585,0.9999907732746345,AB
1574,35,98.12799999999999,boussole,2008-11-07 07:49:31.128000000,0.15604869,B,15.392000000000001,19.43036729158098,19.499969557603325,0.001454334573441138,17.918286598664686,20.942447984497267,0.0002383866884335307,7.853823279458312,3.0241613858325813,0.9788503697149452,BA
1574,35,113.51999999999998,boussole,2008-11-07 07:49:46.520000000,0.46655086,A,,20.82068893071581,20.45912867428005,0.002074318704019912,18.55760878007085,23.083769081360767,0.00026005838956337653,9.018046145659497,4.5261603012899165,0.9999107351172329,
1575,35,5.4879999999999995,boussole,2008-11-07 08:18:03.288000000,0.17976938,A,33.088,21.38018687309159,20.401079752811167,0.0032683786534773124,18.66994840353026,24.090425342652914,0.0006166852415310613,7.242688103153281,5.420476939122654,0.9999999900933689,AA
1575,35,38.575999999999965,boussole,2008-11-07 08:18:36.376000000,0.5633838,A,33.152,20.64528853666866,20.367971979117065,0.00441884444270586,18.709205134093075,22.58137193924424,0.00048033999600313536,9.637599631719585,3.8721668051511635,0.9990124883133413,AA
1575,35,71.72799999999998,boussole,2008-11-07 08:19:09.528000000,0.26559824,A,15.360000000000001,21.116948625905742,20.49436393185257,0.003128899698524091,18.51161264212587,23.722284609685616,0.0004729860424770278,8.205433162540384,5.2106719675597475,0.9999990560848547,AA
1575,35,87.08799999999997,boussole,2008-11-07 08:19:24.888000000,0.19806719,A,32.832,20.95184008758514,20.95752118577616,0.003534262139242857,19.104478317183435,22.799201857986844,0.0005014891045407141,8.48037256473865,3.694723540803409,0.9999871499266301,AA
