Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
13	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:47:08.329	119.329366776	124.584886865	82.6	2645.9	5.256	2563.3	75.4	Ec22	
14	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:47:13.761	124.761077612	142.575243108	24.8	2645.9	17.814	2621.1	75.3	Eh24	
15	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:47:31.780	142.780003631	146.943467597	53.7	2650.0	4.163	2596.3	76.5	Df11	
16	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:47:36.421	147.421242151	152.574381978	28.9	2641.7	5.153	2612.8	75.2	Df11	
17	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:47:42.829	153.829484806	159.050878141	28.9	2633.5	5.221	2604.6	77.2	Df11	
18	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:47:48.529	159.528652695	163.726243415	33.0	2633.5	4.198	2600.5	76.5	Df11	
19	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:47:53.227	164.227022153	168.800007166	45.4	2617.0	4.573	2571.6	70.2	Ar11	
20	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:47:59.302	170.301584334	174.772189085	37.1	2629.4	4.471	2592.2	67.1	Ar11	
21	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:04.941	175.941343815	180.992103381	53.7	2629.4	5.051	2575.7	69.3	Ar11	
22	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:10.333	181.333370919	185.701595409	78.4	2654.1	4.368	2575.7	72.1	Ar11	
23	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:16.340	187.339679592	192.117425128	41.3	2633.5	4.778	2592.2	70.5	Ar11	
24	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:22.699	193.698881423	198.203612928	28.9	2645.9	4.505	2617.0	71.4	Ar11	
26	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:27.818	198.817894497	203.322626001	41.3	2645.9	4.505	2604.6	71.6	Ar11	
27	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:33.619	204.619442647	209.533695197	16.5	2612.8	4.914	2596.3	71.7	Ar11	
28	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:39.839	210.839105336	215.412090348	53.7	2650.0	4.573	2596.3	72.0	Ar11	
29	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:44.787	215.787484640	220.189835883	78.4	2645.9	4.402	2567.4	70.8	Ar11	
30	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:49.838	220.838244206	224.967581418	49.5	2637.6	4.129	2588.1	72.2	Ar11	
34	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:48:56.392	227.392094973	230.838897110	37.1	2596.3	3.447	2559.2	70.7	Ar11	
35	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:01.955	232.954755847	237.152346567	37.1	2612.8	4.198	2575.7	71.3	Ar11	
36	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:06.869	237.869008397	241.691204825	49.5	2608.7	3.822	2559.2	67.6	Ar11	
37	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:11.237	242.237232886	246.025302561	57.8	2629.4	3.788	2571.6	71.9	Ar11	
38	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:16.683	247.683102642	251.914820116	28.9	2641.7	4.232	2612.8	71.3	Ar11	
39	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:22.928	253.928298592	258.023509051	20.6	2625.2	4.095	2604.6	72.7	Ar11	
40	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:27.481	258.481311546	262.610648759	28.9	2629.4	4.129	2600.5	71.8	Ar11	
41	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:32.054	263.054296558	267.217760525	24.8	2650.0	4.163	2625.2	71.1	Ar11	
42	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:37.735	268.735262254	273.615388050	0.0	2650.0	4.880	2650.0	69.6	Ar11	
43	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:43.878	274.878077942	278.666147616	24.8	2621.1	3.788	2596.3	72.0	Ar11	
44	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:48.249	279.248575511	283.548546493	33.0	2654.1	4.300	2621.1	71.7	Ar11	
45	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:52.992	283.992194293	288.360418782	33.0	2654.1	4.368	2621.1	72.2	Ar11	
46	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:49:58.316	289.315967889	294.742121747	28.9	2645.9	5.426	2617.0	72.6	Ar11	
47	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:04.527	295.526556028	300.611442348	0.0	2633.5	5.085	2633.5	72.4	Ar11	
48	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:10.089	301.089216901	304.843159822	53.7	2645.9	3.754	2592.2	71.4	Ar11	
49	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:14.082	305.082047099	309.757412373	24.8	2641.7	4.675	2617.0	71.1	Ar11	
50	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:20.211	311.211466844	316.296353163	74.3	2633.5	5.085	2559.2	70.2	Ar11	
51	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:26.218	317.217775517	322.370915344	53.7	2625.2	5.153	2571.6	70.6	Ar11	
52	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:31.780	322.780436390	326.807393341	41.3	2637.6	4.027	2596.3	73.6	As11	
53	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:36.490	327.489928418	331.824026153	0.0	2633.5	4.334	2633.5	67.6	As11	
55	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:41.717	332.717128824	338.211536190	21.7	2623.0	5.494	2601.3	66.4	As11	
56	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:48.508	339.508352835	344.251971616	21.7	2614.3	4.744	2592.6	66.1	As11	
57	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:53.764	344.763872924	349.302731182	34.8	2631.7	4.539	2596.9	68.1	As11	
58	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:50:58.883	349.882885997	354.421744256	17.4	2644.8	4.539	2627.4	67.1	As11	
59	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:05.809	356.808591327	361.688717124	21.7	2649.1	4.880	2627.4	63.4	As11	
60	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:11.132	362.132364923	366.398209151	17.4	2631.7	4.266	2614.3	64.9	As11	
61	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:15.876	366.875983705	371.858489763	4.3	2627.4	4.983	2623.0	65.4	As11	
62	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:22.121	373.121179654	377.864798436	17.4	2649.1	4.744	2631.7	63.9	As11	
63	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:28.537	379.537009373	383.871107109	26.1	2627.4	4.334	2601.3	65.3	As11	
64	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:33.338	384.337754705	389.183753748	21.7	2631.7	4.846	2610.0	64.4	As11	
65	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:39.742	390.741702643	395.826588963	17.4	2618.7	5.085	2601.3	64.8	As11	
66	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:45.733	396.732841414	401.237572919	17.4	2623.0	4.505	2605.6	65.0	As11	
67	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:50.920	401.920107995	406.322459238	13.0	2605.6	4.402	2592.6	65.5	As11	
68	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:51:55.937	406.936740807	411.612106081	0.0	2627.4	4.675	2627.4	64.4	As11	
69	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:02.353	413.352570526	417.481907738	30.4	2605.6	4.129	2575.2	65.7	As11	
70	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:07.918	418.918263526	423.354741523	21.7	2605.6	4.436	2583.9	66.5	As11	
71	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:12.901	423.900769584	428.985655903	13.0	2601.3	5.085	2588.2	66.1	As11	
72	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:18.664	429.663891875	434.987665471	21.7	2610.0	5.324	2588.2	63.7	As11	
73	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:25.319	436.318608870	440.789213621	17.4	2618.7	4.471	2601.3	65.2	As11	
74	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:30.397	441.396667173	445.560131140	21.7	2614.3	4.163	2592.6	65.5	As11	
75	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:35.755	446.754567523	451.327552536	8.7	2610.0	4.573	2601.3	64.5	As11	
76	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:41.966	452.965636719	457.402114716	26.1	2579.5	4.436	2553.4	65.3	As11	
77	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:46.914	457.914016024	462.009226482	30.4	2596.9	4.095	2566.5	64.9	As11	
78	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:51.385	462.384620774	466.855225525	26.1	2601.3	4.471	2575.2	66.1	As11	
79	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:52:57.800	468.800450493	473.134548229	30.4	2596.9	4.334	2566.5	64.9	As11	
80	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:04.131	475.131338709	479.363056183	39.1	2640.4	4.232	2601.3	65.6	As11	
81	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:09.216	480.216225029	484.618576272	17.4	2605.6	4.402	2588.2	66.3	As11	
82	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:14.130	485.130477579	489.498702068	8.7	2588.2	4.368	2579.5	66.5	As11	
83	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:19.880	490.879948554	495.555313828	17.4	2610.0	4.675	2592.6	65.6	As11	
84	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:25.886	496.886257227	501.356861978	17.4	2596.9	4.471	2579.5	66.9	As11	
86	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:30.000	501.999864514	505.241906127	21.7	2610.0	3.242	2588.2	61.9	Jb11	
87	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:34.686	505.685553927	509.883144647	17.4	2610.0	4.198	2592.6	63.2	Jb11	
88	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:39.429	510.429172708	514.899777459	0.0	2614.3	4.471	2614.3	62.1	Jb11	
89	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:44.412	515.411678766	519.268001948	4.3	2605.6	3.856	2601.3	62.2	Jb11	
90	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:48.473	519.472762471	522.851311100	30.4	2605.6	3.379	2575.2	63.2	Jb11	
91	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:52.056	523.056071623	525.717958421	13.0	2614.3	2.662	2601.3	64.9	Jb11	
92	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:53:55.912	526.912394805	531.075858771	21.7	2610.0	4.163	2588.2	61.7	Jb11	
93	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:00.478	531.477540982	535.777511964	26.1	2592.6	4.300	2566.5	59.8	Jb11	
94	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:05.324	536.323540025	539.770342161	8.7	2596.9	3.447	2588.2	61.7	Jb11	
95	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:08.941	539.940975930	543.860494633	17.4	2596.9	3.920	2579.5	62.2	Jb12	
96	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:12.929	543.928748140	547.307296769	17.4	2579.5	3.379	2562.1	58.3	Jb12	
97	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:16.410	547.409677030	552.494563350	17.4	2614.3	5.085	2596.9	59.4	Jb12	
101	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:21.768	552.767577380	557.374689147	34.8	2614.3	4.607	2579.5	59.8	Jb12	
102	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:26.579	557.579449670	563.722265358	21.7	2623.0	6.143	2601.3	59.4	Jb12	
103	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:32.961	563.961152634	566.042884618	34.8	2614.3	2.082	2579.5	59.6	Jb11	
104	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:35.258	566.257752667	569.022019727	21.7	2614.3	2.764	2592.6	62.1	Jb11	
105	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:39.046	570.045822342	574.141032800	17.4	2627.4	4.095	2610.0	60.6	Jb11	
106	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:43.892	574.891821385	579.396552889	17.4	2640.4	4.505	2623.0	56.4	Jb11	
107	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:49.113	580.113214720	584.310805440	0.0	2640.4	4.198	2640.4	59.0	Jb11	
108	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:53.754	584.754453240	588.406015899	26.1	2640.4	3.652	2614.3	60.9	Jb11	
109	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:54:57.645	588.644903175	591.102029451	13.0	2644.8	2.457	2631.7	58.9	Jb11	
110	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:00.546	591.545677250	594.480578079	17.4	2636.1	2.935	2618.7	60.9	Jb11	
111	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:04.925	595.924768313	600.122359033	30.4	2627.4	4.198	2596.9	55.8	Jb11	
112	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:10.010	601.009654633	605.104865091	8.7	2614.3	4.095	2605.6	57.9	Jb11	
113	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:14.310	605.309625614	609.200075550	21.7	2649.1	3.890	2627.4	59.2	Jb11	
116	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:18.326	609.326466591	614.104212126	34.8	2657.8	4.778	2623.0	59.0	Jb12	
117	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:25.254	616.254197617	619.905760276	21.7	2623.0	3.652	2601.3	58.4	Jb11	
118	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:29.554	620.554168599	624.990646596	4.3	2631.7	4.436	2627.4	58.6	Jb11	
119	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:34.434	625.434294395	629.461251346	0.0	2623.0	4.027	2623.0	59.8	Jb12	
120	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:38.700	629.700138623	634.341377143	17.4	2636.1	4.641	2618.7	58.0	Jb12	
121	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:43.819	634.819151697	640.074671786	13.0	2618.7	5.256	2605.6	56.2	Jb12	
122	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:49.279	640.279432308	643.419093660	21.7	2623.0	3.140	2601.3	55.9	Jb11	
123	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:52.573	643.572564723	646.132071260	21.7	2623.0	2.560	2601.3	61.4	Jb11	
124	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:55.507	646.507465552	649.988394442	0.0	2623.0	3.481	2623.0	59.7	Jb11	
125	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:55:59.023	650.022521196	654.561379454	17.4	2636.1	4.539	2618.7	60.6	Jb12	
126	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:56:03.800	654.800266731	658.827223682	30.4	2640.4	4.027	2610.0	63.5	Jb12	
127	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:56:08.237	659.236744728	662.137518803	30.4	2623.0	2.901	2592.6	65.4	Jb11	
128	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:56:11.411	662.410532833	664.970039370	26.1	2631.7	2.560	2605.6	69.3	Ja11	
129	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:56:14.345	665.345433662	667.734306430	39.1	2627.4	2.389	2588.2	67.9	Ja11	
130	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:56:17.305	668.304852874	689.292806475	108.7	2610.0	20.988	2501.2	70.0	Ec41	
131	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:56:39.575	690.574704825	700.437336680	174.0	2631.7	9.863	2457.7	74.0	Ec21	
132	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:56:49.847	700.846857726	709.139658905	178.3	2623.0	8.293	2444.7	70.9	Ec12	
133	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:56:59.128	710.128068116	719.888319709	52.2	2592.6	9.760	2540.4	75.9	Ec21	
134	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:57:09.298	720.297840755	726.474783197	56.5	2610.0	6.177	2553.4	73.2	Ec11	
135	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:57:16.175	727.174505096	737.173643966	126.1	2605.6	9.999	2479.5	77.0	Ec21	
136	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:57:26.515	737.514911504	743.214079393	134.8	2636.1	5.699	2501.2	73.9	Ec11	
137	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:57:32.726	743.726483915	755.329580215	0.0	2636.1	11.603	2636.1	76.4	Ec31	
138	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:57:44.807	755.807354769	777.393912433	0.0	2614.3	21.587	2614.3	73.9	Eh25	
139	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:06.697	777.696502505	782.337741025	52.2	2623.0	4.641	2570.8	73.6	Ar11	
140	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:11.884	782.883769086	788.890077759	26.1	2627.4	6.006	2601.3	72.7	Ar11	
141	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:19.914	790.913919428	795.282143917	43.5	2627.4	4.368	2583.9	75.3	Ar11	
142	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:24.623	795.623411456	800.503537252	78.3	2631.7	4.880	2553.4	75.0	Ar11	
143	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:29.981	800.981311806	805.724930587	60.9	2623.0	4.744	2562.1	75.0	Ar11	
144	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:36.220	807.220438950	811.929930977	60.9	2623.0	4.709	2562.1	74.4	Ar11	
145	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:41.988	812.987860346	817.356084835	34.8	2618.7	4.368	2583.9	71.2	Ar11	
146	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:46.902	817.902112896	822.440971155	47.8	2588.2	4.539	2540.4	70.7	Ar11	
147	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:52.817	823.816656273	828.560275055	43.5	2644.8	4.744	2601.3	72.9	Ar11	
148	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:58:58.550	829.549950916	833.952302159	17.4	2618.7	4.402	2601.3	71.9	Ar11	
149	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:04.772	835.772394124	840.550139659	21.7	2610.0	4.778	2588.2	70.6	Ar11	
150	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:10.915	841.915209812	845.976293517	39.1	2605.6	4.061	2566.5	72.1	Ar11	
151	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:15.732	846.731884257	850.827094716	60.9	2601.3	4.095	2540.4	73.6	Ar11	
152	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:20.441	851.441376285	855.570713497	47.8	2618.7	4.129	2570.8	71.7	Ar11	
153	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:26.904	857.903717423	862.067181390	56.5	2623.0	4.163	2566.5	71.7	Ar11	
154	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:32.603	863.602885312	868.005236555	47.8	2653.5	4.402	2605.6	72.0	Ar11	
155	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:38.421	869.420609630	873.822960873	56.5	2631.7	4.402	2575.2	72.7	Ar11	
156	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:44.256	875.256284534	879.726889284	69.6	2636.1	4.471	2566.5	72.9	Ar11	
157	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:50.160	881.160212945	885.630817696	30.4	2640.4	4.471	2610.0	73.9	Ar11	
158	Spectrogram 1	1	2014.09.18_07.45.09.wav	7:59:55.288	886.287819512	890.348903217	26.1	2618.7	4.061	2592.6	72.8	Ar11	
159	Spectrogram 1	1	2014.09.18_07.45.09.wav	8:00:01.670	892.669522477	896.525845659	21.7	2618.7	3.856	2596.9	71.8	Ar11	
160	Spectrogram 1	1	2014.09.18_07.45.09.wav	8:00:07.064	898.063822496	904.923300015	34.8	2649.1	6.859	2614.3	69.4	Ar21	
161	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:00:18.435	905.435201322	910.349453873	0.0	2618.7	4.914	2618.7	67.2	As11	
162	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:00:24.851	911.851031041	916.697030084	21.7	2657.8	4.846	2636.1	66.4	As11	
163	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:00:31.417	918.416793901	923.433426713	0.0	2614.3	5.017	2614.3	66.4	As11	
164	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:00:36.809	923.808821005	928.313552510	26.1	2627.4	4.505	2601.3	69.0	As11	
165	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:00:43.088	930.088143708	934.865889244	8.7	2614.3	4.778	2605.6	66.5	As11	
166	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:00:49.402	936.401593166	941.315845716	43.5	2605.6	4.914	2562.1	66.6	As11	
167	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:00:54.725	941.725366762	946.264225021	39.1	2588.2	4.539	2549.1	68.5	As11	
168	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:00:59.605	946.605492559	950.871336787	30.4	2627.4	4.266	2596.9	68.2	As11	
169	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:05.891	952.890624013	957.224721748	43.5	2627.4	4.334	2583.9	67.3	As11	
170	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:11.931	958.931059439	963.299283929	13.0	2623.0	4.368	2610.0	69.0	As11	
171	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:16.572	963.572297959	966.848466326	4.3	2640.4	3.276	2636.1	63.2	Jb11	
172	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:20.087	967.087353603	970.431775478	4.3	2631.7	3.344	2627.4	66.3	Jb11	
173	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:24.899	971.899225892	975.107140752	26.1	2640.4	3.208	2614.3	66.4	Jb11	
174	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:30.394	977.393633258	980.533294609	13.0	2623.0	3.140	2610.0	63.6	Jb11	
175	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:34.045	981.045195917	984.696758576	13.0	2640.4	3.652	2627.4	60.9	Jb11	
176	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:37.970	984.969772606	987.768166420	17.4	2662.2	2.798	2644.8	63.7	Jb11	
177	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:41.178	988.177687466	991.556236094	4.3	2640.4	3.379	2636.1	62.5	Jb11	
178	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:46.047	993.047445352	995.504571627	17.4	2627.4	2.457	2610.0	65.8	Jb11	
179	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:50.347	997.347416333	1000.725964962	21.7	2623.0	3.379	2601.3	65.8	Jb11	
180	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:54.374	1001.374373284	1003.933879821	17.4	2631.7	2.560	2614.3	68.3	Ja11	
181	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:01:57.378	1004.377527621	1006.664020127	4.3	2627.4	2.286	2623.0	70.5	Ja11	
182	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:02:00.092	1007.092497860	1025.623325186	43.5	2631.7	18.531	2588.2	65.8	Ec31	
183	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:02:20.273	1027.272527715	1044.711298918	78.3	2640.4	17.439	2562.1	64.8	Ec23	
184	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:02:38.634	1045.634235305	1063.857921847	47.8	2636.1	18.224	2588.2	66.9	Ec24	
185	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:02:57.984	1064.984104723	1083.310171526	69.6	2640.4	18.326	2570.8	66.3	Ec24	
186	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:03:17.034	1084.034411807	1100.415253642	143.5	2636.1	16.381	2492.5	66.8	Ec24	
187	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:03:34.849	1101.848577303	1112.086603450	178.3	2631.7	10.238	2453.4	70.8	Ec21	
188	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:03:45.327	1112.327004595	1123.486453096	204.4	2636.1	11.159	2431.6	72.9	Ec33	
189	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:03:56.930	1123.930100895	1136.634098418	100.0	2631.7	12.704	2531.7	74.1	Ec41	
190	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:04:09.907	1136.907112449	1152.605419208	0.0	2636.1	15.698	2636.1	74.9	Eh23	
191	Spectrogram 1	1	2014.09.18_08.00.13.wav	8:04:26.180	1153.179756824	1157.445601052	56.5	2644.8	4.266	2588.2	75.5	Ar11	
