Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	HS160708-1115-MUI.wav	154.359	154.359113028	161.969379130	104.9	3696.9	7.610	3592.0	42.5	Gl21	
2	Spectrogram 1	1	HS160708-1115-MUI.wav	163.744	163.743970329	173.060574123	43.2	3622.9	9.317	3579.7	40.4	Gl31	
3	Spectrogram 1	1	HS160708-1115-MUI.wav	174.630	174.630404799	183.605741054	117.3	3579.7	8.975	3462.4	40.9	Gl41	
4	Spectrogram 1	1	HS160708-1115-MUI.wav	185.267	185.266703462	195.777743640	80.2	3653.7	10.511	3573.5	39.9	Gl51	
5	Spectrogram 1	1	HS160708-1115-MUI.wav	197.450	197.449703454	212.294841367	104.9	3573.5	14.845	3468.6	40.6	Ay111	
6	Spectrogram 1	1	HS160708-1115-MUI.wav	213.831	213.830545289	223.727303898	92.6	3561.2	9.897	3468.6	43.1	Na11	
7	Spectrogram 1	1	HS160708-1115-MUI.wav	225.468	225.467517220	235.807923628	98.7	3622.9	10.340	3524.1	41.0	Na11	
8	Spectrogram 1	1	HS160708-1115-MUI.wav	236.627	236.626965720	244.578499361	166.6	3592.0	7.952	3425.4	39.0	Lb11	
9	Spectrogram 1	1	HS160708-1115-MUI.wav	247.673	247.672659922	257.432911516	185.2	3573.5	9.760	3388.3	40.8	Lb11	
10	Spectrogram 1	1	HS160708-1115-MUI.wav	260.573	260.572572867	268.455853001	203.7	3598.2	7.883	3394.5	39.3	Lb11	
11	Spectrogram 1	1	HS160708-1115-MUI.wav	272.052	272.051803498	279.423182324	148.1	3567.3	7.371	3419.2	37.4	Lb11	
12	Spectrogram 1	1	HS160708-1115-MUI.wav	282.693	282.693284830	290.610691717	98.7	3474.8	7.917	3376.0	34.5	Ma11	
13	Spectrogram 1	1	HS160708-1115-MUI.wav	291.361	291.361480301	299.415394204	123.4	3598.2	8.054	3474.8	38.1	Ma11	
14	Spectrogram 1	1	HS160708-1115-MUI.wav	300.594	300.593653191	309.295975416	111.1	3610.5	8.702	3499.4	36.8	Ma11	
15	Spectrogram 1	1	HS160708-1115-MUI.wav	310.465	310.464861959	317.563226755	154.3	3585.8	7.098	3431.5	37.7	Ma11	
16	Spectrogram 1	1	HS160708-1115-MUI.wav	318.093	318.092570364	400.901269051	166.6	3672.3	82.809	3505.6	41.0	Ia12	
17	Spectrogram 1	1	HS160708-1115-MUI.wav	402.557	402.556547475	414.023136760	104.9	3536.5	11.467	3431.5	41.2	Ar11	
18	Spectrogram 1	1	HS160708-1115-MUI.wav	415.149	415.149319636	424.875444476	111.1	3487.1	9.726	3376.0	40.6	Ar11	
19	Spectrogram 1	1	HS160708-1115-MUI.wav	427.537	427.537331274	436.000766222	135.8	3579.7	8.463	3443.9	39.3	Ar11	
20	Spectrogram 1	1	HS160708-1115-MUI.wav	438.019	438.018797264	444.673514259	142.0	3530.3	6.655	3388.3	40.4	Ar11	
21	Spectrogram 1	1	HS160708-1115-MUI.wav	447.881	447.881429118	456.071850036	74.1	3598.2	8.190	3524.1	41.0	Gl21	
22	Spectrogram 1	1	HS160708-1115-MUI.wav	457.846	457.846441235	465.900355137	43.2	3579.7	8.054	3536.5	41.0	Gl31	
23	Spectrogram 1	1	HS160708-1115-MUI.wav	467.128	467.127655938	475.898231671	55.5	3598.2	8.771	3542.6	40.1	Gl31	
24	Spectrogram 1	1	HS160708-1115-MUI.wav	476.615	476.614893501	485.590229757	43.2	3641.4	8.975	3598.2	37.9	Gl31	
25	Spectrogram 1	1	HS160708-1115-MUI.wav	486.914	486.913591267	496.707969614	67.9	3604.4	9.794	3536.5	38.1	Gl41	
26	Spectrogram 1	1	HS160708-1115-MUI.wav	497.800	497.800025736	507.662657591	30.9	3610.5	9.863	3579.7	38.8	Gl41	
27	Spectrogram 1	1	HS160708-1115-MUI.wav	509.888	509.887976397	524.698987556	129.6	3598.2	14.811	3468.6	38.9	Ay111	
28	Spectrogram 1	1	HS160708-1115-MUI.wav	526.237	526.237221289	535.622078590	61.7	3598.2	9.385	3536.5	41.4	Na11	
29	Spectrogram 1	1	HS160708-1115-MUI.wav	537.704	537.703810574	547.395808659	67.9	3505.6	9.692	3437.7	37.9	Na11	
30	Spectrogram 1	1	HS160708-1115-MUI.wav	549.086	549.086222482	558.880600829	0.0	3635.2	9.794	3635.2	39.9	Na11	
31	Spectrogram 1	1	HS160708-1115-MUI.wav	560.826	560.825825797	572.061365462	0.0	3610.5	11.236	3610.5	39.6	Na11	
32	Spectrogram 1	1	HS160708-1115-MUI.wav	575.645	575.644674614	584.312870085	74.1	3400.7	8.668	3326.6	37.6	Lb11	
33	Spectrogram 1	1	HS160708-1115-MUI.wav	588.809	588.809232194	597.238540388	80.2	3024.2	8.429	2944.0	38.2	Lb11	
