Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	HS190719-0930-ESM.wav	7.337	7.337252072	18.803841357	49.4	3684.6	11.467	3635.2	65.1	Lc1112	
2	Spectrogram 1	1	HS190719-0930-ESM.wav	18.940	18.940348372	28.666473212	0.0	3629.0	9.726	3629.0	63.6	Lc1112	
3	Spectrogram 1	1	HS190719-0930-ESM.wav	29.144	29.144247765	38.017203759	49.4	3585.8	8.873	3536.5	63.7	Lc1112	
4	Spectrogram 1	1	HS190719-0930-ESM.wav	39.033	39.032666799	47.837369285	0.0	3598.2	8.805	3598.2	61.3	Lc1112	
5	Spectrogram 1	1	HS190719-0930-ESM.wav	49.237	49.236566192	57.734127894	12.3	3567.3	8.498	3555.0	58.5	Lc1112	
6	Spectrogram 1	1	HS190719-0930-ESM.wav	58.690	58.689677001	67.699140010	0.0	3622.9	9.009	3622.9	59.1	Lc1113	
7	Spectrogram 1	1	HS190719-0930-ESM.wav	68.928	68.928463567	77.528405530	0.0	3592.0	8.600	3592.0	60.2	Lc1112	
8	Spectrogram 1	1	HS190719-0930-ESM.wav	78.655	78.654588407	87.868811939	0.0	3573.5	9.214	3573.5	64.3	Lc1112	
9	Spectrogram 1	1	HS190719-0930-ESM.wav	88.979	88.979324474	98.500688791	0.0	3450.1	9.521	3450.1	64.5	Lc1112	
10	Spectrogram 1	1	HS190719-0930-ESM.wav	99.695	99.695125174	108.158560123	0.0	3277.3	8.463	3277.3	57.8	Lc1112	
11	Spectrogram 1	1	HS190719-0930-ESM.wav	109.865	109.864897814	119.044994592	0.0	3456.2	9.180	3456.2	55.7	Lc1112	
12	Spectrogram 1	1	HS190719-0930-ESM.wav	120.457	120.456832681	130.387718043	0.0	3468.6	9.931	3468.6	55.7	Lc1113	
13	Spectrogram 1	1	HS190719-0930-ESM.wav	131.480	131.479774166	140.898758221	0.0	3345.1	9.419	3345.1	53.1	Lc1112	
14	Spectrogram 1	1	HS190719-0930-ESM.wav	141.463	141.462735639	155.113437169	0.0	3406.9	13.651	3406.9	53.8	Ld111111	
15	Spectrogram 1	1	HS190719-0930-ESM.wav	155.672	155.672106576	171.370413335	0.0	3524.1	15.698	3524.1	60.1	Dl1211	
16	Spectrogram 1	1	HS190719-0930-ESM.wav	172.258	172.257708934	188.399663493	0.0	3505.6	16.142	3505.6	59.3	Dl1211	
17	Spectrogram 1	1	HS190719-0930-ESM.wav	188.585	188.584961363	206.296746597	6.2	3518.0	17.712	3511.8	56.6	Dl1211	
18	Spectrogram 1	1	HS190719-0930-ESM.wav	207.093	207.092533890	225.725741477	43.2	3659.9	18.633	3616.7	54.4	Dl1211	
19	Spectrogram 1	1	HS190719-0930-ESM.wav	226.163	226.162819752	241.758746249	0.0	3678.4	15.596	3678.4	60.7	Dl111111	
20	Spectrogram 1	1	HS190719-0930-ESM.wav	242.237	242.236520802	260.118939806	0.0	3672.3	17.882	3672.3	53.9	Dl1211	
21	Spectrogram 1	1	HS190719-0930-ESM.wav	267.482	267.481979033	278.470793764	104.9	3530.3	10.989	3425.4	55.6	Ic41	
22	Spectrogram 1	1	HS190719-0930-ESM.wav	279.460	279.460469625	287.787397558	30.9	3598.2	8.327	3567.3	59.2	Ic31	
23	Spectrogram 1	1	HS190719-0930-ESM.wav	288.535	288.535154414	294.541463087	49.4	3696.9	6.006	3647.6	57.0	Ic21	
24	Spectrogram 1	1	HS190719-0930-ESM.wav	295.736	295.735899471	302.219982697	24.7	3622.9	6.484	3598.2	58.4	Ic21	
25	Spectrogram 1	1	HS190719-0930-ESM.wav	303.522	303.521602867	312.053291323	111.1	3641.4	8.532	3530.3	57.8	Ic21	
26	Spectrogram 1	1	HS190719-0930-ESM.wav	313.477	313.476756975	322.042572185	172.8	3610.5	8.566	3437.7	56.6	Ic21	
27	Spectrogram 1	1	HS190719-0930-ESM.wav	323.154	323.154346892	332.743964717	148.1	3641.4	9.590	3493.3	56.2	Ic21	
28	Spectrogram 1	1	HS190719-0930-ESM.wav	333.833	333.832735583	341.340621424	160.5	3666.1	7.508	3505.6	53.1	Ib21	
29	Spectrogram 1	1	HS190719-0930-ESM.wav	342.160	342.159663516	351.169126525	86.4	3690.8	9.009	3604.4	54.0	Ib23	
30	Spectrogram 1	1	HS190719-0930-ESM.wav	351.718	351.717937925	361.171048734	49.4	3684.6	9.453	3635.2	52.2	Ib23	
31	Spectrogram 1	1	HS190719-0930-ESM.wav	361.649	361.648823287	370.555906035	117.3	3678.4	8.907	3561.2	55.0	Ib23	
