Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
20	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:03:38.271	210.271324629	217.558964861	109.6	2377.0	7.288	2267.4	50.6	Bl111	
21	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:03:46.331	218.331165151	225.570542865	100.9	2372.7	7.239	2271.8	50.9	Bl111	
22	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:03:54.825	226.825368336	234.257796123	61.4	2368.3	7.432	2306.9	51.3	Bl111	
23	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:04:03.175	235.174783966	242.896786862	136.0	2311.3	7.722	2175.3	52.5	Bl111	
24	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:04:12.475	244.474693767	251.279708819	70.2	2350.7	6.805	2280.6	52.7	Bl111	
25	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:04:20.341	252.341484217	259.291286823	57.0	2337.6	6.950	2280.6	52.9	Bl111	
26	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:04:28.353	260.353062221	267.785490008	61.4	2328.8	7.432	2267.4	51.9	Bl111	
27	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:04:37.346	269.345883645	276.730048914	17.5	2315.6	7.384	2298.1	51.3	Bl111	
28	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:04:46.033	278.033136903	285.079464545	70.2	2315.6	7.046	2245.5	53.7	Bl111	
29	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:04:53.996	285.996452389	293.091042549	114.0	2390.2	7.095	2276.2	52.8	Bl111	
30	Spectrogram 1	1	2015_10_25_11_00_08.wav	11:05:02.566	294.565621711	300.936274100	13.2	2399.0	6.371	2385.8	53.0	Bl111	
31	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:05:10.191	302.191099570	308.947852104	122.8	2355.1	6.757	2232.3	53.0	Bl111	
32	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:05:18.637	310.637040237	317.538580325	43.9	2306.9	6.902	2263.0	53.0	Bl111	
33	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:05:27.228	319.227768459	326.225833583	78.9	2249.9	6.998	2170.9	53.1	Bl111	
34	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:05:35.558	327.557628495	333.880018366	96.5	2298.1	6.322	2201.6	54.2	Bl111	
35	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:05:43.473	335.472681463	342.229433997	140.3	2302.5	6.757	2162.1	54.7	Bl111	
36	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:05:51.146	343.146421840	350.627112145	100.9	2390.2	7.481	2289.3	53.1	Bl111	
37	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:05:59.882	351.881937616	358.204327487	57.0	2381.4	6.322	2324.4	55.1	Bl111	
38	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:06:07.964	359.964448445	366.721200978	17.5	2245.5	6.757	2227.9	54.6	Bl111	
39	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:06:16.507	368.506914148	375.070616609	83.3	2258.6	6.564	2175.3	54.2	Bl111	
40	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:06:24.856	376.856329778	383.757869866	92.1	2355.1	6.902	2263.0	55.2	Bl111	
41	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:06:33.175	385.175115196	391.400980031	52.6	2267.4	6.226	2214.8	54.1	Bl111	
42	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:06:41.621	393.621055863	399.412558035	43.9	2254.2	5.792	2210.4	55.5	Bl111	
43	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:06:49.685	401.685293232	407.718107994	74.6	2324.4	6.033	2249.9	54.5	Bl111	
44	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:06:57.407	409.407296128	415.826211034	105.3	2315.6	6.419	2210.4	54.9	Bl111	
45	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:07:05.564	417.563661686	424.320414219	92.1	2311.3	6.757	2219.2	54.4	Bl111	
46	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:07:13.479	425.478714654	432.428517260	35.1	2320.0	6.950	2284.9	53.8	Bl111	
47	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:07:22.166	434.165967911	440.777932890	57.0	2254.2	6.612	2197.2	54.6	Bl111	
48	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:07:29.966	441.965700441	448.143302757	92.1	2227.9	6.178	2135.8	54.5	Bl111	
49	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:07:37.350	449.349865710	456.444455870	52.6	2219.2	7.095	2166.5	54.3	Bl111	
50	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:07:45.506	457.506231268	464.069933729	92.1	2258.6	6.564	2166.5	53.1	Bl111	
51	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:07:53.711	465.710859344	472.660661950	118.4	2214.8	6.950	2096.4	49.4	Bl111	
52	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:08:01.433	473.432862240	480.768764990	48.2	2227.9	7.336	2179.7	48.6	Bl111	
53	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:08:09.782	481.782277870	487.959880187	48.2	2223.5	6.178	2175.3	50.8	Bl111	
54	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:08:17.448	489.447939479	496.252954530	92.1	2245.5	6.805	2153.4	48.2	Bl111	
55	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:08:25.749	497.749092591	504.505845125	83.3	2263.0	6.757	2179.7	50.0	Bl111	
56	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:08:33.809	505.808933113	512.903523274	61.4	2289.3	7.095	2227.9	50.1	Bl111	
57	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:08:42.400	514.400018971	520.674146324	65.8	2289.3	6.274	2223.5	49.6	Bl111	
58	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:08:50.363	522.363334457	528.637461810	57.0	2280.6	6.274	2223.5	50.2	Bl111	
59	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:08:58.037	530.037074835	537.083402477	39.5	2280.6	7.046	2241.1	50.4	Bl111	
60	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:09:06.338	538.338227947	545.384555589	100.9	2267.4	7.046	2166.5	51.1	Bl111	
61	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:09:14.736	546.735906096	553.685708702	61.4	2258.6	6.950	2197.2	51.4	Bl111	
62	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:09:23.198	555.197959033	561.761661495	65.8	2284.9	6.564	2219.2	51.1	Bl111	
63	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:09:31.359	563.359177971	570.453768131	83.3	2293.7	7.095	2210.4	51.7	Bl111	
64	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:09:40.239	572.239481301	578.947971316	21.9	2249.9	6.708	2227.9	52.1	Bl111	
65	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:09:48.203	580.202796787	587.297386947	65.8	2241.1	7.095	2175.3	53.4	Bl111	
66	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:09:56.552	588.552212417	595.453752505	48.2	2258.6	6.902	2210.4	54.9	Bl111	
67	Spectrogram 1	1	2015_10_25_11_05_08.wav	11:10:04.757	596.756840494	604.382318353	65.8	2267.4	7.625	2201.6	54.2	Bl111	
68	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:10:14.605	605.605112614	612.603177738	109.6	2263.0	6.998	2153.4	53.5	Bl111	
69	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:10:23.341	614.340628389	621.145643441	21.9	2245.5	6.805	2223.5	52.1	Bl111	
70	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:10:31.594	622.593518984	629.591584108	70.2	2276.2	6.998	2206.0	53.2	Bl111	
71	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:10:39.846	630.846409578	638.471887437	96.5	2258.6	7.625	2162.1	53.5	Bl111	
72	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:10:48.582	639.581925354	646.628252996	30.7	2263.0	7.046	2232.3	52.9	Bl111	
73	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:10:57.105	648.104716076	655.440618827	65.8	2280.6	7.336	2214.8	52.2	Bl111	
74	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:11:05.888	656.888494370	663.307409276	52.6	2289.3	6.419	2236.7	51.4	Bl111	
75	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:11:13.755	664.755284819	671.512037353	78.9	2271.8	6.757	2192.8	49.0	Bl111	
76	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:11:21.719	672.718600305	679.668402911	35.1	2267.4	6.950	2232.3	48.0	Bl111	
77	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:11:29.923	680.923228382	687.969556024	78.9	2276.2	7.046	2197.2	49.7	Bl111	
78	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:11:38.273	689.272644012	696.367234173	39.5	2284.9	7.095	2245.5	48.6	Bl111	
79	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:11:46.630	697.629854895	704.772707573	65.8	2254.2	7.143	2188.5	48.4	Bl111	
80	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:11:55.028	706.027533043	712.687760541	78.9	2254.2	6.660	2175.3	49.5	Bl111	
81	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:12:03.087	714.087373565	720.747601063	57.0	2271.8	6.660	2214.8	47.5	Bl111	
82	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:12:10.615	721.614925217	728.661252859	65.8	2276.2	7.046	2210.4	48.1	Bl111	
83	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:12:19.061	730.060865884	736.286730718	65.8	2271.8	6.226	2206.0	47.1	Bl111	
84	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:12:26.107	737.107193526	743.719158505	39.5	2276.2	6.612	2236.7	47.0	Bl111	
85	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:12:34.022	745.022246494	751.344636364	39.5	2236.7	6.322	2197.2	46.9	Bl111	
86	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:12:41.732	752.732012023	759.295714484	21.9	2206.0	6.564	2184.1	46.2	Bl111	
87	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:12:49.454	760.454014918	767.017717380	26.3	2232.3	6.564	2206.0	41.7	Bl111	
88	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:12:56.983	767.982967742	774.546670203	26.3	2267.4	6.564	2241.1	45.7	Bl111	
89	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:13:04.946	775.946283227	781.979097990	26.3	2254.2	6.033	2227.9	45.3	Bl111	
90	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:13:12.786	783.785961082	787.405649939	17.5	2258.6	3.620	2241.1	35.4	Ka11	
91	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:13:16.888	787.888275120	793.438464701	43.9	2249.9	5.550	2206.0	36.4	Gj111	
92	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:13:23.404	794.403715063	801.739617813	17.5	2263.0	7.336	2245.5	43.1	Gj111	
93	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:13:31.415	802.415293067	809.558145745	0.0	2254.2	7.143	2254.2	40.8	Gj111	
94	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:13:39.330	810.330346035	817.473198713	8.8	2241.1	7.143	2232.3	37.0	Gj111	
95	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:13:47.294	818.293661521	825.436514199	21.9	2263.0	7.143	2241.1	34.3	Gj111	
96	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:13:55.361	826.360993635	833.262533723	8.8	2083.2	6.902	2074.4	33.6	Gj111	
97	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:14:03.228	834.227784084	841.177586690	17.5	2065.7	6.950	2048.1	32.1	Gj111	
98	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:14:10.902	841.901524462	849.237427213	4.4	2056.9	7.336	2052.5	32.6	Gj111	
99	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:14:18.961	849.961364984	857.055955144	0.0	2035.0	7.095	2035.0	33.5	Gj111	
100	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:14:26.973	857.972942988	864.777958040	4.4	2030.6	6.805	2026.2	30.7	Gj111	
101	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:14:34.569	865.568789600	872.711642279	26.3	2017.4	7.143	1991.1	36.4	Gj111	
102	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:14:42.484	873.483842568	880.144070065	26.3	2017.4	6.660	1991.1	27.5	Gj111	
103	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:14:49.723	880.723220283	887.045610153	43.9	2035.0	6.322	1991.1	26.0	Kb11	
104	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:14:56.673	887.673022889	895.395025784	0.0	2035.0	7.722	2035.0	26.5	Kb11	
105	Spectrogram 1	1	2015_10_25_11_10_09.wav	11:15:05.071	896.070701037	902.779191053	39.5	2030.6	6.708	1991.1	27.6	Kb11	
106	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:15:12.923	903.922854682	911.548332541	17.5	2021.8	7.625	2004.3	26.6	Kb11	
107	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:15:21.996	912.996208084	920.187323281	4.4	2021.8	7.191	2017.4	26.1	Kb11	
108	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:15:29.960	920.959523570	928.247163803	13.2	2021.8	7.288	2008.6	29.0	Kb11	
109	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:15:38.019	929.019364092	935.776116626	30.7	2035.0	6.757	2004.3	28.7	Kb11	
110	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:15:45.741	936.741366988	944.125532256	0.0	2030.6	7.384	2030.6	26.6	Kb11	
111	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:15:54.446	945.446491150	951.189730803	35.1	2017.4	5.743	1982.3	31.7	Kb11	
112	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:16:01.493	952.492818792	959.056521253	30.7	1986.7	6.564	1956.0	34.2	Kb11	
113	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:16:09.022	960.021771615	966.006323859	13.2	1986.7	5.985	1973.6	33.2	Kb11	
114	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:16:17.950	968.950337463	975.127939779	17.5	2026.2	6.178	2008.6	37.4	Kb11	
115	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:16:25.307	976.306510731	982.049750385	0.0	2061.3	5.743	2061.3	43.8	Kb11	
116	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:16:32.305	983.304575855	990.061328389	13.2	2113.9	6.757	2100.7	43.5	Kb11	
117	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:16:40.316	991.316153859	996.335455741	21.9	2140.2	5.019	2118.3	44.0	Kb11	
118	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:16:46.639	997.638543730	1003.864408565	13.2	2162.1	6.226	2149.0	43.4	Kb11	
119	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:16:54.264	1005.264021589	1011.972511605	0.0	2144.6	6.708	2144.6	45.6	Kb11	
120	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:17:02.227	1013.227337075	1018.439689030	4.4	2166.5	5.212	2162.1	45.7	Kb11	
121	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:17:09.576	1020.575953692	1024.436955139	30.7	2188.5	3.861	2157.8	48.9	Kb11	
122	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:17:14.155	1025.155452187	1047.018372885	21.9	2333.2	21.863	2311.3	42.5	Ia3	
123	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:17:38.172	1049.172150815	1062.058243146	263.1	2434.1	12.886	2170.9	50.5	Ec21	
124	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:17:52.892	1063.892218834	1071.807271802	153.5	2473.5	7.915	2320.0	51.2	Ec11	
125	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:18:02.859	1073.859011410	1142.499960935	96.5	2521.8	68.641	2425.3	50.7	Eh115	
126	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:19:12.008	1143.007987498	1150.199102694	118.4	2508.6	7.191	2390.2	48.8	Bl111	
127	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:19:20.502	1151.502190683	1159.127668542	157.9	2552.5	7.625	2394.6	48.4	Bl111	
128	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:19:28.900	1159.899868831	1167.525346691	109.6	2504.2	7.625	2394.6	48.2	Bl111	
129	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:19:37.732	1168.731909643	1176.550437575	48.2	2508.6	7.819	2460.4	47.6	Bl111	
130	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:19:46.564	1177.563950455	1184.851590687	39.5	2486.7	7.288	2447.2	47.8	Bl111	
131	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:19:54.990	1185.990216315	1192.988281440	61.4	2543.7	6.998	2482.3	49.2	Bl111	
132	Spectrogram 1	1	2015_10_25_11_15_09.wav	11:20:03.291	1194.291369428	1200.468971744	57.0	2504.2	6.178	2447.2	52.3	Bl111	
133	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:20:10.434	1201.434222106	1208.528812267	57.0	2504.2	7.095	2447.2	51.7	Bl111	
134	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:20:18.735	1209.735375219	1216.395602716	26.3	2521.8	6.660	2495.5	52.1	Bl111	
135	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:20:26.652	1217.651665053	1223.974054924	0.0	2530.5	6.322	2530.5	51.0	Bl111	
136	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:20:34.905	1225.904555648	1232.226945518	8.8	2464.8	6.322	2456.0	52.2	Bl111	
137	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:20:42.434	1233.433508471	1239.707635823	21.9	2495.5	6.274	2473.5	52.8	Bl111	
138	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:20:49.866	1240.865936258	1247.381376201	43.9	2499.8	6.515	2456.0	52.4	Bl111	
139	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:20:57.781	1248.780989226	1255.682529313	4.4	2521.8	6.902	2517.4	51.9	Bl111	
140	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:21:05.751	1256.750910713	1263.121563102	26.3	2477.9	6.371	2451.6	52.2	Bl111	
141	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:21:13.473	1264.472913609	1270.940091034	39.5	2491.1	6.467	2451.6	52.2	Bl111	
142	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:21:21.195	1272.194916504	1279.192981628	4.4	2482.3	6.998	2477.9	52.0	Bl111	
143	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:21:29.062	1280.061706954	1287.011509560	39.5	2456.0	6.950	2416.5	53.0	Bl111	
144	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:21:37.121	1288.121144921	1294.540059827	43.9	2460.4	6.419	2416.5	52.4	Bl111	
145	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:21:45.278	1296.277510479	1302.358587759	43.9	2464.8	6.081	2420.9	51.4	Bl111	
146	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:21:52.227	1303.227313085	1310.466690799	52.6	2486.7	7.239	2434.1	50.3	Bl111	
147	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:22:00.625	1311.624991234	1318.043906141	57.0	2407.7	6.419	2350.7	50.2	Bl111	
148	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:22:08.588	1319.588306720	1326.007221626	26.3	2407.7	6.419	2381.4	51.5	Bl121	
149	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:22:16.841	1327.841197314	1333.874012076	35.1	2416.5	6.033	2381.4	52.6	Bl111	
150	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:22:24.129	1335.128837547	1342.078640153	21.9	2416.5	6.950	2394.6	50.1	Bl111	
151	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:22:32.316	1343.315549451	1350.168827021	43.9	2377.0	6.853	2333.2	51.5	Bl111	
152	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:22:40.810	1351.809752636	1357.746042362	43.9	2342.0	5.936	2298.1	52.2	Bl111	
153	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:22:48.105	1359.105068908	1366.247921586	30.7	2342.0	7.143	2311.3	51.9	Bl111	
154	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:22:56.454	1367.454484538	1373.873399445	43.9	2355.1	6.419	2311.3	50.6	Bl111	
155	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:23:04.032	1375.031699880	1381.836714931	43.9	2346.3	6.805	2302.5	51.1	Bl111	
156	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:23:12.381	1383.381115510	1389.800030417	48.2	2350.7	6.419	2302.5	52.8	Bl111	
157	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:23:20.007	1391.006593370	1397.811608421	30.7	2315.6	6.805	2284.9	52.3	Bl111	
158	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:23:27.825	1398.825121301	1406.354074124	35.1	2337.6	7.529	2302.5	50.5	Bl111	
159	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:23:36.635	1407.635087693	1414.102265118	48.2	2350.7	6.467	2302.5	51.0	Bl111	
160	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:23:44.888	1415.887978287	1422.113843122	57.0	2328.8	6.226	2271.8	52.8	Bl111	
161	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:23:52.610	1423.609981183	1430.318471198	35.1	2315.6	6.708	2280.6	51.5	Bl111	
162	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:24:00.670	1431.669821705	1439.005724456	17.5	2306.9	7.336	2289.3	51.8	Bl111	
163	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:24:09.261	1440.260549926	1447.113827496	0.0	2306.9	6.853	2306.9	50.6	Bl111	
164	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:24:17.839	1448.839160168	1455.065025003	35.1	2306.9	6.226	2271.8	48.6	Bl111	
165	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:24:25.561	1456.561163064	1462.931815452	43.9	2315.6	6.371	2271.8	48.1	Bl111	
166	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:24:33.331	1464.331428477	1471.184706047	0.0	2333.2	6.853	2333.2	48.6	Bl111	
167	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:24:41.440	1472.439531517	1479.678909232	21.9	2342.0	7.239	2320.0	48.3	Bl111	
168	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:24:50.223	1481.223309811	1487.642224718	39.5	2372.7	6.419	2333.2	49.7	Bl111	
169	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:24:57.907	1488.907245054	1495.953572696	21.9	2346.3	7.046	2324.4	49.4	Bl111	
170	Spectrogram 1	1	2015_10_25_11_20_09.wav	11:25:06.257	1497.256660684	1503.723838109	8.8	2337.6	6.467	2328.8	49.3	Bl111	
171	Spectrogram 1	1	2015_10_25_11_25_09.wav	11:25:14.282	1505.282472938	1512.232275544	26.3	2342.0	6.950	2315.6	48.9	Bl111	
172	Spectrogram 1	1	2015_10_25_11_25_09.wav	11:25:22.487	1513.487101015	1519.906015921	26.3	2350.7	6.419	2324.4	49.0	Bl111	
173	Spectrogram 1	1	2015_10_25_11_25_09.wav	11:25:30.402	1521.402153982	1527.676281335	43.9	2355.1	6.274	2311.3	48.3	Bl111	
174	Spectrogram 1	1	2015_10_25_11_25_09.wav	11:25:38.309	1529.308824172	1535.872526633	35.1	2399.0	6.564	2363.9	48.3	Bl111	
175	Spectrogram 1	1	2015_10_25_11_25_09.wav	11:25:46.369	1537.368664694	1543.401479456	30.7	2412.1	6.033	2381.4	48.7	Bl111	
176	Spectrogram 1	1	2015_10_25_11_25_09.wav	11:25:53.849	1544.849354999	1550.978694798	17.5	2416.5	6.129	2399.0	48.3	Bl111	
177	Spectrogram 1	1	2015_10_25_11_25_09.wav	11:26:01.705	1552.704906874	1559.413396890	26.3	2394.6	6.708	2368.3	48.0	Bl111	
178	Spectrogram 1	1	2015_10_25_11_25_09.wav	11:26:09.765	1560.764747396	1566.652774604	13.2	2399.0	5.888	2385.8	48.5	Bl111	
