Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	HS140714-0929-ESM.wav	3.140	3.139661352	8.599941963	35.0	2600.8	5.460	2565.8	76.7	Ar11	
2	Spectrogram 1	1	HS140714-0929-ESM.wav	9.863	9.862631855	14.913391421	17.5	2583.3	5.051	2565.8	76.9	Ar11	
3	Spectrogram 1	1	HS140714-0929-ESM.wav	15.528	15.527672990	21.090333863	0.0	2587.7	5.563	2587.7	76.8	Ar11	
4	Spectrogram 1	1	HS140714-0929-ESM.wav	21.561	21.561031013	27.703846702	56.9	2596.4	6.143	2539.5	75.7	Ar11	
5	Spectrogram 1	1	HS140714-0929-ESM.wav	28.045	28.045114240	32.993493544	91.9	2583.3	4.948	2491.4	78.0	Ar11	
6	Spectrogram 1	1	HS140714-0929-ESM.wav	34.256	34.256183436	48.555293288	78.8	2552.7	14.299	2473.8	72.1	Ar31	
7	Spectrogram 1	1	HS140714-0929-ESM.wav	49.701	49.700690426	55.160971038	8.8	2539.5	5.460	2530.8	76.1	Kc	
8	Spectrogram 1	1	HS140714-0929-ESM.wav	55.912	55.911759622	61.303786726	4.4	2504.5	5.392	2500.1	80.3	Kc11	
9	Spectrogram 1	1	HS140714-0929-ESM.wav	61.850	61.849814787	67.105334876	8.8	2487.0	5.256	2478.2	75.6	Kc11	
10	Spectrogram 1	1	HS140714-0929-ESM.wav	67.481	67.480729168	72.633868996	17.5	2482.6	5.153	2465.1	75.7	Kc11	
11	Spectrogram 1	1	HS140714-0929-ESM.wav	72.950	72.950112507	77.796111550	13.1	2482.6	4.846	2469.5	73.6	Kc11	
12	Spectrogram 1	1	HS140714-0929-ESM.wav	78.479	78.478646626	93.869812601	13.1	2491.4	15.391	2478.2	69.6	Av211	
13	Spectrogram 1	1	HS140714-0929-ESM.wav	94.350	94.350370493	99.708270843	26.3	2508.9	5.358	2482.6	65.6	Kc11	
14	Spectrogram 1	1	HS140714-0929-ESM.wav	100.015	100.015411627	105.680452762	21.9	2491.4	5.665	2469.5	69.5	Kc11	
15	Spectrogram 1	1	HS140714-0929-ESM.wav	106.192	106.192354069	111.891521958	0.0	2500.1	5.699	2500.1	71.7	Kc11	
16	Spectrogram 1	1	HS140714-0929-ESM.wav	112.369	112.369296511	117.829577123	8.8	2495.7	5.460	2487.0	72.0	Kc11	
17	Spectrogram 1	1	HS140714-0929-ESM.wav	118.392	118.391785150	133.987711647	13.1	2473.8	15.596	2460.7	70.3	Av211	
18	Spectrogram 1	1	HS140714-0929-ESM.wav	134.519	134.519331539	139.877231889	4.4	2508.9	5.358	2504.5	71.2	Kc11	
19	Spectrogram 1	1	HS140714-0929-ESM.wav	140.116	140.116119166	145.917667316	0.0	2487.0	5.802	2487.0	75.8	Kc11	
20	Spectrogram 1	1	HS140714-0929-ESM.wav	146.293	146.293061608	151.548581697	0.0	2452.0	5.256	2452.0	71.8	Kc11	
21	Spectrogram 1	1	HS140714-0929-ESM.wav	151.975	151.975040558	167.809854332	0.0	2443.2	15.835	2443.2	74.7	Av211	
22	Spectrogram 1	1	HS140714-0929-ESM.wav	168.122	168.122305696	173.753220077	26.3	2447.6	5.631	2421.3	69.2	Kc11	
23	Spectrogram 1	1	HS140714-0929-ESM.wav	173.958	173.957980600	179.725401996	0.0	2452.0	5.767	2452.0	75.4	Kc11	
24	Spectrogram 1	1	HS140714-0929-ESM.wav	180.101	180.100796288	185.595203654	0.0	2456.3	5.494	2456.3	78.1	Kc11	
25	Spectrogram 1	1	HS140714-0929-ESM.wav	186.039	186.038851454	192.079286880	56.9	2473.8	6.040	2416.9	69.2	Kc11	
