Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	HS160723-1011-MUI.wav	779.139	779.139328513	787.807523984	104.9	3653.7	8.668	3548.8	52.0	Lb11	
2	Spectrogram 1	1	HS160723-1011-MUI.wav	789.320	789.320477593	798.534701125	185.2	3641.4	9.214	3456.2	52.0	Ma11	
3	Spectrogram 1	1	HS160723-1011-MUI.wav	799.047	799.046602433	808.772727272	18.5	3616.7	9.726	3598.2	55.2	Ma11	
4	Spectrogram 1	1	HS160723-1011-MUI.wav	809.498	809.498238137	818.814841931	12.3	3727.8	9.317	3715.5	60.8	Ma11	
5	Spectrogram 1	1	HS160723-1011-MUI.wav	819.802	819.801962641	860.788193983	154.8	3641.0	40.986	3486.2	64.2	Ic111	
6	Spectrogram 1	1	HS160723-1011-MUI.wav	862.108	862.107512551	878.249467110	229.1	3684.3	16.142	3455.2	63.2	Ic51	
7	Spectrogram 1	1	HS160723-1011-MUI.wav	879.853	879.853424539	886.917662581	130.0	3554.3	7.064	3424.2	61.9	Ic11	
8	Spectrogram 1	1	HS160723-1011-MUI.wav	888.078	888.077972211	895.312844021	192.0	3591.4	7.235	3399.5	60.3	Ic12	
9	Spectrogram 1	1	HS160723-1011-MUI.wav	896.718	896.717604871	927.192796036	67.9	3647.6	30.475	3579.7	57.9	Ia4	
10	Spectrogram 1	1	HS160723-1011-MUI.wav	928.252	928.252497201	942.278593022	191.3	3622.9	14.026	3431.5	59.5	Ar11	
11	Spectrogram 1	1	HS160723-1011-MUI.wav	944.326	944.326198251	953.779309060	104.9	3548.8	9.453	3443.9	60.1	Ar11	
12	Spectrogram 1	1	HS160723-1011-MUI.wav	955.485	955.485395793	964.836126340	142.0	3604.4	9.351	3462.4	57.8	Ar11	
13	Spectrogram 1	1	HS160723-1011-MUI.wav	966.986	966.986111831	976.268588871	123.4	3604.4	9.282	3480.9	57.8	Ar11	
14	Spectrogram 1	1	HS160723-1011-MUI.wav	977.800	977.800249687	986.809712697	30.9	3604.4	9.009	3573.5	57.3	Ar11	
15	Spectrogram 1	1	HS160723-1011-MUI.wav	988.345	988.345416619	996.979485336	80.2	3616.7	8.634	3536.5	54.9	Ar11	
16	Spectrogram 1	1	HS160723-1011-MUI.wav	998.118	998.118309558	1007.810307644	154.3	3616.7	9.692	3462.4	55.3	Ar11	
17	Spectrogram 1	1	HS160723-1011-MUI.wav	1008.698	1008.697603244	1017.775319761	12.3	3579.7	9.078	3567.3	56.5	Ar11	
18	Spectrogram 1	1	HS160723-1011-MUI.wav	1019.339	1019.339338103	1028.314674359	80.2	3703.1	8.975	3622.9	54.7	Gl21	
19	Spectrogram 1	1	HS160723-1011-MUI.wav	1029.304	1029.304350220	1039.781263643	98.7	3567.3	10.477	3468.6	52.1	Gl31	
20	Spectrogram 1	1	HS160723-1011-MUI.wav	1041.024	1041.024237519	1052.251939527	0.0	3548.8	11.228	3548.8	53.0	Gl41	
21	Spectrogram 1	1	HS160723-1011-MUI.wav	1053.446	1053.446375911	1064.639951165	67.9	3598.2	11.194	3530.3	54.2	Gl41	
22	Spectrogram 1	1	HS160723-1011-MUI.wav	1065.224	1065.223900696	1075.291293074	24.7	3592.0	10.067	3567.3	54.0	Gl41	
23	Spectrogram 1	1	HS160723-1011-MUI.wav	1076.554	1076.553982965	1088.259459527	37.0	3604.4	11.705	3567.3	54.7	Gl51	
24	Spectrogram 1	1	HS160723-1011-MUI.wav	1090.067	1090.067392378	1111.021219225	18.6	3554.3	20.954	3535.7	57.9	Ay211	
25	Spectrogram 1	1	HS160723-1011-MUI.wav	1112.655	1112.654502453	1123.233796138	117.7	3579.0	10.579	3461.4	61.5	Na11	
26	Spectrogram 1	1	HS160723-1011-MUI.wav	1124.838	1124.837753568	1135.041652961	80.5	3517.1	10.204	3436.6	59.7	Na11	
27	Spectrogram 1	1	HS160723-1011-MUI.wav	1136.372	1136.372275722	1147.326963699	0.0	3585.2	10.955	3585.2	56.8	Na11	
28	Spectrogram 1	1	HS160723-1011-MUI.wav	1147.771	1147.770611499	1157.769750369	24.8	3548.1	9.999	3523.3	52.2	Na11	
29	Spectrogram 1	1	HS160723-1011-MUI.wav	1159.101	1159.100693768	1170.123635253	80.5	3554.3	11.023	3473.8	50.6	Na11	
30	Spectrogram 1	1	HS160723-1011-MUI.wav	1171.871	1171.870675183	1182.654729392	0.0	3548.1	10.784	3548.1	51.6	Na11	
31	Spectrogram 1	1	HS160723-1011-MUI.wav	1183.610	1183.610278499	1196.684871052	74.3	3529.5	13.075	3455.2	49.7	Na11	
32	Spectrogram 1	1	HS160723-1011-MUI.wav	1200.268	1200.268180203	1211.871276503	92.9	3610.0	11.603	3517.1	48.9	Lb11	
33	Spectrogram 1	1	HS160723-1011-MUI.wav	1217.409	1217.409166713	1226.009108677	136.2	3473.8	8.600	3337.6	48.2	Lb11	
34	Spectrogram 1	1	HS160723-1011-MUI.wav	1231.217	1231.217105384	1240.431328917	192.0	3510.9	9.214	3319.0	47.5	Lb11	
35	Spectrogram 1	1	HS160723-1011-MUI.wav	1244.254	1244.253525345	1253.911396677	173.4	3449.0	9.658	3275.6	50.8	Lb11	
36	Spectrogram 1	1	HS160723-1011-MUI.wav	1255.952	1255.951924503	1262.128866945	99.1	3510.9	6.177	3411.9	48.7	Lb11	
37	Spectrogram 1	1	HS160723-1011-MUI.wav	1266.463	1266.462964681	1275.131160152	173.4	3461.4	8.668	3288.0	51.3	Lb11	
38	Spectrogram 1	1	HS160723-1011-MUI.wav	1276.780	1276.780116290	1285.721325792	61.9	3510.9	8.941	3449.0	49.5	Ma11	
39	Spectrogram 1	1	HS160723-1011-MUI.wav	1286.853	1286.852565556	1295.998535580	12.4	3566.7	9.146	3554.3	54.6	Ma11	
40	Spectrogram 1	1	HS160723-1011-MUI.wav	1297.398	1297.397732487	1305.792913928	68.1	3603.8	8.395	3535.7	56.7	Ma11	
41	Spectrogram 1	1	HS160723-1011-MUI.wav	1307.101	1307.101360542	1320.786188825	92.9	3665.7	13.685	3572.9	60.6	Ma21	
42	Spectrogram 1	1	HS160723-1011-MUI.wav	1321.694	1321.693960859	1334.150226004	99.1	3684.3	12.456	3585.2	62.2	Ma31	
43	Spectrogram 1	1	HS160723-1011-MUI.wav	1335.729	1335.728654921	1361.050706257	167.2	3628.6	25.322	3461.4	61.7	Ic71	
44	Spectrogram 1	1	HS160723-1011-MUI.wav	1363.542	1363.541959287	1376.885520031	148.6	3616.2	13.344	3467.6	60.8	Ic51	
45	Spectrogram 1	1	HS160723-1011-MUI.wav	1378.878	1378.877766627	1387.238821314	247.7	3510.9	8.361	3263.2	61.9	Ic11	
46	Spectrogram 1	1	HS160723-1011-MUI.wav	1388.775	1388.774525236	1394.951467678	117.7	3610.0	6.177	3492.4	56.2	Ic22	
