Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	HS190717-1025-ESM.wav	271.365	271.365070153	280.784054208	24.7	3573.5	9.419	3548.8	70.6	Ic21	
2	Spectrogram 1	1	HS190717-1025-ESM.wav	281.296	281.295955515	291.158587370	49.4	3641.4	9.863	3592.0	70.9	Ic21	
3	Spectrogram 1	1	HS190717-1025-ESM.wav	292.080	292.080009724	307.198161667	111.1	3659.9	15.118	3548.8	71.4	Ic23	
4	Spectrogram 1	1	HS190717-1025-ESM.wav	309.323	309.323123131	325.055556644	142.0	3678.4	15.732	3536.5	74.1	Dm12	
5	Spectrogram 1	1	HS190717-1025-ESM.wav	326.937	326.936827142	343.181161962	0.0	3555.0	16.244	3555.0	76.2	Dm12	
6	Spectrogram 1	1	HS190717-1025-ESM.wav	344.239	344.239091331	360.619933166	55.5	3635.2	16.381	3579.7	76.3	Dm12	
7	Spectrogram 1	1	HS190717-1025-ESM.wav	361.717	361.716795382	378.268270986	74.1	3690.8	16.551	3616.7	77.5	Dm12	
8	Spectrogram 1	1	HS190717-1025-ESM.wav	379.394	379.394453862	395.092760621	61.7	3647.6	15.698	3585.8	78.0	Dm12	
9	Spectrogram 1	1	HS190717-1025-ESM.wav	397.270	397.269798032	412.763344267	37.0	3690.8	15.494	3653.7	78.4	Dm12	
10	Spectrogram 1	1	HS190717-1025-ESM.wav	414.367	414.367301697	430.270368979	55.5	3610.5	15.903	3555.0	78.8	Dm12	
11	Spectrogram 1	1	HS190717-1025-ESM.wav	431.985	431.984544163	448.194752229	37.0	3622.9	16.210	3585.8	73.6	Dg111	
12	Spectrogram 1	1	HS190717-1025-ESM.wav	449.858	449.857611885	460.095638032	74.1	3505.6	10.238	3431.5	68.9	Lc1111	
13	Spectrogram 1	1	HS190717-1025-ESM.wav	461.051	461.051187139	473.678086054	30.9	3604.4	12.627	3573.5	69.3	Lc1112	
14	Spectrogram 1	1	HS190717-1025-ESM.wav	474.385	474.385396767	483.326606269	49.4	3629.0	8.941	3579.7	70.8	Lc1111	
15	Spectrogram 1	1	HS190717-1025-ESM.wav	484.589	484.589296160	494.929702569	49.4	3610.5	10.340	3561.2	70.8	Lc1112	
16	Spectrogram 1	1	HS190717-1025-ESM.wav	495.708	495.707793867	507.037876136	12.3	3653.7	11.330	3641.4	68.2	Lc1113	
17	Spectrogram 1	1	HS190717-1025-ESM.wav	507.516	507.515650690	519.016366728	37.0	3629.0	11.501	3592.0	65.3	Lc1113	
18	Spectrogram 1	1	HS190717-1025-ESM.wav	519.820	519.820242637	529.170973184	24.7	3616.7	9.351	3592.0	72.2	Lc1112	
19	Spectrogram 1	1	HS190717-1025-ESM.wav	529.909	529.909376519	538.748205759	0.0	3592.0	8.839	3592.0	68.2	Lc1112	
20	Spectrogram 1	1	HS190717-1025-ESM.wav	539.977	539.976768897	548.269570076	18.5	3468.6	8.293	3450.1	69.6	Lc1112	
21	Spectrogram 1	1	HS190717-1025-ESM.wav	549.406	549.406371379	559.473763757	12.3	3641.4	10.067	3629.0	72.9	Lc1113	
22	Spectrogram 1	1	HS190717-1025-ESM.wav	560.101	560.100658002	569.212501273	0.0	3659.9	9.112	3659.9	72.0	Lc1112	
23	Spectrogram 1	1	HS190717-1025-ESM.wav	570.339	570.338684149	579.587034435	0.0	3585.8	9.248	3585.8	73.9	Lc1112	
24	Spectrogram 1	1	HS190717-1025-ESM.wav	580.763	580.763019708	590.591524809	0.0	3579.7	9.829	3579.7	76.5	Lc1112	
25	Spectrogram 1	1	HS190717-1025-ESM.wav	591.479	591.478820409	601.068438233	0.0	3592.0	9.590	3592.0	75.5	Lc1113	
26	Spectrogram 1	1	HS190717-1025-ESM.wav	601.914	601.914025354	610.718727840	0.0	3629.0	8.805	3629.0	72.8	Lc1112	
27	Spectrogram 1	1	HS190717-1025-ESM.wav	612.016	612.015544485	621.707542571	6.2	3610.5	9.692	3604.4	70.0	Lc1112	
28	Spectrogram 1	1	HS190717-1025-ESM.wav	622.309	622.309438891	630.943507608	0.0	3579.7	8.634	3579.7	73.0	Lc1113	
29	Spectrogram 1	1	HS190717-1025-ESM.wav	631.728	631.728422946	641.113280247	12.3	3635.2	9.385	3622.9	68.6	Ib22	
30	Spectrogram 1	1	HS190717-1025-ESM.wav	642.094	642.093855950	648.475558915	61.7	3592.0	6.382	3530.3	69.8	Ic31	
31	Spectrogram 1	1	HS190717-1025-ESM.wav	649.158	649.158093991	657.723909201	74.1	3647.6	8.566	3573.5	69.2	Ic31	
32	Spectrogram 1	1	HS190717-1025-ESM.wav	658.214	658.214325101	666.165858742	67.9	3684.6	7.952	3616.7	71.0	Ic31	
33	Spectrogram 1	1	HS190717-1025-ESM.wav	666.814	666.814267064	674.117392382	61.7	3690.8	7.303	3629.0	70.1	Ic21	
34	Spectrogram 1	1	HS190717-1025-ESM.wav	674.925	674.924556280	684.616554366	49.4	3672.3	9.692	3622.9	70.1	Ic31	
35	Spectrogram 1	1	HS190717-1025-ESM.wav	685.436	685.435596458	694.752200251	92.6	3610.5	9.317	3518.0	70.8	Ic31	
36	Spectrogram 1	1	HS190717-1025-ESM.wav	695.571	695.571242343	705.024353152	80.2	3598.2	9.453	3518.0	70.0	Ic21	
37	Spectrogram 1	1	HS190717-1025-ESM.wav	706.321	706.321169798	716.388562175	104.9	3604.4	10.067	3499.4	75.0	Ic21	
38	Spectrogram 1	1	HS190717-1025-ESM.wav	717.426	717.426017350	728.585465850	117.3	3659.9	11.159	3542.6	68.9	Ic21	
39	Spectrogram 1	1	HS190717-1025-ESM.wav	729.163	729.162588937	746.191839094	142.0	3598.2	17.029	3456.2	71.3	Ic24	
40	Spectrogram 1	1	HS190717-1025-ESM.wav	747.728	747.727543016	762.879821714	30.9	3579.7	15.152	3548.8	73.8	Dm12	
41	Spectrogram 1	1	HS190717-1025-ESM.wav	763.951	763.951403642	779.752090662	80.2	3592.0	15.801	3511.8	73.3	Dm12	
42	Spectrogram 1	1	HS190717-1025-ESM.wav	781.323	781.322681592	795.997185736	86.4	3524.1	14.675	3437.7	72.4	Dm12	
43	Spectrogram 1	1	HS190717-1025-ESM.wav	797.691	797.691138178	813.730712475	80.2	3592.0	16.040	3511.8	72.5	Dm12	
44	Spectrogram 1	1	HS190717-1025-ESM.wav	815.651	815.651417574	831.452104594	74.1	3579.7	15.801	3505.6	70.4	Dg211	
45	Spectrogram 1	1	HS190717-1025-ESM.wav	832.636	832.635644834	843.112558258	98.7	3505.6	10.477	3406.9	67.7	Lc1111	
46	Spectrogram 1	1	HS190717-1025-ESM.wav	844.341	844.341121395	855.500569895	37.0	3610.5	11.159	3573.5	68.7	Lc1111	
47	Spectrogram 1	1	HS190717-1025-ESM.wav	856.047	856.046597957	865.602089027	30.9	3579.7	9.555	3548.8	71.0	Lc1112	
48	Spectrogram 1	1	HS190717-1025-ESM.wav	866.869	866.869331484	876.458949309	0.0	3579.7	9.590	3579.7	67.6	Lc1112	
49	Spectrogram 1	1	HS190717-1025-ESM.wav	877.312	877.312118154	887.208876763	12.3	3579.7	9.897	3567.3	69.8	Lc1112	
50	Spectrogram 1	1	HS190717-1025-ESM.wav	887.828	887.828468748	897.349833064	0.0	3592.0	9.521	3592.0	67.2	Lc1112	
