Selection	View	Channel	Begin File	Begin Clock Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power (dB)	Category	Comment
1	Spectrogram 1	1	HS180717-1003-ESM.wav	446.592	446.591556204	459.389088888	43.2	3567.3	12.798	3524.1	72.9	Dm12	
2	Spectrogram 1	1	HS180717-1003-ESM.wav	460.549	460.549398518	473.688198740	0.0	3610.5	13.139	3610.5	69.2	Dm12	
3	Spectrogram 1	1	HS180717-1003-ESM.wav	474.909	474.909180153	487.365445298	12.3	3659.9	12.456	3647.6	69.6	Dm12	
4	Spectrogram 1	1	HS180717-1003-ESM.wav	488.969	488.969402728	501.459794627	0.0	3684.6	12.490	3684.6	71.5	Dm12	
5	Spectrogram 1	1	HS180717-1003-ESM.wav	502.649	502.649429891	515.992990636	80.2	3666.1	13.344	3585.8	69.7	Dm12	
6	Spectrogram 1	1	HS180717-1003-ESM.wav	517.086	517.085553485	530.497367737	18.5	3635.2	13.412	3616.7	67.3	Dm12	
7	Spectrogram 1	1	HS180717-1003-ESM.wav	531.537	531.537350318	545.392812370	12.3	3629.0	13.855	3616.7	68.8	Dm12	
8	Spectrogram 1	1	HS180717-1003-ESM.wav	546.144	546.143600954	560.203823529	0.0	3622.9	14.060	3622.9	67.8	Dm12	
9	Spectrogram 1	1	HS180717-1003-ESM.wav	560.954	560.953826847	574.126753823	0.0	3561.2	13.173	3561.2	67.8	Dm12	
10	Spectrogram 1	1	HS180717-1003-ESM.wav	575.594	575.594204238	590.166328120	6.2	3721.6	14.572	3715.5	68.8	Dm12	
11	Spectrogram 1	1	HS180717-1003-ESM.wav	591.160	591.159545169	604.741993191	0.0	3635.2	13.582	3635.2	68.3	Dm12	
12	Spectrogram 1	1	HS180717-1003-ESM.wav	606.801	606.800977430	619.939777652	0.0	3573.5	13.139	3573.5	67.8	Dm12	
13	Spectrogram 1	1	HS180717-1003-ESM.wav	620.861	620.861200005	635.535704149	0.0	3567.3	14.675	3567.3	67.9	Dm12	
14	Spectrogram 1	1	HS180717-1003-ESM.wav	637.977	637.977159919	651.730241710	0.0	3555.0	13.753	3555.0	69.6	Dm12	
15	Spectrogram 1	1	HS180717-1003-ESM.wav	653.607	653.607213170	667.019027423	0.0	3524.1	13.412	3524.1	69.8	Dm12	
16	Spectrogram 1	1	HS180717-1003-ESM.wav	668.267	668.266551295	681.132337487	0.0	3561.2	12.866	3561.2	73.6	Dm12	
17	Spectrogram 1	1	HS180717-1003-ESM.wav	682.151	682.151085618	695.835913901	0.0	3573.5	13.685	3573.5	75.7	Dm12	
18	Spectrogram 1	1	HS180717-1003-ESM.wav	696.811	696.811181593	709.949981815	37.0	3647.6	13.139	3610.5	78.0	Dm12	
19	Spectrogram 1	1	HS180717-1003-ESM.wav	711.300	711.299885949	726.554544908	0.0	3635.2	15.255	3635.2	80.1	Dm13	
20	Spectrogram 1	1	HS180717-1003-ESM.wav	729.176	729.176238927	741.871391349	209.8	3598.2	12.695	3388.3	84.2	Il13	
21	Spectrogram 1	1	HS180717-1003-ESM.wav	743.065	743.065323247	756.716024776	98.7	3653.7	13.651	3555.0	87.4	Il13	
22	Spectrogram 1	1	HS180717-1003-ESM.wav	757.534	757.533804531	769.921816169	148.1	3598.2	12.388	3450.1	90.7	Il13	
23	Spectrogram 1	1	HS180717-1003-ESM.wav	770.161	770.160703446	780.603490116	246.9	3653.7	10.443	3406.9	91.3	Il12	
